#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.0%,666.064412193221,1198.1945221227425,1864.2589343159634,300.2284936979082
0.0%,623.7814229907563,1223.0075355100785,1846.7889585008347,306.4458261058282
0.0%,657.2894625698827,1275.5346328089186,1932.8240953788013,319.60740463851556
0.0%,720.9899923218377,1222.6370516648321,1943.6270439866698,306.35299492963435
0.0%,751.0574913159339,1308.4059584725578,2059.4634497884917,327.84388745297866
0.0%,720.7256383456447,1231.3033241486642,1952.0289624943089,308.5244803485353
0.0%,743.8068360045818,1229.348030504461,1973.1548665090427,308.03454749147613
0.0%,788.329708404096,1242.0291214435438,2030.3588298476398,311.2120155576313
0.0%,684.3147937930014,1234.5586989821072,1918.8734927751086,309.3401711772124
0.0%,692.781459506198,1161.9774036364913,1854.7588631426893,291.15366425373554
0.0%,656.6638840491287,1276.0978490127952,1932.761733061924,319.748528261929
0.0%,770.9248004755079,1207.65115795351,1978.5759584290179,302.59801841071624
0.0%,602.0031232617101,1306.6163082933354,1908.6194315550456,327.3954594493168
0.0%,746.4353813741909,1204.2892512578348,1950.7246326320258,301.7556341696271
0.0%,691.3806459228972,1364.7512625264699,2056.131908449367,341.96218414915046
0.0%,746.0017097927689,1155.7213944641446,1901.7231042569135,289.5861122613876
0.0%,631.7344975323938,1204.4542482072327,1836.1887457396265,301.79697702729163
0.0%,631.8148838481243,1174.2517989574487,1806.066682805573,294.2292276536876
0.0%,698.66955561109,1212.3604136524314,1911.0299692635213,303.77800439698217
0.0%,629.1938777302627,1257.4269165917483,1886.620794322011,315.07020115125636
0.0%,739.5215961116019,1159.7474552609826,1899.2690513725845,290.5949118730145
0.0%,560.6486638112829,1315.1872273598667,1875.8358911711496,329.54305240975907
0.0%,622.7359821892778,1346.55113564258,1969.2871178318578,337.4018255608132
0.0%,782.8996546615372,1274.441294863691,2057.340949525228,319.33344978532784
0.0%,717.7537160260017,1213.372960118552,1931.1266761445538,304.03171553879577
0.0%,705.6669155592416,1310.684389284316,2016.3513048435575,328.4147879520038
0.0%,787.2137350694152,1276.3410719885348,2063.55480705795,319.80947201212217
0.0%,791.3344833879503,1366.5387163325377,2157.8731997204877,342.41006181328765
0.0%,787.8448021190997,1203.061646463187,1990.9064485822864,301.4480364202229
0.0%,680.1539247444357,1251.9251648771547,1932.0790896215904,313.69164149380936
0.0%,713.7848613936992,1329.942627574978,2043.727488968677,333.24027477115357
0.0%,615.6430354234132,1184.276869367494,1799.9199047909074,296.74118354469863
0.0%,628.4155438415534,1208.7033082959197,1837.118852137473,302.86165299309255
0.0%,638.2963573660179,1260.943013036257,1899.239370402275,315.9512203177947
0.0%,693.8902861907411,1211.1525428437064,1905.0428290344475,303.47535134124735
0.0%,659.4228669252113,1324.5256166284103,1983.9484835536216,331.8829483881621
0.0%,643.3642455932135,1266.6663490552612,1910.0305946484746,317.38530177968323
0.0%,648.6651473612856,1207.1714228206147,1855.8365701819002,302.477812422737
0.0%,672.5352933104971,1225.9677421211554,1898.5030354316525,307.18755739859336
0.0%,575.8739911210637,1237.6489163743915,1813.5229074954552,310.11447893422076
0.0%,642.9974224095645,1183.192484764785,1826.1899071743494,296.46947210732384
0.0%,604.0792516984168,1173.1213634592402,1777.200615157657,293.94597736286795
0.0%,642.4104425876494,1198.3905788257632,1840.8010214134126,300.2776191174795
0.0%,569.6815326511719,1293.3826840211407,1863.0642166723126,324.0795445389679
0.0%,612.4591942753633,1281.7214737363465,1894.1806680117097,321.15762532313323
0.0%,564.6302960887465,1274.3083264517666,1838.938622540513,319.3001322352269
0.0%,627.6168326633324,1214.662121708607,1842.2789543719393,304.3547374147677
0.0%,753.9578943037036,1202.923032707126,1956.8809270108295,301.41330433088376
0.0%,655.608942199193,1377.705658384515,2033.314600583708,345.20813351998964
0.0%,673.0303117077897,1133.847665416789,1806.8779771245786,284.1052687070293
0.0%,720.3037946782337,1171.547656717482,1891.8514513957157,293.5516577462474
0.0%,664.7896475859512,1190.0377236373522,1854.8273712233035,298.184665857394
0.0%,603.3310105925981,1297.7385066951676,1901.0695172877658,325.1709717288715
0.0%,643.4785626915991,1181.5039037744089,1824.982466466008,296.046368748172
0.0%,603.6039686964623,1226.5596405775993,1830.1636092740616,307.3358678596406
0.0%,576.9799022119753,1171.5783476327615,1748.5582498447368,293.5593478892871
0.0%,726.5967911030693,1263.5401241955005,1990.1369152985699,316.6019717249404
0.0%,633.5429042746283,1297.7562970548533,1931.2992013294815,325.1754294131558
0.0%,704.5109283667435,1137.1895842507538,1841.7005126174972,284.9426446414514
0.0%,691.9593642448312,1276.5901050477487,1968.54946929258,319.87187157986205
0.0%,689.1933136990979,1267.5534750727743,1956.7467887718722,317.60758664498735
0.0%,606.6692194401653,1345.8875427526027,1952.556762192768,337.23555081150664
0.0%,627.1404407810987,1291.6935695047287,1918.8340102858274,323.656307495581
0.0%,659.2615670219943,1219.9183556423523,1879.1799226643466,305.6717783186574
0.0%,609.6151544053494,1318.9395353199284,1928.5546897252777,330.48325848309696
0.0%,634.8376066004796,1231.8511845257267,1866.6887911262063,308.6617563022518
0.0%,667.4080674507696,1224.0326503121787,1891.4407177629482,306.7026864629902
0.0%,634.782273947364,1249.9844007873771,1884.7666747347412,313.2053492695179
0.0%,669.7072265347483,1181.1870170222244,1850.8942435569727,295.9669672565739
0.0%,735.6333431794328,1215.0296339927322,1950.662977172165,304.4468240145987
0.0%,615.9707603499646,1315.62569467122,1931.5964550211845,329.6529180267293
0.0%,727.8399044906123,1273.8475938129948,2001.687498303607,319.18468765291414
0.0%,648.6119828463746,1099.7426716256389,1748.3546544720134,275.55966886957276
0.0%,662.4356173024939,1273.4888007689478,1935.9244180714418,319.0947858104548
0.0%,647.3486400954692,1242.7174959107188,1890.0661360061881,311.3844997624613
0.0%,618.8181175965522,1288.2971789237372,1907.1152965202893,322.8052827167877
0.0%,596.896216172066,1271.7287337730288,1868.6249499450948,318.6537703883045
0.0%,688.8254338505761,1263.9131800302882,1952.7386138808642,316.69544735788287
0.1%,770.4107140443521,1232.8147941036138,2003.225508147966,308.9032054549064
0.1%,721.6774521564446,1336.366250556217,2058.043702712662,334.8498253208624
0.1%,680.9704571932111,1338.9999172908463,2019.9703744840574,335.50973636371975
0.1%,596.7440349539063,1234.053759050379,1830.7977940042854,309.21364968816226
0.1%,641.8525822779857,1275.7635306531706,1917.6161129311563,319.6647589776664
0.1%,607.2243075286899,1214.0259501554954,1821.2502576841853,304.19533355871783
0.1%,529.2711428826465,1136.4892019383078,1665.7603448209543,284.76715166197613
0.1%,566.915287754407,1145.1133713721558,1712.0286591265628,286.92808742884364
0.1%,593.449361029,1219.1312086589194,1812.5805696879193,305.474544940611
0.1%,612.7447746360403,1211.697600270468,1824.4423749065083,303.6119249669768
0.1%,607.4100686564684,1320.504451200977,1927.9145198574454,330.87537539655006
0.1%,693.4518549859943,1221.5498365700523,1915.0016915560466,306.0805742632027
0.1%,666.403431410673,1263.705930680763,1930.109362091436,316.64351742590685
0.1%,731.2622110103714,1281.5788504296474,2012.8410614400188,321.12188857109015
0.1%,626.2538292297074,1353.6999594035326,1979.95378863324,339.1930877889698
0.1%,662.2931163905371,1202.5032467714502,1864.7963631619873,301.30811965776394
0.1%,657.5946009016043,1222.2433507834912,1879.8379516850955,306.25434632092333
0.1%,680.4880093143922,1207.44998115065,1887.9379904650423,302.5476100610081
0.1%,675.7966001412315,1239.2862189448276,1915.082819086059,310.5247335926872
0.1%,662.7918313980722,1252.6872325761394,1915.4790639742116,313.8825908205987
0.1%,728.9482514685164,1310.5971395909482,2039.5453910594647,328.39292602263276
0.1%,693.0317421976195,1201.2963694515179,1894.3281116491373,301.00571553793907
0.1%,667.4132107045166,1182.1688598100338,1849.5820705145504,296.212985057348
0.1%,652.1596728739191,1194.9282259354784,1847.0878988093975,299.41006633393044
0.1%,588.4464156491298,1269.500079414765,1857.9464950638949,318.09534224612815
0.1%,644.3493115016325,1211.5119303433344,1855.861241844967,303.5654021348998
0.1%,603.5991671994734,1234.5712281276303,1838.1703953271037,309.3433105727098
0.1%,646.744012264763,1246.9174352725604,1893.6614475373235,312.4368676751391
0.1%,684.1766396311184,1222.9814815301888,1907.1581211613072,306.4392978276625
0.1%,695.1586592505342,1209.5767081594504,1904.7353674099845,303.0804985315943
0.1%,677.6430003925971,1235.5933264088399,1913.236326801437,309.599415088056
0.1%,661.3791135228016,1280.072923749227,1941.4520372720285,320.7445524286404
0.1%,695.566916884818,1216.5935651108127,1912.1604819956308,304.838694178549
0.1%,676.0812136841769,1270.6570591307245,1946.7382728149014,318.385243652743
0.1%,704.1413931710621,1249.7489013114362,1953.8902944824981,313.14634077663715
0.1%,680.8858158757193,1360.0730010800203,2040.9588169557396,340.78996431233776
0.1%,631.4368150119524,1323.671888159717,1955.1087031716693,331.66903186004384
0.1%,645.6715918134632,1335.4151477773776,1981.0867395908408,334.61150996440676
0.1%,680.3249825065286,1230.056808142059,1910.3817906485876,308.21214406580015
0.1%,673.6115098369683,1277.5277446677571,1951.1392545047254,320.1068135075282
0.1%,615.9515461776137,1245.406554660508,1861.3581008381216,312.0582902388892
0.1%,694.6430941166554,1241.7435318939204,1936.3866260105758,311.1404561249046
0.1%,604.9306435509407,1210.5033262498587,1815.4339698007993,303.3126788231747
0.1%,683.1218528299271,1311.382296086714,1994.504148916641,328.589660649347
0.1%,718.0007323581068,1228.7720963975678,1946.7728287556747,307.8902371760898
0.1%,543.7841659424765,1289.4784449482531,1833.2626108907298,323.101269480747
0.1%,543.8338081966822,1159.5435928620595,1703.3774010587417,290.54383060046626
0.1%,667.4094767636464,1284.842591881668,1952.2520686453145,321.9396758016841
0.1%,628.2239179253779,1297.4030083277607,1925.6269262531387,325.08690677311944
0.1%,612.757201310051,1272.414262330753,1885.171463640804,318.82554150098474
0.1%,676.7072391169306,1274.2085471502464,1950.915786267177,319.2751307944387
0.1%,669.8503081613644,1304.205138737381,1974.0554468987455,326.79129894743767
0.1%,592.988795377503,1254.200712582785,1847.189507960288,314.26181958040985
0.1%,540.0188947724697,1231.196050546863,1771.2149453193329,308.4976010803633
0.1%,617.5617403245451,1242.1028063724114,1859.6645466969564,311.23047859914385
0.1%,604.0074909962224,1276.8699412396504,1880.8774322358727,319.94198940866664
0.1%,709.5217428432309,1285.351637381226,1994.873380224457,322.0672260122169
0.1%,660.8326976213423,1213.324269473021,1874.1569670943634,304.0195152500321
0.1%,530.7981562616695,1243.1610331920408,1773.9591894537102,311.49563574865687
0.1%,609.6174285802836,1296.7829658951823,1906.4003944754659,324.9315443489681
0.1%,640.5973443955132,1246.177024898626,1886.7743692941394,312.25134496811586
0.1%,598.589645562426,1309.8341718057682,1908.4238173681942,328.20175116357996
0.1%,716.7738219660129,1230.9644792328659,1947.7383011988786,308.43957685683256
0.1%,655.1853895496724,1323.983470755781,1979.1688603054533,331.74710430299996
0.1%,543.7945730653669,1268.8475196299264,1812.6420926952933,317.9318320333601
0.1%,453.1006710381871,1196.2044106223998,1649.305081660587,299.7298366209419
0.1%,592.2550644305786,1170.1295690391985,1762.384633469777,293.19633119473855
0.1%,562.1260027268165,1246.0858613704795,1808.211864097296,312.2285023593155
0.1%,521.0447134576182,1294.9287348605087,1815.9734483181269,324.46693448785663
0.1%,517.9570748981137,1276.9505203838291,1794.9075952819428,319.96217991582853
0.1%,708.234833019618,1242.7687264561903,1951.0035594758083,311.39733646736545
0.1%,531.4366929024019,1227.8035655446038,1759.2402584470055,307.64755491230324
0.1%,525.2771062226991,1217.0752896177617,1742.3523958404608,304.9593986388252
0.1%,587.8720212115171,1331.373458699674,1919.245479911191,333.5987944149779
0.1%,555.3954256722909,1213.5057725489585,1768.9011982212494,304.0649940050123
0.1%,501.0611815362413,1156.1295168517104,1657.1906983879517,289.6883744295088
0.1%,458.91299800097863,1331.174377090256,1790.0873750912347,333.54891105245616
0.1%,626.4958432230976,1189.2508296906537,1815.7466729137514,297.9874958821059
0.1%,566.6983100498582,1168.1941433773918,1734.89245342725,292.7113766064977
0.1%,693.131019181616,1221.512089918063,1914.6431090996791,306.0711161825158
0.1%,615.5779147752648,1301.4508350377384,1917.0287498130033,326.10116021314826
0.1%,514.8701347920969,1216.207321103754,1731.077455895851,304.7419140194864
0.1%,660.6031848380555,1287.9035200788933,1948.5067049169488,322.7066446410528
0.1%,465.76817118651434,1222.4229912052738,1688.191162391788,306.29935835548304
0.1%,650.4197115492368,1235.1942327838256,1885.6139443330624,309.4994152335497
0.1%,604.1090703759336,1271.2146248922909,1875.3236952682246,318.5249514594821
0.1%,480.4370697875087,1280.0367552025916,1760.4738249901002,320.735489769719
0.1%,563.1949511009425,1295.0400368243704,1858.234987925313,324.49482313226184
0.1%,566.1759089561742,1294.140013216941,1860.3159221731153,324.26930655130445
0.1%,516.2066510191877,1358.269384439762,1874.4760354589498,340.3380367687584
0.1%,630.8139871668043,1153.914485314043,1784.7284724808474,289.1333597221564
0.1%,607.9232165774702,1267.4528577028784,1875.3760742803486,317.5823752115799
0.1%,685.2317726667229,1365.6961789059321,2050.927951572655,342.19894939555957
0.1%,532.6311047169584,1169.4573090320825,1702.088413749041,293.02788474837007
0.1%,559.3020609404334,1266.214093379809,1825.5161543202423,317.271981248083
0.1%,588.1653310157369,1324.1142960382408,1912.2796270539777,331.7798848547095
0.1%,590.9784987015908,1191.2151603702957,1782.1936590718865,298.4796931256959
0.1%,557.1550447997201,1230.0870586757374,1787.2421034754575,308.21972386356435
0.1%,602.9963559407796,1256.3276513323895,1859.3240072731692,314.7947611063402
0.1%,572.0268860786323,1284.8392584051583,1856.8661444837905,321.93884054112095
0.1%,759.8991234764982,1313.861585882882,2073.76070935938,329.2108898631356
0.1%,693.3652050255566,1334.5953621136514,2027.960567139208,334.40609839689296
0.1%,737.1831751722631,1295.9918161209705,2033.1749912932337,324.73330800201813
0.1%,624.0975209583899,1360.658103992047,1984.7556249504369,340.93657203144573
0.1%,750.4194307627921,1245.2414029778636,1995.6608337406556,312.0169086101165
0.1%,757.4713314953924,1281.8572188254157,2039.328550320808,321.1916386180245
0.1%,661.0645610701208,1267.0237338219974,1928.0882948921183,317.47485075374937
0.1%,609.5700077109432,1253.2836144787698,1862.853622189713,314.03202468712834
0.1%,684.8512356229484,1354.9085425367923,2039.7597781597406,339.4959193300158
0.1%,762.3378290580733,1364.935843088106,2127.2736721461793,342.0084340217402
0.1%,706.7269340167413,1395.1043394287349,2101.831273445476,349.56767590295954
0.1%,777.415585049076,1256.797529116518,2034.213114165594,314.9124971640056
0.1%,565.5352569726291,1338.1612298532214,1903.6964868258506,335.2995886277449
0.1%,725.0743361152122,1327.2407109039711,2052.315047019183,332.56326251875527
0.1%,721.087265188829,1303.533778120041,2024.62104330887,326.6230778588326
0.1%,662.0094467976351,1351.4491675632473,2013.4586143608824,338.6291127153405
0.1%,698.9571621450561,1247.6517274362145,1946.6088895812707,312.62085735808097
0.1%,613.5674341068194,1317.351301896454,1930.9187360032734,330.0852989535161
0.1%,704.9332734169525,1276.1397046423294,1981.072978059282,319.7590159184621
0.1%,741.0659332849359,1329.610314901098,2070.676248186034,333.15700804636595
0.1%,644.3461233671933,1343.3258932848912,1987.6720166520845,336.59368494843244
0.1%,623.2434295933936,1238.6520057580833,1861.8954353514769,310.3658204394186
0.1%,645.1692026602194,1213.1583139764107,1858.3275166366302,303.97793221167876
0.1%,605.7446471276721,1190.1133736493318,1795.858020777004,298.20362128468525
0.1%,704.3260083402147,1206.2446237659303,1910.570632106145,302.24558678740726
0.1%,747.5674017002129,1237.8051799998127,1985.3725817000256,310.1536335055477
0.1%,766.9885002091728,1279.6541850704068,2046.6426852795796,320.6396301639547
0.1%,660.7743198931767,1181.6852416243662,1842.4595615175429,296.09180610290684
0.1%,811.4710476372993,1276.8777578873414,2088.3488055246407,319.9439480058048
0.1%,632.3659495222639,1367.5782021405632,1999.9441516628272,342.67052307613085
0.1%,686.818072840415,1211.5646148591295,1898.3826876995445,303.57860315737685
0.1%,680.7708123712838,1285.0730148751463,1965.84382724643,321.9974122935208
0.1%,554.2861809459064,1161.6129473557041,1715.8991283016105,291.06234338873475
0.1%,593.5239095839593,1137.85920149385,1731.3831110778092,285.11042889729396
0.1%,704.3480091081037,1119.320222527046,1823.6682316351498,280.4651650214084
0.1%,623.8989335760107,1243.9106558291423,1867.809589405153,311.6834667485684
0.1%,662.6171430668792,1188.590822454183,1851.207965521062,297.8221195806984
0.1%,642.6272060179724,1316.8869530544114,1959.5141590723838,329.9689482685289
0.1%,698.6731853872564,1261.6528507124287,1960.326036099685,316.1290825032347
0.1%,604.2115007665932,1282.1325255840145,1886.3440263506077,321.26062151847424
0.1%,648.0416802113509,1364.7910299715138,2012.8327101828647,341.97214857471187
0.1%,597.0012990509922,1204.677930843516,1801.6792298945081,301.8530246053082
0.1%,644.0119887100356,1100.7630079408962,1744.7749966509318,275.8153318936803
0.1%,612.5130398960844,1310.415285731098,1922.9283256271824,328.34735937263736
0.1%,615.4142348581391,1328.1549296683697,1943.5691645265088,332.7923359433771
0.1%,536.0777344302204,1226.6440860492849,1762.7218204795054,307.35702714245787
0.1%,553.9690551365361,1254.705457204529,1808.674512341065,314.3882921311438
0.1%,581.6877084236712,1302.5904407549053,1884.2781491785765,326.3867082619479
0.1%,657.6171995001569,1358.2262686589572,2015.843468159114,340.3272333593899
0.1%,684.8977684485745,1283.1468328544647,1968.0446013030391,321.51477386046173
0.1%,633.7131290264645,1231.797032581244,1865.5101616077084,308.6481875899745
0.1%,606.8539632759423,1274.9053480799641,1881.7593113559064,319.4497263961327
0.1%,596.5741121800461,1155.2245653971474,1751.7986775771935,289.4616230906763
0.1%,553.3590339056127,1170.0503542147726,1723.4093881203853,293.17648254163856
0.1%,626.0741921812278,1260.8420594817346,1886.9162516629624,315.9259246474773
0.1%,677.5642505122596,1246.5870984453184,1924.151348957578,312.3540960331188
0.1%,616.7314333857564,1197.303800835507,1814.0352342212634,300.0053079751947
0.1%,524.5386276598825,1192.0795578856535,1716.618185545536,298.69628296916505
0.1%,506.8742996327478,1303.9230501401464,1810.7973497728942,326.7206167392708
0.1%,637.0211349377669,1249.7940847924356,1886.8152197302024,313.1576622842806
0.1%,576.3790541642361,1291.5504658405036,1867.9295200047397,323.62045038159846
0.1%,654.3992401402304,1234.0708511070259,1888.4700912472563,309.2179324004653
0.1%,662.1789370000711,1363.9702249584695,2026.1491619585406,341.7664815914833
0.1%,687.2481141069255,1289.6609559155356,1976.909070022461,323.14700078044746
0.1%,668.5535476261148,1192.5486189559458,1861.1021665820606,298.81381438496277
0.1%,502.99722899810365,1272.07386936691,1775.0710983650138,318.7402501188986
0.1%,639.2231229695883,1267.1583776815803,1906.3815006511686,317.5085881164245
0.1%,678.479569595087,1284.5972570787992,1963.0768266738862,321.8782028964445
0.1%,612.256457523195,1298.821212228079,1911.077669751274,325.44226244608205
0.1%,659.2221468927905,1199.7378608692516,1858.960007762042,300.61520408472353
0.1%,579.5378939945322,1198.515892843848,1778.0537868383801,300.30901872596894
0.1%,665.178973059748,1190.5801653448516,1855.7591384045995,298.3205840691323
0.1%,545.0737792302075,1367.5065442976072,1912.5803235278147,342.65256795627744
0.1%,623.9855891197731,1267.7906818230151,1891.7762709427882,317.6670229251613
0.1%,680.5711235953054,1239.3622819953262,1919.9334055906315,310.5437925139688
0.1%,610.1792011555482,1375.7742553578464,1985.9534565133945,344.724186873002
0.1%,757.6049334028072,1344.7887782263304,2102.3937116291377,336.9602362339812
0.1%,737.0028156594526,1313.896844990002,2050.8996606494547,329.21972464615646
0.1%,593.3668693843842,1340.3657579224596,1933.7326273068438,335.85197150825553
0.1%,764.4144903195702,1340.9373174236923,2105.3518077432627,335.99518569004783
0.1%,723.0902771951878,1330.5518120001402,2053.642089195328,333.39291653254867
0.1%,604.5469839338457,1315.366471296338,1919.9134552301837,329.58796509802266
0.1%,731.3047954810943,1190.9194460210142,1922.2242415021085,298.4055967481792
0.1%,542.9709269239995,1319.6885642109455,1862.659491134945,330.6709407095921
0.1%,705.3526049319751,1151.5367376449994,1856.8893425769745,288.53757365579554
0.1%,653.9753800800959,1153.4154060762344,1807.3907861563303,289.00830673198107
0.1%,606.8687275622408,1183.0344530676048,1789.9031806298456,296.4298745148421
0.1%,671.2629267850383,1260.64530041054,1931.908227195578,315.8766232373344
0.1%,605.6512473829889,1362.1038105903463,1967.7550579733352,341.2988189841087
0.1%,552.8194207319868,1280.2399225563927,1833.0593432883795,320.7863968866137
0.1%,607.6308393505628,1184.9967448000857,1792.6275841506485,296.92156086473034
0.1%,604.8022256008442,1277.6921543561052,1882.4943799569494,320.1480092167147
0.1%,689.3908659516719,1257.9352196761802,1947.326085627852,315.1975653367565
0.1%,698.8495733903568,1318.6448177881848,2017.4943911785417,330.40941187556535
0.1%,784.2513294881935,1347.0647309482983,2131.316060436492,337.530515804475
0.1%,639.0604658685595,1310.1815705721983,1949.2420364407578,328.2887979714497
0.1%,622.6473141773632,1218.7314575553107,1841.378771732674,305.3743803433986
0.1%,552.1435053493373,1272.1747549678566,1824.318260317194,318.7655287622647
0.1%,543.4815444331209,1343.326897077381,1886.808441510502,336.5939364661131
0.1%,628.3953238285912,1195.7020190627927,1824.097342891384,299.6039536708846
0.1%,634.4245423914506,1139.375811159719,1773.8003535511696,285.4904418476994
0.1%,661.6464279140862,1106.2954246703532,1767.9418525844394,277.2015752043669
0.1%,699.9547158582126,1124.8367216527863,1824.791437510999,281.84741989941654
0.1%,683.1683327238072,1220.007178815542,1903.1755115393491,305.6940345107863
0.1%,623.1431852090045,1252.6279980359507,1875.7711832449552,313.86774857549796
0.1%,675.1520149951908,1308.9288395246717,1984.0808545198624,327.97490440203063
0.1%,646.8268077787816,1281.8799343638432,1928.7067421426248,321.1973303915719
0.1%,771.8553644420103,1150.251945886873,1922.1073103288834,288.21564671727606
0.1%,618.6643565529113,1165.894957417111,1784.5593139700222,292.13527554373906
0.1%,620.5993593743144,1192.3518673771948,1812.9512267515092,298.764514852182
0.1%,665.753405416307,1224.293769386359,1890.047174802666,306.76811439215317
0.1%,637.5435948431091,1223.9020544209,1861.445649264009,306.66996338923394
0.1%,633.771769074883,1316.0136063577618,1949.7853754326447,329.7501160519147
0.1%,557.900235925536,1198.7207049614249,1756.6209408869609,300.360337967057
0.1%,595.9720599807006,1274.7260920774047,1870.6981520581053,319.40481068450066
0.1%,655.7731298494656,1148.6327113222408,1804.4058411717065,287.80991931216164
0.1%,493.81685849484666,1329.8952110059931,1823.7120695008398,333.2283937244456
0.1%,618.5643205899297,1225.7649852721113,1844.329305862041,307.1367531408109
0.1%,605.1451227493326,1177.4911377948351,1782.6362605441677,295.0409003844248
0.1%,595.7391071981883,1256.5294344430506,1852.268541641239,314.8453213770216
0.1%,617.2700288039505,1356.7596158072965,1974.029644611247,339.9597379583495
0.1%,744.886306173735,1385.2129761253193,2130.0992822990543,347.08922265486586
0.1%,687.2489399022761,1215.4241759685744,1902.6731158708506,304.5456833741774
0.1%,563.5639156493128,1345.2868682487297,1908.8507838980424,337.08504135901717
0.1%,527.9761522412807,1193.4614202698822,1721.437572511163,299.04253264269863
0.1%,517.0449927147728,1194.6639689237227,1711.7089616384956,299.34385213988793
0.1%,525.8289529429265,1223.6817530363971,1749.5107059793236,306.61476304270616
0.1%,634.7740134992183,1263.8719437981435,1898.6459572973617,316.6851149021471
0.1%,628.8340058923916,1286.5200688619948,1915.3540747543864,322.3599968578379
0.1%,570.779725772511,1184.4554351288525,1755.2351609013635,296.78592630438317
0.1%,487.6664450729403,1245.0421407275903,1732.7085858005307,311.9669799848843
0.1%,528.3826589498794,1274.5091887594986,1802.891847709378,319.3504617827066
0.1%,512.5304778738368,1215.833443412478,1728.3639212863147,304.64823245609523
0.1%,572.4688837843132,1350.6079801078342,1923.0768638921475,338.41833855639277
0.1%,681.8025075455579,1303.0288417754605,1984.8313493210185,326.49655726860476
0.1%,571.4944151979952,1344.260245337697,1915.754660535692,336.82780311891145
0.1%,676.8903851518619,1215.5040081264979,1892.3943932783598,304.56568671093066
0.1%,593.4615768832148,1351.23176568128,1944.6933425644947,338.57463888964276
0.1%,629.2112727042177,1251.854103219482,1881.0653759236998,313.6738357585562
0.1%,711.5530126255347,1239.375706503666,1950.9287191292005,310.5471562582049
0.1%,673.7417234525562,1203.5357631010777,1877.277486553634,301.5668345964814
0.1%,567.3771518861222,1218.4124143559432,1785.7895662420653,305.29443851642304
0.1%,556.364882819171,1343.114815804023,1899.479698623194,336.54079581151467
0.1%,570.7332684061464,1271.2315148539085,1841.964783260055,318.52918353335787
0.1%,572.8375969317708,1196.2928875586758,1769.1304844904466,299.7520060573855
0.1%,582.8413293068515,1197.0523978483393,1779.8937271551908,299.9423145807542
0.1%,575.9477758256237,1353.2200012174894,1929.1677770431131,339.0728259111418
