#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
21.6%,366.47278964071506,1185.4197815916305,1551.8925712323455,290.669171959754
22.0%,462.64862733152745,1176.6461072770762,1639.2947346086037,288.5178356250153
22.4%,409.24087825456763,1255.4301224196654,1664.671000674233,307.83595803260147
22.8%,434.0079340326282,1303.3485245411157,1737.356458573744,319.58572168811867
23.2%,486.5337753629087,1324.5784574110285,1811.1122327739372,324.7913771899808
23.6%,396.1943456797585,1225.5255473361294,1621.719893015888,300.5032492214926
24.0%,443.06365147334554,1203.407037642147,1646.4706891154926,295.0797115029796
24.4%,512.4820846556775,1187.2607969617463,1699.7428816174238,291.120595515786
24.8%,453.07936833278654,1226.849463281077,1679.9288316138636,300.827878148256
25.2%,465.83039627251844,1202.6009639779286,1668.4313602504471,294.88205935632624
25.6%,530.4211021043537,1265.8645930967882,1796.285695201142,310.39452757788547
26.0%,451.30129505827153,1238.260652642466,1689.5619477007376,303.62594260968876
26.4%,473.13460810391405,1187.6488971067547,1660.7835052106689,291.21575905999106
26.8%,605.7586372572805,1239.0114637486251,1844.7701010059056,303.81004417937277
27.2%,648.3516598373687,1171.2119554396404,1819.5636152770091,287.1853621507072
27.6%,558.1501912264803,1281.7617019706934,1839.9118931971736,314.29255555471565
28.0%,606.1863448439497,1120.2684577490559,1726.4548025930055,274.69383423763827
28.4%,529.9669365145959,1254.6789556952394,1784.6458922098354,307.65176926404604
28.8%,463.7432138935982,1279.1776389995546,1742.9208528931526,313.65893406823744
29.2%,400.92905336227494,1372.2205911031008,1773.1496444653758,336.47339883810713
29.6%,504.9355598748923,1282.8646347216334,1787.8001945965257,314.56299861161534
30.0%,451.59030846807775,1294.2266227299247,1745.8169311980023,317.3489987252227
30.4%,491.6654205413522,1263.5320332395208,1755.197453780873,309.822575554824
30.8%,342.01774820911305,1267.5882713805831,1609.6060195896962,310.81717966051144
31.2%,513.4194836932465,1291.1419256412432,1804.5614093344898,316.59261996181976
31.6%,562.4748437107919,1220.837410894158,1783.3122546049499,299.35370139144663
32.0%,598.2808883762143,1279.8334929420328,1878.114381318247,313.81975180162357
32.4%,522.169050038264,1244.4313132073419,1766.6003632456059,305.1390106592441
32.8%,485.63200399838684,1248.8610395688181,1734.493043567205,306.22519541294355
33.2%,491.0887124153005,1274.4760329225217,1765.5647453378222,312.5060834354791
33.6%,525.6108450484772,1263.986009481914,1789.5968545303913,309.933892153817
34.0%,463.2100592403724,1250.8510644805951,1714.0611237209675,306.7131566417572
34.4%,551.8912612103928,1243.888644844104,1795.7799060544967,305.00594643487347
34.8%,518.7533899577323,1247.3452005328395,1766.098590490572,305.8535062575453
35.2%,460.45248869766806,1208.6290868695498,1669.081575567218,296.36017665838995
35.6%,495.54447931233983,1238.1818668877847,1733.7263462001247,303.60662406074005
36.0%,513.6668701387646,1275.9565810855038,1789.6234512242684,312.8691191425455
36.4%,509.0962933408514,1283.5465995484765,1792.6428928893279,314.73021882727437
36.8%,454.19922707054025,1237.0239567714905,1691.2231838420307,303.3227003571427
37.2%,497.6385585156329,1235.3435068473598,1732.9820653629927,302.91064802298047
37.6%,446.29737022158406,1307.4875611038713,1753.7849313254553,320.60062826306375
38.0%,490.82519160756294,1184.512180595553,1675.337372203116,290.44662494805704
38.4%,390.43339244904024,1274.8290143480017,1665.2624067970419,312.59263574399864
38.8%,452.0132442635354,1190.7182626330214,1642.7315068965568,291.96837846943254
39.2%,444.10083654914297,1271.660592180211,1715.761428729354,311.81572729162406
39.6%,442.8466569362458,1255.3642930962735,1698.2109500325193,307.81981644696396
40.0%,499.73679090049666,1330.313184658231,1830.0499755587275,326.19755283024324
40.4%,415.8277568328583,1301.5899977250413,1717.4177545578996,319.1545246206873
40.8%,490.614787925663,1241.8969802707238,1732.5117681963868,304.51758315516787
41.2%,481.30504915542383,1242.1525337491553,1723.457582904579,304.58024578246716
41.6%,375.9278847570522,1390.254701201968,1766.1825859590201,340.8954271616352
42.0%,318.7353030554682,1269.3102184515603,1588.0455215070285,311.2394072435601
42.4%,397.68531731886014,1137.9769078272052,1535.6622251460653,279.03600955885247
42.8%,235.4993248137991,1184.243711414471,1419.74303622827,290.3807953442545
43.2%,314.21323254391086,1173.6699424391902,1487.883174983101,287.78806935784326
43.6%,370.9094042052028,1195.7066100766542,1566.6160142818571,293.1915391112614
44.0%,355.32287092468687,1203.8959299636226,1559.2188008883095,295.1995896494957
44.4%,330.1684352840547,1152.7142082309517,1482.8826435150063,282.6496483489253
44.8%,313.6669919884148,1221.2579614629637,1534.9249534513785,299.4568218956767
45.2%,351.0896055893427,1296.5354601445724,1647.625065733915,317.9151339204734
45.6%,416.0547336294867,1226.731945409923,1642.7866790394096,300.79906234576197
46.0%,418.4249648563791,1166.357950271677,1584.7829151280562,285.9951427155583
46.4%,437.24922460436505,1211.2300802094821,1648.4793048138472,296.9979495318744
46.8%,407.28344321755355,1254.8637573005217,1662.1472005180754,307.69708327889407
47.2%,426.4669722970957,1203.7213032840682,1630.188275581164,295.1567705628427
47.6%,386.7521452376853,1341.3881594961097,1728.140304733795,328.9131762875126
48.0%,458.7347585718243,1174.3852533571076,1633.120011928932,287.9634661543483
48.4%,305.9636742740051,1161.2836260058934,1467.2473002798986,284.75090024930705
48.8%,320.37179026569333,1251.6145386202118,1571.986328885905,306.9003632325542
49.2%,412.60430527271404,1235.0207502083806,1647.6250554810947,302.8315069402573
49.6%,368.1017362375577,1263.667987818518,1631.7697240560756,309.85591210404897
50.0%,396.69477321250724,1165.0377773321823,1561.7325505446895,285.67143158712463
50.4%,336.8728916447254,1160.6574118054957,1497.5303034502213,284.5973502867321
50.8%,415.6200854048175,1214.0856296399231,1629.7057150447406,297.6981404695707
51.2%,487.65427195017946,1232.2287360517457,1719.8830080019252,302.1468950790318
51.6%,455.31634682640265,1298.1510144430272,1753.4673612694298,318.3112736150188
52.0%,429.8888200239882,1247.802665967165,1677.6914859911533,305.96567841888475
52.4%,363.4161805738386,1239.0470738206811,1602.4632543945197,303.81877589645615
52.8%,358.6814747950964,1344.6331262687409,1703.3146010638372,329.708853750876
53.2%,469.26291355729563,1244.4052652946625,1713.6681788519581,305.1326236178539
53.6%,358.6838856581495,1252.271428600864,1610.9553142590134,307.0614350062077
54.0%,246.66748331869405,1232.4359792279981,1479.1034625466923,302.19771184737925
54.4%,342.6128790920382,1161.8902007046938,1504.503079796732,284.89963453581885
54.8%,303.93756945701307,1261.136661331327,1565.0742307883402,309.2352217921295
55.2%,358.7209167685037,1212.240353499149,1570.9612702676527,297.245672157328
55.6%,401.289944620299,1226.713751313822,1628.003695934121,300.79460108829835
56.0%,310.60177236101003,1209.3764295208969,1519.978201881907,296.54342775054363
56.4%,303.49748787089976,1211.9374632725478,1515.4349511434475,297.17140239000327
56.8%,250.5296704134431,1283.4705481564904,1534.0002185699336,314.71157075384224
57.2%,410.6988428620524,1171.4221047440085,1582.1209476060608,287.2368915120669
57.6%,383.8424161614287,1266.3293429430978,1650.1717591045265,310.50848590310756
58.0%,336.4517281018127,1227.001124667414,1563.4528527692266,300.8650660628407
58.4%,254.34895545999893,1244.010923523024,1498.359878983023,305.03592960446616
58.8%,347.85940916414074,1191.0074657433538,1538.8668749074945,292.03929210687465
59.2%,348.44696249818276,1254.0208564058382,1602.467818904021,307.4904009635603
59.6%,235.01044798591442,1234.8688661601072,1469.8793141460217,302.79426442816913
60.0%,300.01689836073956,1220.777343210617,1520.7942415713565,299.33897258051604
60.4%,392.88003388194,1179.011035912978,1571.8910697949182,289.0977245884157
60.8%,236.61396328575574,1188.458976445238,1425.0729397309938,291.41439341230677
61.2%,314.8917942659318,1169.7033610197136,1484.5951552856454,286.81544940108654
61.6%,282.05711499726124,1237.598295825615,1519.655410822876,303.46353034823863
62.0%,383.2382744515917,1246.0623121175936,1629.3005865691853,305.5389374278641
62.4%,285.7934357660214,1258.6239422674441,1544.4173780334654,308.6190940869838
62.8%,402.0996265492097,1299.2431618741252,1701.342788423335,318.5790720729027
63.2%,473.43457988925525,1281.2834781154138,1754.718058004669,314.17529335428327
63.6%,399.20412251789696,1423.6182628479621,1822.8223853658592,349.07629185435064
64.0%,380.9765286773427,1354.4874567195025,1735.4639853968451,332.12517083687464
64.4%,305.0489650716432,1162.439735329399,1467.488700401042,285.03438239206923
64.8%,196.91500545320764,1192.195322048109,1389.1103275013165,292.33055872303214
65.2%,307.20059137223507,1126.727040998159,1433.9276323703941,276.2775019595733
65.6%,287.34675226409854,1155.9658516318075,1443.312603895906,283.4469629454188
66.0%,497.038215272137,1214.55275559002,1711.590970862157,297.8126814239432
66.4%,394.3159967569386,1320.8078919551426,1715.1238887120812,323.8668210488551
66.8%,404.36046061157083,1281.802663215631,1686.1631238272016,314.3025993985365
67.2%,471.63195148424984,1202.1226027871107,1673.7545542713606,294.76476348072845
67.6%,362.6134213419399,1279.4867224851398,1642.1001438270796,313.7347224448249
68.0%,425.58140373429944,1212.7028557710985,1638.284259505398,297.3590793692749
68.4%,355.3339910856779,1177.088848997647,1532.422840083325,288.6263974790596
68.8%,269.6363742718819,1294.6622825343143,1564.298656806196,317.4558240680798
69.2%,220.60766046867826,1250.554391287611,1471.1620517562892,306.6404113133205
69.6%,282.0002260757401,1229.181233295353,1511.181459371093,301.39963649898993
70.0%,354.9686467081938,1254.5495853910613,1609.518232099255,307.6200472025657
70.4%,345.09853100862586,1203.5031837692309,1548.6017147778566,295.10328687735796
70.8%,347.87878090308453,1166.5441021866468,1514.4228830897314,286.0407878311732
71.2%,288.4341595383671,1247.6682191508244,1536.1023786891915,305.93271157845805
71.6%,318.6676485993281,1165.539863089914,1484.207511689242,285.7945448114178
72.0%,299.0660001579099,1072.1751838612188,1371.2411840191287,262.9011913992999
72.4%,186.6792757635169,1191.1981437919255,1377.8774195554424,292.0860470466436
72.8%,260.53196297411444,1208.2270919728003,1468.7590549469146,296.26160607134153
73.2%,442.35009420744547,1298.3924729288985,1740.742567136344,318.3704800997096
73.6%,291.63549563777156,1172.7586576876251,1464.3941533253967,287.56461907612004
74.0%,306.45069156673304,1177.0038490333525,1483.4545406000855,288.60555518367886
74.4%,251.75100671258394,1232.5222266794854,1484.2732333920694,302.21886003108324
74.8%,379.3663180125633,1227.5860755813985,1606.952393593962,301.0084981199443
75.2%,383.57948940601386,1161.6368872372004,1545.2163766432143,284.8375211672165
75.6%,370.7792032083398,1175.085234765626,1545.8644379739658,288.1351041002986
76.0%,322.4134755652383,1233.1301922699795,1555.5436678352178,302.3679353692151
76.4%,261.74874669969364,1276.0190724022912,1537.7678191019847,312.88444223702
76.8%,197.8833146878169,1205.3254606100616,1403.2087752978784,295.5501156789615
77.2%,313.91439629415896,1195.9473058512087,1509.8617021453676,293.25055857640825
77.6%,352.4894744171788,1202.5637836721376,1555.0532580893164,294.87294261231256
78.0%,423.4056859528641,1261.6684449030931,1685.0741308559573,309.3656170266847
78.4%,424.52775424327797,1354.611007257725,1779.138761501003,332.15546587091916
78.8%,373.03130932939325,1243.431994684281,1616.4633040136744,304.89397418175923
79.2%,329.4632622211966,1153.7312745429294,1483.194536764126,282.89903664775545
79.6%,315.9912100118603,1223.498930679552,1539.4901406914123,300.00631556592606
80.0%,316.9450078930504,1248.2522652822843,1565.1972731753347,306.0759217796492
80.4%,487.4395870604833,1293.7724139913214,1781.2120010518047,317.2376251173271
80.8%,486.0242175199072,1137.0800548269597,1623.1042723468668,278.8160979941906
81.2%,358.4272378669145,1288.2107379210813,1646.6379757879959,315.8738822448449
81.6%,351.7084637503185,1216.258830062851,1567.9672938131696,298.2310169891332
82.0%,406.4499171051475,1182.2814926100393,1588.7314097151868,289.8996522724541
82.4%,389.7298548080205,1210.9471969892033,1600.6770517972238,296.9285855540864
82.8%,464.6565431854119,1330.2672191455822,1794.9237623309941,326.186281922074
83.2%,415.179830871823,1227.7288768034764,1642.9087076752994,301.0435134905504
83.6%,388.99280780374306,1231.058243818777,1620.0510516225202,301.8598861954062
84.0%,319.1883994020918,1216.6967499453015,1535.8851493473933,298.33839651121747
84.4%,434.0938453955839,1191.612445021992,1625.706290417576,292.1876351906542
84.8%,447.1644964167367,1304.5458456825568,1751.7103420992935,319.8793091160974
85.2%,326.5078033663651,1230.4783857938412,1556.9861891602063,301.7177029329201
85.6%,387.5848803164432,1228.1609729553784,1615.7458532718215,301.1494650130665
86.0%,324.43762656069134,1329.6436661733876,1654.081292734079,326.0333845021765
86.4%,338.6127679930237,1254.9250227906437,1593.5377907836673,307.7121057962841
86.8%,303.95971871237657,1277.168047422353,1581.1277661347297,313.16617502305076
87.2%,323.2097430209278,1268.3087581048012,1591.518501125729,310.9938455832407
87.6%,274.57645224184216,1240.3028204035936,1514.8792726454358,304.12668945173385
88.0%,258.4692422427843,1264.4236381958679,1522.8928804386521,310.04120028034407
88.4%,315.37350003100903,1226.3320673515523,1541.7055673825612,300.70101081505834
88.8%,354.6037259311786,1221.2152077078356,1575.8189336390142,299.44633852194335
89.2%,313.68593065350854,1251.856273560827,1565.5422042143355,306.95963750493735
89.6%,319.700635565046,1237.1236171034022,1556.8242526684483,303.347137427119
90.0%,342.2492518769012,1187.8388490331017,1530.088100910003,291.26233595199244
90.4%,360.12452359218923,1243.8130817317906,1603.9376053239798,304.9874180893642
90.8%,360.5594270164364,1189.7375329693775,1550.2969599858138,291.7279000467889
91.2%,310.78932252293544,1260.7675416669501,1571.5568641898856,309.14471232968873
91.6%,351.78939624549747,1304.4888428877111,1656.2782391332087,319.86533182684127
92.0%,305.86375769632673,1252.715529536948,1558.5792872332747,307.17033014475913
92.4%,326.5961526718702,1203.7782593526535,1530.3744120245237,295.1707363946526
92.8%,277.53518513930845,1157.604813267537,1435.1399984068455,283.84884220281714
93.2%,254.31218634924653,1213.7614511354825,1468.073637484729,297.61865074034887
93.6%,323.6833293426498,1273.0890158648842,1596.772345207534,312.16598189010404
94.0%,262.7559647496987,1218.8991414665845,1481.6551062162832,298.87843079254435
94.4%,245.2397230140047,1218.4127743641172,1463.652497378122,298.7591718387644
94.8%,290.0059080689495,1177.702692832077,1467.7086009010266,288.77691418363725
95.2%,301.18842592676106,1213.2053683431002,1514.3937942698612,297.4822972499543
95.6%,345.41355173979537,1239.014561785183,1584.4281135249785,303.8108038290218
96.0%,342.4546283251409,1264.0531525673002,1606.5077808924411,309.95035587859627
96.4%,379.7561887225602,1287.2724746015153,1667.0286633240755,315.6438167217166
96.8%,337.2750415214043,1280.17272015047,1617.4477616718743,313.90293152691066
97.2%,359.639804988974,1240.6355874658814,1600.2753924548554,304.2082851260703
97.6%,329.0552717227391,1307.008654532389,1636.063926255128,320.48319865817564
98.0%,414.78065250415693,1214.1605724526055,1628.9412249567624,297.716516715391
98.4%,318.90820265268655,1305.2097995575957,1624.1180022102822,320.0421129819295
98.8%,343.1555567499581,1294.4570254334915,1637.6125821834496,317.405494292534
99.2%,260.5582938360327,1180.5418442902255,1441.1001381262581,289.47308427985445
99.6%,327.1525134848995,1174.5277806880192,1501.6802941729188,287.99841436586036
100.0%,331.5322675891151,1237.544031764738,1569.0762993538533,303.45022460635107
