#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
17.2%,253.14189230203306,1293.345131567534,1546.487023869567,317.1328539381685
17.6%,237.3162902880008,1201.6459562267298,1438.9622465147306,294.6478880386489
18.0%,287.9188779248302,1239.1182529727537,1527.037130897584,303.83622927922823
18.4%,280.1472223495796,1175.2089023736783,1455.3561247232578,288.1654278402842
18.8%,318.83721459931894,1253.2022238848679,1572.0394384841868,307.28966934029495
19.2%,255.26573836627801,1274.6583868577516,1529.9241252240295,312.55079727287244
19.6%,243.19755085386703,1239.1265536870324,1482.3241045408995,303.83826464406985
20.0%,301.86945364144503,1183.9726945388663,1485.8421481803114,290.3143410366393
20.4%,264.05773760912473,1242.4065844649726,1506.4643220740973,304.6425399269965
20.8%,258.7674955779494,1211.1146625281349,1469.8821581060843,296.9696487034356
21.2%,356.0077028370698,1164.6208547524081,1520.628557589478,285.56920067878633
21.6%,357.21454502398706,1191.9982737036,1549.212818727587,292.28224176390603
22.0%,344.84950537702974,1268.8590177313233,1613.7085231083531,311.12877121253075
22.4%,407.69170600895177,1155.6753043831366,1563.3670103920883,283.3757197204467
22.8%,423.3573490274807,1227.256857830129,1650.6142068576098,300.9277727493693
23.2%,450.12132257062706,1264.153482007163,1714.2748045777898,309.9749570162362
23.6%,386.95456146025356,1306.7609070849185,1693.715468545172,320.42245009759847
24.0%,391.78318022161807,1281.6955164671692,1673.4786966887873,314.27632663243526
24.4%,542.9119585563172,1228.1282896559737,1771.0402482122909,301.1414509511094
24.8%,646.3267820152805,1192.70743516005,1839.0342171753305,292.456130690456
25.2%,485.9586306457686,1199.0339010601588,1684.9925317059274,294.0074027656927
25.6%,414.5761386056207,1185.1478228346393,1599.7239614402602,290.60248669945264
26.0%,316.4674579864154,1204.1522225537424,1520.6196805401578,295.2624335096256
26.4%,289.1105371686511,1050.0936413656075,1339.2041785342585,257.4867181700986
26.8%,357.2458889709542,1118.2654011850907,1475.5112901560449,274.2026776010799
27.2%,236.79298796681854,1223.4714668032302,1460.2644547700488,299.99958132518435
27.6%,275.3096960444305,1233.117999606318,1508.4276956507485,302.3649456844591
28.0%,320.919672795583,1192.1765485925946,1513.0962213881776,292.3259554045673
28.4%,342.12379830548855,1203.655173448888,1545.7789717543765,295.14055529063944
28.8%,301.79876677961306,1195.4066538523505,1497.2054206319635,293.1179887717982
29.2%,366.1337268046903,1197.7287860854988,1563.862512890189,293.68738390411494
29.6%,364.8669634405962,1333.616463915316,1698.4834273559122,327.00752872344077
30.0%,397.6255946759362,1309.1293689935228,1706.754963669459,321.0032054321078
30.4%,395.16952101726633,1244.3341701303743,1639.5036911476407,305.11519082918704
30.8%,448.50255387906645,1220.4029408757651,1668.9054947548316,299.24716778837313
31.2%,392.25900036544493,1234.0108116559006,1626.2698120213456,302.5838663935597
31.6%,400.49257304502044,1333.8536322559085,1734.346205300929,327.0656832491587
32.0%,343.7592901274699,1336.178645508737,1679.937935636207,327.63578481780957
32.4%,388.89009986234805,1370.9939578054234,1759.8840576677715,336.17262396453833
32.8%,375.36709242363736,1412.2101201249895,1787.577212548627,346.2789744395587
33.2%,401.52854271973274,1265.7352946805574,1667.2638374002902,310.3628231435871
33.6%,410.85876769083814,1235.2458816371977,1646.104649328036,302.886709972139
34.0%,363.99791281672174,1183.5605300216394,1547.558442838361,290.21327682226223
34.4%,328.4925978642657,1220.1987895839743,1548.69138744824,299.19710916115866
34.8%,176.74009231978334,1290.832992598431,1467.5730849182144,316.51686847433854
35.2%,271.26528237110824,1169.7700016523665,1441.0352840234748,286.8317899226578
35.6%,293.2418699423898,1181.6196626751093,1474.861532617499,289.73736920433623
36.0%,242.43735075213561,1241.4530109276677,1483.8903616798034,304.4087202836976
36.4%,246.95834168239298,1273.735348604613,1520.693690287006,312.32446499050855
36.8%,221.56259655145135,1217.2081304970266,1438.770727048478,298.4637888522552
37.2%,372.26107895715376,1208.538564045683,1580.7996430028368,296.33798013808087
37.6%,384.3883032004618,1216.5797784308597,1600.9680816313216,298.30971467734423
38.0%,245.44289099129742,1235.087187142838,1480.5300781341355,302.84779751430216
38.4%,289.304138602996,1218.1113491224778,1507.4154877254737,298.6852612909942
38.8%,303.387446136903,1218.9577010567684,1522.3451471936714,298.8927898135877
39.2%,348.2225341190293,1157.8880911791607,1506.11062529819,283.9183029603351
39.6%,401.5497285491035,1250.4836695284714,1652.033398077575,306.6230700849321
40.0%,418.47802730253534,1334.199311753552,1752.6773390560872,327.15044509884586
40.4%,337.0249989679096,1270.1718001515721,1607.1967991194817,311.45067015920154
40.8%,267.6681017657943,1281.2633045060336,1548.9314062718279,314.1703467130807
41.2%,339.76334050430773,1285.9198852274092,1625.683225731717,315.312156967528
41.6%,257.13462195715863,1248.6782730214713,1505.81289497863,306.18038040158285
42.0%,266.1131669409647,1136.810252289444,1402.9234192304086,278.7499414466197
42.4%,206.66724240620084,1226.6414035259293,1433.30864593213,300.7768611518417
42.8%,206.93710305450878,1227.4641018777752,1434.401204932284,300.97858973138557
43.2%,256.0808972627778,1227.8682100465091,1483.949107309287,301.0776785002859
43.6%,199.13258183304183,1217.0677508685103,1416.200332701552,298.4293672650551
44.0%,294.9688888682656,1201.4808193071124,1496.449708175378,294.60739587508743
44.4%,239.59061216459855,1293.0884937060725,1532.679105870671,317.0699254162703
44.8%,313.23335281404263,1259.0133170360548,1572.2466698500975,308.7145701734568
45.2%,285.6108823620516,1323.8654840219056,1609.4763663839572,324.6165535639001
45.6%,276.4517551451532,1352.2438266763545,1628.6955818215076,331.5750247224322
46.0%,322.17030116992066,1227.5447268057064,1549.715027975627,300.9983592521959
46.4%,347.19422234514786,1364.2328416697462,1711.427064014894,334.51477409633185
46.8%,345.9437611431688,1303.4504311461828,1649.3941922893516,319.61070955230997
47.2%,369.69270208724936,1199.6331610381824,1569.3258631254316,294.1543434564975
47.6%,274.49279936219784,1192.2448304522054,1466.7376298144031,292.34269836086105
48.0%,280.30718316021887,1236.4920989300338,1516.7992820902527,303.1922869113935
48.4%,204.05629904180364,1229.2747347582558,1433.3310338000595,301.4225633922484
48.8%,288.96591669393774,1149.4874472649947,1438.4533639589324,281.8584350145
49.2%,387.84052018432044,1217.5356577726434,1605.3761779569638,298.5440997121516
49.6%,435.0974480025452,1217.1030425097354,1652.2004905122806,298.4380209017594
50.0%,393.5564064347326,1336.132998062822,1729.6894044975547,327.6245919007415
50.4%,463.7723651881991,1180.7911243221276,1644.5634895103267,289.5342086356179
50.8%,316.62277277484003,1209.9451345223802,1526.5679072972202,296.68287625177294
51.2%,277.28197897164875,1269.8290907961828,1547.1110697678314,311.3666365990224
51.6%,285.91302641804646,1225.3440931130683,1511.2571195311148,300.4587559967423
52.0%,423.6522407356588,1230.7850603224342,1654.437301058093,301.7929006246336
52.4%,330.07984194819187,1302.3333107231535,1632.4131526713454,319.3367876274495
52.8%,416.89414634779007,1315.6211940098196,1732.5153403576096,322.59502415430006
53.2%,381.7707199884376,1175.4000144515069,1557.1707344399445,288.2122892055799
53.6%,220.83915180839182,1220.2080291989366,1441.0471810073284,299.1993747478074
54.0%,448.55455095659335,1246.8988591871553,1695.4534101437487,305.74406176254354
54.4%,496.25561502733717,1176.99076383595,1673.2463788632872,288.60234664645606
54.8%,381.25407378988234,1190.6040606041051,1571.8581343939875,291.94037572331956
55.2%,385.7388968899104,1275.0964227818672,1660.8353196717776,312.65820524878825
55.6%,384.81261729600396,1240.285077108574,1625.0976944045779,304.1223387323083
56.0%,271.33249424019033,1250.1972483216452,1521.5297425618355,306.55283858018356
56.4%,337.09871045784513,1210.8784655983268,1547.9771760561719,296.9117323711178
56.8%,357.61432071112927,1210.9052804222206,1568.5196011333499,296.91830746188185
57.2%,504.60346136060275,1141.1256648599087,1645.7291262205115,279.8080960497405
57.6%,353.7953266885195,1273.9737211873844,1627.7690478759039,312.3829148007176
58.0%,336.9657841589749,1216.9413120274887,1553.9070961864636,298.3983640088297
58.4%,435.2554955641151,1245.0557285550674,1680.3112241191825,305.29211953670745
58.8%,406.16642082568706,1365.635655723367,1771.8020765490542,334.8587491216448
59.2%,398.8213587768008,1190.8051267386493,1589.62648551545,291.98967785893825
59.6%,428.4781350464159,1146.247158551455,1574.7252935978709,281.0639046279643
60.0%,386.5220530166446,1226.490340437761,1613.0123934544056,300.7398199421087
60.4%,309.09775942107603,1181.7492651395823,1490.8470245606584,289.76914819235157
60.8%,386.4547591844962,1178.5921732185134,1565.0469324030096,288.9950179570135
61.2%,434.3573336559624,1285.5421662877854,1719.8994999437477,315.21953893202794
61.6%,377.5127974734961,1287.137896420862,1664.650693894358,315.61081767029043
62.0%,349.1170154493857,1244.309016335058,1593.4260317844437,305.10902302857346
62.4%,370.1615645285513,1213.1788355121212,1583.3404000406724,297.4757913048619
62.8%,287.3158497009264,1275.5648010091795,1562.8806507101058,312.77305326601476
63.2%,329.30707333549833,1199.333119428719,1528.6401927642173,294.08077218028757
63.6%,254.3627581882488,1201.2198280054463,1455.582586193695,294.54339987407405
64.0%,291.0896188641051,1229.6089233451407,1520.6985422092457,301.50450762950226
64.4%,227.59083186724365,1196.6479278267416,1424.2387596939852,293.4223535916825
64.8%,231.81816211692265,1301.5899947703986,1533.4081568873212,319.1545238961984
65.2%,320.5472649673893,1205.308122242446,1525.8553872098353,295.54586424918426
65.6%,364.47614278366996,1205.0247366623773,1569.5008794460473,295.4763770909784
66.0%,302.65614113197853,1202.424538065903,1505.0806791978816,294.8387990914335
66.4%,407.31037261610777,1193.7525401427552,1601.062912758863,292.7123941716728
66.8%,235.84196840587208,1280.7973338470363,1516.6393022529082,314.0560890402195
67.2%,313.9127153953916,1191.0648910594723,1504.977606454864,292.0533729998586
67.6%,296.3374549620307,1261.4867232651525,1557.8241782271832,309.32105823084913
68.0%,308.6877138711408,1123.7947292581248,1432.4824431292654,275.55848862890394
68.4%,273.78332464230243,1251.4479263473713,1525.2312509896738,306.8595093071036
68.8%,362.89355010165286,1222.077148737713,1584.970698839366,299.65768954655357
69.2%,237.51030473217634,1182.4750711497068,1419.985375881883,289.94711842301786
69.6%,347.29432225237514,1175.6937690481916,1522.9880913005668,288.28431888376116
70.0%,304.0022653336988,1345.8812382045246,1649.8835035382235,330.0148952633605
70.4%,344.2786478812427,1243.126920490135,1587.4055683713777,304.8191688977782
70.8%,297.8137575715193,1172.9172070316079,1470.7309646031272,287.603495942565
71.2%,338.70643762332156,1204.8413770971572,1543.5478147204788,295.4314166695133
71.6%,272.6035594191311,1158.2730952596246,1430.8766546787556,284.0127073384359
72.0%,415.4783891565312,1188.3684105550753,1603.8467997116065,291.3921863319879
72.4%,394.52118127946073,1184.244815120657,1578.7659964001177,290.38106597696043
72.8%,526.8182677323266,1166.4287144244759,1693.2469821568025,286.01249433902353
73.2%,348.92101988614377,1241.1781775986285,1590.0991974847723,304.3413301680447
73.6%,511.4488515331494,1213.350129922726,1724.7989814558755,297.51779330724537
74.0%,609.678129106995,1237.6044762863721,1847.2826053933672,303.46504581933044
74.4%,473.4506650383179,1268.4893938733208,1741.9400589116385,311.0381381200089
74.8%,432.124471396756,1212.0378183388716,1644.1622897356276,297.1960098113432
75.2%,428.71569847676346,1256.0909560992316,1684.806654575995,307.9979968153394
75.6%,423.3330838653998,1312.006051295703,1735.3391351611026,321.70857822556945
76.0%,401.8383429079382,1356.366751477959,1758.2050943858972,332.5859806358941
76.4%,570.2565205445144,1241.53292530761,1811.7894458521243,304.4283155755986
76.8%,457.8952356767742,1295.9878876088255,1753.8831232855996,317.7808671754561
77.2%,527.6069079250492,1191.2648117651945,1718.8717196902437,292.1023942722318
77.6%,513.0366848429092,1161.3144738752217,1674.3511587181308,284.7584642572421
78.0%,549.5271052001017,1165.7801188160806,1715.3072240161823,285.8534563751254
78.4%,442.36411774808494,1231.3858973634765,1673.7500151115614,301.9402280169334
78.8%,545.0912997726862,1190.8525096779017,1735.9438094505879,292.00129632518235
79.2%,455.7753771453886,1206.3617543886648,1662.1371315340534,295.8042186214054
79.6%,370.3037460664287,1176.0263615866747,1546.3301076531034,288.36587176423615
80.0%,470.713048861935,1160.5306456091637,1631.2436944710987,284.5662667618132
80.4%,504.8732640711968,1207.821569176111,1712.694833247308,296.16217043060493
80.8%,434.6596807434955,1212.912590518683,1647.5722712621784,297.410507079828
81.2%,424.474658715221,1195.8309496682725,1620.3056083834936,293.2220276240219
81.6%,465.81865356840615,1247.8576381447303,1713.6762917131364,305.97915779351797
82.0%,483.97628256424537,1198.9510781786996,1682.927360742945,293.9870942988129
82.4%,379.78636796151,1237.5917071993395,1617.3780751608494,303.4619147935013
82.8%,463.32684684239615,1092.5115262070963,1555.8383730494925,267.8877353073402
83.2%,385.39554533087255,1231.5485091666578,1616.9440544975305,301.98010101290976
83.6%,507.6548521557951,1166.7927062918768,1674.4475584476718,286.1017464472982
84.0%,364.62003098765877,1243.616919663451,1608.2369506511097,304.93931844832593
84.4%,362.39477967896926,1188.1085439315452,1550.5033236105146,291.3284661060776
84.8%,412.43247193455704,1226.113718946829,1638.546190881386,300.6474710049546
85.2%,408.61140472370425,1248.364461405182,1656.9758661288863,306.10343267042924
85.6%,426.9240120508905,1230.3966375025454,1657.320649553436,301.6976579593933
86.0%,480.8652756285218,1235.5063932454052,1716.3716688739269,302.95058835059996
86.4%,408.78172960047243,1226.8489058112784,1635.630635411751,300.82774145466675
86.8%,409.2958541758627,1223.0043980232467,1632.3002521991093,299.8850543891282
87.2%,414.4627089284777,1268.5037053824597,1682.9664143109374,311.04164735325736
87.6%,432.954568989977,1227.8930701374604,1660.8476391274376,301.08377428353833
88.0%,459.7769639444215,1223.0688540529113,1682.8458179973327,299.90085923823
88.4%,408.365813167566,1233.984391032088,1642.350204199654,302.57738796206604
88.8%,388.1779802681,1401.981686655189,1790.159666923289,343.7709259547253
89.2%,468.17542312547926,1243.4553473257624,1711.6307704512417,304.8997003330078
89.6%,459.01286560288145,1133.5703784010018,1592.5832440038832,277.9555127766821
90.0%,363.032144573044,1378.7991491588662,1741.8312937319101,338.0864848119138
90.4%,390.2006939843477,1174.6569327708155,1564.8576267551632,288.03008291867707
90.8%,431.7679254887116,1164.2962990967494,1596.064224585461,285.4896184707364
91.2%,372.48957962157886,1147.4082846011434,1519.897864222722,281.34861688993675
91.6%,331.72668241154497,1182.3463263605283,1514.0730087720733,289.9155497400536
92.0%,457.65071622244636,1142.4526418369944,1600.1033580594408,280.1334755525368
92.4%,425.1488358487461,1202.3953424877245,1627.5441783364706,294.83164023120037
92.8%,400.9320013654785,1264.4955283871723,1665.4275297526508,310.05882801248003
93.2%,348.57709199627425,1225.3331775620898,1573.910269558364,300.4560794645858
93.6%,523.430896735837,1155.2017119651703,1678.6326087010073,283.2595931650151
94.0%,465.2510056187105,1246.76985540128,1712.0208610199904,305.7124295726625
94.4%,499.6548580842623,1175.7420282339704,1675.3968863182326,288.2961522087888
94.8%,473.15419703847033,1233.1054342637215,1706.2596313021918,302.36186461749475
95.2%,549.4663546897782,1250.6765777000865,1800.1429323898647,306.67037185885084
95.6%,505.75713996637705,1183.1436347218869,1688.900774688264,290.11105260308284
96.0%,387.3099401448259,1176.0588653047985,1563.3688054496242,288.3738417922207
96.4%,475.4417162199492,1217.5253531819546,1692.967069401904,298.5415729896442
96.8%,599.1963310092109,1258.0781353818927,1857.2744663911035,308.48526028571206
97.2%,510.9127873959245,1285.8271826820244,1796.7399700779488,315.28942597170357
97.6%,541.7969880307403,1299.398127878453,1841.1951159091932,318.61707029164285
98.0%,577.6699700233621,1141.9031063054883,1719.5730763288504,279.9987274739356
98.4%,545.0129692185787,1215.5994641196976,1760.6124333382763,298.06933810061525
98.8%,532.4144720156589,1131.8527761965368,1664.2672482121957,277.5343505704485
99.2%,430.3915424319855,1245.4090784596779,1675.8006208916634,305.37876219762813
99.6%,454.0829921629702,1183.3011398713065,1637.3841320342767,290.1496734292848
100.0%,423.1016667669469,1195.7198949663505,1618.8215617332974,293.1947966137492
