#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.1%,398.1496664213264,1218.8957157384511,1617.0453821597775,305.4155380903181
0.1%,378.72927007680516,1205.3696259402777,1584.098896017083,302.02634085168125
0.1%,218.4908523968507,1270.0561555661307,1488.5470079629813,318.2346768051029
0.1%,284.53976014278834,1157.223133477042,1441.7628936198303,289.9623991108474
0.1%,378.0180111806177,1182.9117690086362,1560.929780189254,296.39913388838715
0.1%,318.34469017672654,1172.2932309292933,1490.6379211060198,293.73847434273415
0.1%,356.29298517585414,1190.7488941022675,1547.0418792781215,298.3628619962528
0.1%,386.9478185694495,1235.8010249811855,1622.748843550635,309.65145758062897
0.1%,349.32840100300257,1135.0854078174864,1484.413808820489,284.415406610088
0.1%,417.3998648079199,1199.3215948282761,1616.721459636196,300.5109013824893
0.1%,345.03954289594844,1218.6174283194914,1563.6569712154399,305.3458083335326
0.1%,356.8332375025059,1202.755014086336,1559.5882515888418,301.3712043408558
0.1%,288.44363263557807,1189.1203471481233,1477.5639797837014,297.95480120985155
0.1%,212.4512496978473,1331.7962256324533,1544.2474753303006,333.7047260288102
0.1%,307.9335458721889,1194.6475860025885,1502.5811318747774,299.3397471138311
0.1%,267.6572173030288,1250.4581997024845,1518.1154170055133,313.3240678348026
0.1%,193.25870476571515,1289.7170118862,1482.9757166519153,323.16104657962666
0.1%,428.8996852689048,1088.871461753706,1517.7711470226109,272.83569800819544
0.1%,324.6236878330633,1166.6949384178458,1491.3186262509091,292.33572470821366
0.1%,406.84000901062655,1215.5773272538834,1622.41733626451,304.5840580945147
0.1%,279.02979828817615,1341.0493400640778,1620.079138352254,336.0232549125005
0.1%,202.11793592502198,1256.3936292052808,1458.5115651303029,314.8112930108263
0.1%,359.25482574342516,1234.49239583319,1593.7472215766152,309.3235577691561
0.1%,399.01422824690917,1174.1256944841073,1573.1399227310164,294.1976299828747
0.1%,395.40735191527114,1148.973866327943,1544.381218243214,287.8954016371
0.1%,323.2414993735657,1157.9776583784276,1481.2191577519934,290.1514584584058
0.1%,254.4584202682417,1225.6165010248783,1480.07492129312,307.09954782809956
0.1%,284.47590496129214,1236.4411759715263,1520.9170809328184,309.811858553944
0.1%,405.28836616481067,1056.6432515887975,1461.9316177536082,264.76035897622575
0.1%,385.1393435686944,1287.1844408939885,1672.3237844626829,322.5264668347388
0.1%,369.1317901248565,1222.1797881356945,1591.311578260551,306.23841959312495
0.1%,426.45779819721133,1133.9632212403292,1560.4210194375405,284.1342232300212
0.1%,301.3191406033261,1138.220370515931,1439.5395111192572,285.20092608240685
0.1%,290.67036018135036,1318.5717023120285,1609.2420624933789,330.3910915203416
0.1%,296.99419820289404,1331.4484586698957,1628.4426568727897,333.61758696299177
0.1%,297.41503097686063,1239.011030233829,1536.4260612106896,310.4557802711185
0.1%,258.26855898952635,1246.9035600864922,1505.1721190760186,312.4333910057535
0.1%,289.1306825942254,1164.6595641826505,1453.7902467768758,291.8257262651715
0.1%,228.9760721797486,1118.2109452129503,1347.1870173926989,280.1872162819047
0.1%,249.97712672491969,1083.117951188936,1333.0950779138557,271.39405578863693
0.1%,226.0468839492362,1113.093391054601,1339.1402750038371,278.9049240096477
0.1%,218.25309427874538,1298.0482811042612,1516.3013753830064,325.24859109910824
0.1%,225.2766812178961,1197.513398138061,1422.790079355957,300.0578262276713
0.2%,325.0889118349256,1155.996646209503,1481.0855580444286,289.6550813773124
0.2%,406.63442333899644,1233.6124343460262,1640.2468576850226,309.1030681016393
0.2%,428.4176623118448,1280.6971096494674,1709.1147719613123,320.90095307073705
0.2%,340.59835546512534,1148.3349229098428,1488.9332783749683,287.73530324202926
0.2%,268.8121324369199,1199.285114751643,1468.097247188563,300.5017606643043
0.2%,356.95939163913977,1113.4384019236718,1470.3977935628116,278.9913724882695
0.2%,328.27428444392854,1150.5153593622936,1478.789643806222,288.28164954860694
0.2%,262.755393296918,1173.7930411540199,1436.5484344509377,294.11427790074464
0.2%,275.27146269867706,1149.3462471913506,1424.6177098900275,287.9887081442144
0.2%,330.2231470707903,1131.138094421495,1461.3612414922852,283.42633853044714
0.2%,315.59542076855746,1207.8807241752538,1523.4761449438113,302.65554022348164
0.2%,249.08769051339783,1247.2106193879904,1496.2983099013882,312.5103300585222
0.2%,326.39072146938264,1087.8531201179574,1414.24384158734,272.5805347857589
0.2%,359.5697923848868,1203.8333532682243,1563.403145653111,301.6414009928153
0.2%,332.75355775810567,1226.0626450090408,1558.8162027671465,307.21133696906486
0.2%,319.5901692266116,1143.0210739452236,1462.6112431718352,286.4038258892874
0.2%,293.1292366929977,1155.096095692885,1448.2253323858827,289.42943277008607
0.2%,271.0635568913579,1168.0907743683467,1439.1543312597046,292.6854757020054
0.2%,240.01609889564986,1211.5689778027568,1451.5850766984067,303.57969636884553
0.2%,289.84499236508543,1180.803419233721,1470.6484115988064,295.8708501536312
0.2%,376.93848882816843,1104.7756660344744,1481.7141548626428,276.82077322471343
0.2%,278.2728124039171,1284.8226769262053,1563.0954893301223,321.9346857629464
0.2%,302.8821111113082,1177.200570238098,1480.0826813494061,294.96809362536686
0.2%,303.35396130223603,1079.6910962080872,1383.0450575103232,270.5353976241857
0.2%,219.38099210420103,1238.5666656869766,1457.9476577911778,310.34443699914465
0.2%,303.78791622245376,1216.9020682721095,1520.6899844945633,304.9159950155225
0.2%,264.1536357196866,1226.5464390520292,1490.7000747717157,307.33255998761877
0.2%,261.28924468340847,1274.969674606816,1536.2589192902244,319.4658445271247
0.2%,293.62519036944394,1221.17969835139,1514.804888720834,305.9878296897656
0.2%,254.16186913699522,1203.6214343142717,1457.7833034512669,301.5883010101693
0.2%,360.585700027626,1240.9321375089892,1601.5178375366152,310.93714713835436
0.2%,403.88283762610376,1263.477875410007,1667.3607130361108,316.5863742082116
0.2%,451.0323223275749,1348.979561882957,1800.0118842105317,338.01031002535007
0.2%,379.09591711749226,1353.101541641073,1732.1974587585653,339.04314380232313
0.2%,473.0893845559405,1174.403435714508,1647.4928202704486,294.26722288260964
0.2%,430.8545193079551,1129.4248725244872,1560.2793918324423,282.9970609632307
0.2%,458.2154840421008,1205.5582583824025,1663.7737424245033,302.07360599345577
0.2%,462.6998480070379,1181.2720532428004,1643.9719012498383,295.98827456180857
0.2%,445.60261170236106,1129.696727510344,1575.299339212705,283.0651789619372
0.2%,432.0263014917241,1163.134508028045,1595.1608095197691,291.44359689999067
0.2%,368.3393819079163,1300.0411551287082,1668.3805370366244,325.74794037457434
0.2%,457.2139662316258,1281.839725529927,1739.0536917615527,321.1872553683456
0.2%,509.39968982155733,1326.9422595803871,1836.3419494019445,332.4884803446864
0.2%,527.2807524983286,1188.1688603778887,1715.4496128762173,297.716389637668
0.2%,529.660174948116,1164.1072351527375,1693.7674101008536,291.68733061270046
0.2%,446.104189384155,1259.3398188440249,1705.4440082281799,315.5495121071893
0.2%,515.703469872736,1203.407837872217,1719.1113077449531,301.5347807036804
0.2%,560.7481434276667,1154.7350296005113,1715.483173028178,289.3389613758031
0.2%,521.7805663528268,1212.5123398594442,1734.292906212271,303.8160721526283
0.2%,434.24401795969607,1236.641437659971,1670.885455619667,309.8620376058067
0.2%,515.7149118249868,1290.2394218687268,1805.9543336937136,323.291945493994
0.2%,491.16217549260034,1221.1737212703833,1712.3358967629838,305.9863320280803
0.2%,468.94525813916994,1157.810387278045,1626.755645417215,290.1095457726275
0.2%,608.9188055461052,1101.333432361663,1710.2522379077682,275.9582616613043
0.2%,565.35728553842,1138.4218166169674,1703.7791021553874,285.2514019094606
0.2%,650.0812553499775,1171.5769165715228,1821.6581719215003,293.5589893119842
0.2%,580.3139154332019,1179.6953911159565,1760.0093065491583,295.59321442201224
0.2%,555.0284481967029,1182.8816570227252,1737.9101052194283,296.3915888061777
0.2%,563.1182540206946,1117.6858489951187,1680.8041030158133,280.0556442845242
0.2%,492.0953211560691,1153.4715448799045,1645.5668660359736,289.02237328641166
0.2%,507.50796288399954,1175.8512976809445,1683.3592605649442,294.6300099002765
0.2%,504.407867443144,1095.473120729443,1599.880988172587,274.48985857528055
0.2%,571.1988981723104,1157.296661585887,1728.4955597581975,289.98082285837376
0.2%,600.8279054428815,1226.4912782352976,1827.3191836781791,307.31873848483883
0.2%,577.3730200610739,1247.9878429155108,1825.3608629765847,312.7050769419586
0.2%,633.8703994184807,1161.7528952548203,1795.623294673301,291.0974097708389
0.2%,671.2481898802016,1221.4906277610974,1892.738817641299,306.0657384655105
0.2%,634.8335783886682,1214.6793560682925,1849.5129344569607,304.35905578357404
0.2%,604.5337984263302,1166.742024116357,1771.2758225426874,292.3475228495653
0.2%,495.17884385378727,1209.9257617744975,1705.1046056282848,303.16795999058985
0.2%,520.5456240150306,1189.471965965388,1710.0175899804187,298.04290542491356
0.2%,444.9608922945712,1162.8755762271057,1607.836468521677,291.3787170302106
0.2%,492.02600738221645,1125.400207488758,1617.4262148709745,281.9886110838448
0.2%,515.5018968545519,1162.2226490871496,1677.7245459417015,291.21511477022347
0.2%,563.2476068038847,1140.7976723232653,1704.04527912715,285.84671391162334
0.2%,485.67877715479744,1232.9525157767084,1718.6312929315059,308.93771401733034
0.2%,502.7220911954024,1267.1564322493837,1769.878523444786,317.5081006545248
0.2%,458.3971165646352,1170.0174415491936,1628.4145581138287,293.1682357003887
0.2%,498.9550343241649,1141.919956362136,1640.8749906863009,286.12792171241887
0.2%,443.95381637704486,1203.149013748854,1647.102830125899,301.4699278143914
0.2%,578.190975605623,1128.9456112905616,1707.1365868961846,282.87697371888714
0.2%,418.578537449808,1193.3056617974555,1611.8841992472635,299.0035046462474
0.2%,574.5657276036113,1132.9131984967266,1707.478926100338,283.87112175455974
0.2%,553.2678637845602,1248.208392413337,1801.476256197897,312.76033945759826
0.2%,490.3010961112308,1223.6833443520118,1713.9844404632427,306.6151617745324
0.2%,587.5046618129505,1167.3230017633314,1754.8276635762818,292.4930969117086
0.2%,482.23775955839176,1263.3515877053426,1745.5893472637345,316.5547306256013
0.2%,535.5685109538008,1215.2573485875246,1750.8258595413254,304.5038818700014
0.2%,616.0479805241375,1082.202442789882,1698.2504233140196,271.1646592236044
0.2%,526.2511449053536,1187.1441139337621,1713.3952588391157,297.45962157900806
0.2%,566.319156076464,1224.4791163684315,1790.7982724448955,306.81455630472385
0.2%,598.8670830879073,1056.326749941261,1655.1938330291682,264.6810539793005
0.2%,618.5937770401342,1182.242307458519,1800.8360844986532,296.2313886441306
0.2%,609.9564570741607,1115.4210726404574,1725.377529714618,279.4881651473988
0.2%,554.9860275802713,1223.706298069146,1778.6923256494174,306.6209132279006
0.2%,560.5098325369577,1254.8371673537695,1815.3469998907271,314.4212944016275
0.2%,627.0025572251682,1285.4050408265507,1912.4075980517189,322.08060717500143
0.2%,594.4093456700411,1133.968722800104,1728.378068470145,284.1356017415848
0.2%,592.2594386482272,1256.8543783130217,1849.1138169612489,314.926741719726
0.2%,646.783923598115,1200.7953545282937,1847.5792781264088,300.88017752808963
0.2%,599.1679374332416,1151.1254217765645,1750.293359209806,288.4345113054557
0.2%,564.2023893751382,1202.6625276299746,1766.8649170051128,301.34803024936383
0.2%,484.183466080127,1205.38026196604,1689.563728046167,302.02900589307023
0.2%,562.0179308932093,1206.7071210798454,1768.7250519730546,302.3614735397937
0.2%,487.46738094185594,1194.8897354593043,1682.3571164011603,299.40042187514683
0.2%,380.6895133029277,1203.2813693111336,1583.9708826140613,301.5030918043463
0.2%,344.2067891206275,1176.0622604855128,1520.2690496061402,294.6828703030512
0.2%,389.5831056609352,1135.5545297873787,1525.1376354483139,284.5329532853405
0.2%,504.11199509532025,1158.5913548661301,1662.7033499614504,290.3052307956088
0.2%,425.40372246846346,1262.8754582095294,1688.2791806779928,316.43542809275385
0.2%,435.1688801654136,1176.6183684711627,1611.7872486365764,294.8222128386599
0.2%,432.1835137066746,1196.1614135006234,1628.344927207298,299.7190629436584
0.2%,348.406750705067,1133.55604192569,1481.962792630757,284.03219736523715
0.2%,410.79628130125957,1118.2353252213022,1529.0316065225618,280.19332511736394
0.2%,409.40059167398135,1192.0703610699004,1601.4709527438818,298.6939785468952
0.2%,353.8480956282468,1130.8753013840076,1484.7233970122543,283.36049116064
0.2%,393.683731806731,1151.0984956394989,1544.7822274462299,288.42776449312845
0.2%,456.40032456105274,1259.9710274362408,1716.3713519972935,315.70767240699973
0.2%,438.1096929836194,1242.1172429741116,1680.226935957731,311.23409594098825
0.2%,516.1713540796325,1295.2705626824559,1811.4419167620883,324.55258539861643
0.2%,546.8083535086454,1179.1036483672979,1725.9120018759431,295.44494297626096
0.2%,578.0870743339375,1126.8371671853213,1704.9242415192589,282.3486663480263
0.2%,373.72716604526437,1219.6016078745229,1593.3287739197872,305.59241165200865
0.2%,467.9453829136892,1137.4858582376407,1605.43124115133,285.0168812459114
0.2%,391.1101111891753,1147.9324840262402,1539.0425952154155,287.63446517475506
0.2%,574.5459720245215,1161.3121606787845,1735.858132703306,290.98697605123766
0.2%,543.9837800658811,1275.456955866872,1819.4407359327531,319.58794132861465
0.2%,667.9052878024031,1166.4885505972418,1834.393838399645,292.28401064730497
0.2%,645.8763658218207,1108.2677771125045,1754.1441429343254,277.69578244018317
0.2%,505.82387960574715,1164.4502398675854,1670.2741194733326,291.773276414462
0.2%,460.88513221102846,1173.702499378219,1634.5876315892474,294.09159108281693
0.2%,487.3976887086495,1174.2225498990667,1661.6202386077161,294.221898792991
0.2%,542.6137294252845,1112.792505242312,1655.4062346675964,278.8295318320582
0.2%,487.4758909946163,1231.6597149922968,1719.135605986913,308.6137802778673
0.2%,576.0429487148908,1211.3360087845963,1787.3789574994871,303.5213219262077
0.2%,566.103015309351,1258.8967340851386,1824.9997493944898,315.43848950836684
0.2%,581.5001347777447,1263.0001088065167,1844.5002435842614,316.4666614695396
0.2%,583.5963492268913,1213.7543061650897,1797.350655391981,304.12726842859433
0.2%,637.3335304638867,1274.5568161689928,1911.8903466328795,319.36239565917424
0.2%,632.0991854236587,1348.6348595274717,1980.7340449511303,337.9239388501772
0.2%,644.7903755403577,1220.3952305947696,1865.1856061351273,305.79126763863263
0.2%,577.4908589102254,1214.680836881043,1792.1716957912683,304.3594268269842
0.2%,510.436571832769,1229.381578228301,1739.81815006107,308.0429534576273
0.2%,446.36009494858126,1201.9648568221871,1648.3249517707684,301.1732166845781
0.2%,497.76729365723145,1256.9981103784562,1754.7654040356877,314.96275629056964
0.2%,678.6944543874831,1192.5579562360604,1871.2524106235435,298.81615400302337
