#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
11.2%,222.38283740334492,1272.017594939581,1494.4004323429258,311.90326564560195
11.6%,217.22020041683845,1180.891994694095,1398.1121951109335,289.5589424117455
12.0%,232.26609015426982,1184.470597095023,1416.736687249293,290.43642852493844
12.4%,198.59843416607077,1187.4075667548552,1386.006000920926,291.1565839942087
12.8%,112.94723614654046,1210.6044051344822,1323.5516412810227,296.8445317647759
13.2%,220.82703556326305,1161.175461280303,1382.002496843566,284.7243778715714
13.6%,140.771245161168,1237.361826943546,1378.133072104714,303.4055473322534
14.0%,176.2132087014952,1236.245793164223,1412.4590018657182,303.1318918563178
14.4%,254.88072206746233,1216.3967478602963,1471.2774699277586,298.2648349265461
14.8%,372.16898145943753,1158.9615239107527,1531.1305053701903,284.18151250693757
15.2%,302.7111885168635,1261.0281549064623,1563.7393434233259,309.2086156285092
15.6%,352.0073952406648,1263.8122659076387,1615.8196611483036,309.89128960773826
16.0%,301.74652712451007,1314.146427683808,1615.892954808318,322.2334061743467
16.4%,266.60840800753306,1301.2264135003459,1567.834821507879,319.06537246786263
16.8%,350.0171607247637,1283.711040406461,1633.7282011312248,314.7705403140328
17.2%,409.4005186484758,1296.347933927725,1705.7484525762009,317.8691518211207
17.6%,385.97929485465716,1214.988256007334,1600.9675508619912,297.919467684519
18.0%,424.161031923672,1241.9969238203842,1666.1579557440562,304.5420896711494
18.4%,331.56463645781264,1183.2975148192984,1514.862151277111,290.14878455356177
18.8%,283.3175306317776,1275.7119996485044,1559.029530280282,312.80914689906405
19.2%,326.47452800055044,1330.3449294915667,1656.8194574921172,326.2053367769624
19.6%,388.4183571604631,1167.1504880900343,1555.5688452504974,286.1894758243743
20.0%,392.43896246572876,1273.6232580224287,1666.0622204881574,312.2969799786891
20.4%,329.38331237797894,1224.4258881003448,1553.8092004783236,300.2336088422218
20.8%,287.72101789167925,1317.9587772862792,1605.6797951779586,323.16820793772166
21.2%,310.8382104958175,1308.8721656767384,1619.710376172556,320.94013825854114
21.6%,385.9526233764602,1312.1114468439623,1698.0640702204225,321.73442159111517
22.0%,327.71613831409695,1201.5605882117534,1529.2767265258503,294.62695549592405
22.4%,373.5768525882868,1282.629380970393,1656.2062335586797,314.5053135500571
22.8%,344.24787287334954,1338.8056864997297,1683.0535593730792,328.27994466853426
23.2%,336.2355262710414,1190.603164508951,1526.8386907799925,291.9401559975815
23.6%,323.8162065499166,1159.6800594821427,1483.4962660320593,284.3577000000121
24.0%,429.02114891955375,1186.2337997416355,1615.2549486611892,290.86877212274817
24.4%,410.1935901443686,1198.1409482095353,1608.334538353904,293.7884475316731
24.8%,314.5485984308914,1273.7155292939158,1588.2641277248072,312.3196052246107
25.2%,242.5318867996645,1324.711964380832,1567.2438511804964,324.8241135766737
25.6%,275.89300769546975,1211.438585284815,1487.3315929802848,297.0490757223915
26.0%,281.2224706673246,1231.6370668871723,1512.859537554497,302.00181568284546
26.4%,237.90818868538418,1263.1806922755286,1501.0888809609128,309.73642549333096
26.8%,270.8711128327608,1239.9565779371658,1510.8276907699264,304.04178956008644
27.2%,197.27189896326308,1213.899340411422,1411.171239374685,297.6524616841865
27.6%,146.10698277088306,1216.942047983917,1363.0490307548002,298.39854446797926
28.0%,141.38000681898325,1250.9342512775045,1392.3142580964877,306.7335543420075
28.4%,189.81401484958894,1220.5302830352737,1410.3442978848625,299.2783925415236
28.8%,298.19410882662083,1146.6181197888304,1444.8122286154512,281.1548656506935
29.2%,269.8615226860376,1152.4415511378393,1422.3030738238767,282.5827918541083
29.6%,219.59804972254642,1221.5298055302146,1441.127855252761,299.52347903364335
30.0%,307.706166920326,1273.0084295131167,1580.7145964334427,312.14622182830715
30.4%,344.3331739482452,1305.6446507152993,1649.9778246635447,320.14874004172583
30.8%,339.9545608145934,1202.8968625479463,1542.8514233625397,294.95461474444
31.2%,188.677459160956,1289.7488504347389,1478.4263095956949,316.25103293666604
31.6%,204.78261025508266,1207.2771653321904,1412.0597755872732,296.02868066016117
32.0%,330.0272294785659,1254.76045779465,1584.7876872732159,307.6717538704416
32.4%,381.26037345959685,1154.2147649314968,1535.4751383910937,283.017590220994
32.8%,306.01985611745204,1266.1702269965565,1572.1900831140085,310.4694701036878
33.2%,280.00213735070554,1233.6085137014732,1513.6106510521786,302.4852214956843
33.6%,303.08136285057844,1256.0648855774232,1559.1462484280016,307.9916042301099
34.0%,256.81668572178523,1305.7635939253605,1562.5802796471457,320.1779053424198
34.4%,247.49526905725793,1247.857938825301,1495.353207882559,305.9792315214698
34.8%,58.052699832197845,1306.563282291766,1364.615982123964,320.37399179120234
35.2%,223.25669895826968,1222.8241683978365,1446.0808673561062,299.8408614401036
35.6%,306.04697240492806,1131.7115572511402,1437.7585296560683,277.4997231797462
36.0%,223.0970803833152,1169.0246367549223,1392.1217171382375,286.6490237828376
36.4%,245.7311607607046,1189.5471522070047,1435.2783129677093,291.6812180026596
36.8%,248.053254225211,1275.9572719056996,1524.0105261309106,312.86928853412934
37.2%,299.57169724018394,1185.4020293716176,1484.9737266118016,290.6648190518882
37.6%,243.39774474729325,1251.7132798053703,1495.1110245526636,306.92457492445783
38.0%,247.01714515237114,1244.3528909440822,1491.3700360964533,305.1197812396926
38.4%,310.81903279077164,1280.5583740084753,1591.377406799247,313.99749523278956
38.8%,242.95144411397666,1358.7673156330222,1601.7187597469988,333.1746075560992
39.2%,356.1385919014249,1268.960593676408,1625.099185577833,311.15367799771127
39.6%,314.52969181147455,1267.293225622632,1581.8229174341066,310.7448333849678
40.0%,277.06835181357155,1220.0923350845478,1497.1606868981194,299.1710061369978
40.4%,301.87596651480413,1147.80242318197,1449.678389696774,281.44526108021034
40.8%,250.30779019506014,1231.592270730626,1481.9000609256861,301.99083150497665
41.2%,288.23196354191725,1232.5923854943053,1520.8243490362224,302.23606322351014
41.6%,355.9001071307408,1225.5791323746782,1581.4792395054192,300.5163884646757
42.0%,375.2546909040922,1322.0995760469443,1697.3542669510366,324.1835466098994
42.4%,268.09060006469554,1280.344838927149,1548.4354389918446,313.9451356668052
42.8%,406.6478206612692,1275.971071891416,1682.618892552685,312.87267234000427
43.2%,301.52992053608614,1278.7784556493139,1580.3083761854,313.56105288245294
43.6%,328.85851226498625,1201.2240601748701,1530.0825724398564,294.5444376171598
44.0%,289.20476706174617,1286.4716071636865,1575.6763742254327,315.4474411604022
44.4%,176.54037566560316,1299.3330619532073,1475.8734376188104,318.6011158939623
44.8%,224.2721630509792,1224.9388783398285,1449.2110413908076,300.35939588445757
45.2%,169.81331158121804,1237.0821324921008,1406.8954440733187,303.33696525199304
45.6%,265.020594462344,1190.9104401374918,1455.9310345998358,292.015501081153
46.0%,324.31648694316516,1143.443031821632,1467.7595187647971,280.37632272045346
46.4%,318.944076838985,1113.4284180114785,1432.3724948504635,273.01663201985184
46.8%,337.46466334888896,1277.329369239151,1614.79403258804,313.2057317097502
47.2%,285.733860292946,1302.9814166272633,1588.7152769202094,319.4957055141047
47.6%,320.8242426588183,1271.0539322214322,1591.8781748802505,311.6669720990604
48.0%,417.7548248512485,1227.736659516975,1645.4914843682234,301.0454218397473
48.4%,321.57839225829,1212.1430711386665,1533.7214633969566,297.2218181744547
48.8%,400.0964177492457,1254.9737412967813,1655.0701590460271,307.72405174830726
49.2%,339.2631663592879,1320.5419623595237,1659.8051287188116,323.80161416049503
49.6%,367.1202483892871,1240.817900799193,1607.93814918848,304.25298900772793
50.0%,321.64023990768624,1204.0526935040489,1525.692933411735,295.23802863051895
50.4%,261.31890228620597,1159.0471182866706,1420.3660205728766,284.2025005541752
50.8%,234.09230969743868,1290.1901025016139,1524.2824121990525,316.359229522294
51.2%,320.8840219739425,1190.3818987254976,1511.2659206994401,291.8859008357745
51.6%,233.13536508033815,1226.8687159482922,1460.0040810286305,300.83259897114453
52.0%,446.216326270262,1116.4386293231607,1562.6549555934228,273.7547466042194
52.4%,269.9726190033407,1195.6149541788602,1465.587573182201,293.16906475717127
52.8%,287.9404359315233,1283.623293919131,1571.5637298506542,314.74902456137653
53.2%,217.22834525801903,1284.7934529974216,1502.0217982554407,315.0359517542831
53.6%,230.24985538629608,1220.7197019398166,1450.9695573261126,299.3248387346714
54.0%,249.9854188801146,1192.8277902576317,1442.8132091377463,292.48564219102184
54.4%,351.36614830799044,1223.9031274354643,1575.2692757434547,300.1054260567195
54.8%,290.1347110858139,1205.7731287736121,1495.907839859426,295.6598855144516
55.2%,304.4260601493145,1236.2522111939168,1540.6782713432312,303.13346558016286
55.6%,306.98942636477454,1253.5375941785594,1560.527020543334,307.3719033362861
56.0%,283.78414133663756,1266.3282906998238,1550.1124320364613,310.50822788929173
56.4%,224.94309319228114,1215.6377143597063,1440.5808075519874,298.0787171963273
56.8%,240.33498456449547,1283.3374991618668,1523.6724837263623,314.6789466643021
57.2%,253.22689276895625,1160.4183020961277,1413.645194865084,284.53871973044403
57.6%,239.72472011274982,1230.5061769183687,1470.2308970311185,301.7245174160928
58.0%,339.5595222442446,1262.8677768634357,1602.4272991076803,309.6596975146529
58.4%,289.6485832882196,1238.6880615776765,1528.3366448658962,303.7307448099009
58.8%,271.5533611272542,1249.4717801777053,1521.0251413049596,306.3749511955146
59.2%,258.7091791179573,1205.2427478983218,1463.9519270162791,295.5298342260911
59.6%,290.4369311879926,1199.231456562596,1489.6683877505884,294.05584408175747
60.0%,319.9224173907787,1260.4787502740733,1580.401167664852,309.07389964683983
60.4%,275.8309058454015,1313.1122105767558,1588.9431164221573,321.9798124391976
60.8%,287.6761446175817,1214.7842850290879,1502.4604296466696,297.86945327083095
61.2%,412.83497803733417,1216.2643980325367,1629.099376069871,298.2323822752227
61.6%,390.95797684945603,1239.124699782987,1630.082676632443,303.83781006016454
62.0%,268.0271796474699,1320.7677931271458,1588.7949727746156,323.8569886727539
62.4%,281.5404123826207,1290.6740473280656,1572.2144597106862,316.4778945253278
62.8%,309.00826127234643,1278.350744242591,1587.3590055149375,313.4561765151437
63.2%,255.56788050290538,1251.7803391400275,1507.348219642933,306.9410181132587
63.6%,259.2332289180504,1328.463281931117,1587.6965108491675,325.7439500624758
64.0%,323.51644472262603,1292.0901908571054,1615.6066355797316,316.82513798570733
64.4%,379.16170539163545,1246.6884828282664,1625.8501882199018,305.6924767266029
64.8%,298.1183776171638,1380.6681575441853,1678.786535161349,338.5447723554346
65.2%,349.52702996372517,1279.9814411458315,1629.5084711095567,313.8560292305639
65.6%,346.5957996011748,1291.7456885222712,1638.341488123446,316.7406647805529
66.0%,304.2336339155106,1240.5390624057754,1544.772696321286,304.184616835959
66.4%,260.1400825215089,1264.1752783572892,1524.3153608787982,309.9803015592761
66.8%,279.36702822905,1164.4576400231333,1443.8246682521833,285.5291798431747
67.2%,283.1150123303538,1213.0805772935603,1496.1955896239142,297.45169803809614
67.6%,343.5725964208725,1304.670974960383,1648.2435713812556,319.9099912627415
68.0%,382.6014917746701,1244.1891696085604,1626.7906613832306,305.07963618241644
68.4%,307.23806368496025,1252.186893489433,1559.4249571743933,307.04070669441234
68.8%,317.25060669054693,1316.207146257177,1633.457752947724,322.73870174192956
69.2%,322.2433361818821,1234.1873631040164,1556.4306992858985,302.62715744035086
69.6%,361.89301641729685,1221.5413095044573,1583.4343259217542,299.52629984928967
70.0%,177.98074844349748,1245.705890036277,1423.6866384797745,305.4515414582225
70.4%,224.74735062939658,1202.8008187787407,1427.5481694081373,294.93106446857956
70.8%,289.5532447723035,1065.639435259715,1355.1926800320184,261.2986024568532
71.2%,237.5850818396284,1175.4797712464976,1413.064853086126,288.23184585708697
71.6%,209.64655088864782,1221.6001626061845,1431.2467134948324,299.5407308404137
72.0%,291.39984164063037,1238.7645716964173,1530.1644133370478,303.7495053647746
72.4%,241.90197277954468,1230.9320666746219,1472.8340394541665,301.82894710818886
72.8%,208.59153660129004,1199.8639320498517,1408.4554686511417,294.2109293342733
73.2%,318.14141379424154,1188.1895325444882,1506.3309463387297,291.34832480375405
73.6%,293.40562660942817,1170.895791399982,1464.30141800941,287.1078375969263
74.0%,264.74476150856754,1270.5084489245305,1535.253210433098,311.5332176428834
74.4%,312.61122098541705,1266.0336127485539,1578.644833733971,310.4359718012624
74.8%,305.65493278370326,1251.881710249936,1557.5366430336394,306.9658746721211
75.2%,307.54953035412495,1150.2145008009488,1457.7640311550738,282.0367111429635
75.6%,346.5261480140075,1241.760424349809,1588.2865723638165,304.48409915475304
76.0%,449.08660863003865,1176.6186056205277,1625.7052142505663,288.5110921204268
76.4%,326.59384289620675,1202.036450208044,1528.6302931042508,294.7436385600815
76.8%,300.65821410327544,1197.916561567729,1498.5747756710045,293.7334271242314
77.2%,387.51882668606027,1168.420338352358,1555.9391650384182,286.5008476523076
77.6%,221.35211177022722,1210.6305354032343,1431.9826471734614,296.85093900016983
78.0%,301.5748149807265,1154.072270808606,1455.6470857893323,282.98265015220744
78.4%,388.18175202315774,1193.4159099066087,1581.5976619297664,292.62985123328355
78.8%,324.2184879499507,1126.2323557973384,1450.4508437472891,276.1562033783145
79.2%,237.69900328348,1272.2898986529876,1509.9889019364678,311.97003549045064
79.6%,179.28078066387025,1282.1648658082022,1461.4456464720724,314.39141277022077
80.0%,256.82583701255885,1288.7722353649672,1545.598072377526,316.0115634271621
80.4%,285.15876210408896,1167.83863099736,1452.997393101449,286.35821092747324
80.8%,313.83129383904327,1245.957929274407,1559.7892231134501,305.51334238122575
81.2%,263.3406951712497,1278.5201875905373,1541.860882761787,313.49772463034003
81.6%,298.8105420263309,1216.970767774261,1515.781309800592,298.405586663333
82.0%,235.1810502296653,1285.2237729760213,1520.4048232056866,315.1414677527502
82.4%,305.35246984699404,1222.6584893136032,1528.0109591605974,299.8002363358384
82.8%,325.0884483954728,1304.7335788362952,1629.822027231768,319.9253419571162
83.2%,254.45546111883652,1208.39563661447,1462.8510977333067,296.30293382054333
83.6%,227.47608682107858,1175.4919953058777,1402.9680821269562,288.23484324018546
84.0%,223.14759507893785,1150.8503270400859,1373.9979221190238,282.19261801182995
84.4%,265.0582388697458,1235.4970958030535,1500.5553346727993,302.9483085844684
84.8%,239.07671644634502,1255.9799909577837,1495.0567074041287,307.97078776561546
85.2%,235.3765442949034,1205.2986854115,1440.6752297064033,295.5435503044707
85.6%,250.16694975432006,1138.6884799655045,1388.8554297198245,279.2104895932175
86.0%,229.99080089283365,1257.0741925512652,1487.064993444099,308.2390899114657
86.4%,274.4550396927624,1218.8748193219144,1493.329859014677,298.87246691564496
86.8%,257.1525433370625,1261.7255243759816,1518.8780677130442,309.3796131176713
87.2%,255.45854325621855,1151.9661695515413,1407.4247128077598,282.4662265882
87.6%,261.87028942785423,1177.6170285576807,1439.487317985535,288.75590899704264
88.0%,260.30317012148,1195.7337641167423,1456.0369342382223,293.19819737905004
88.4%,297.52814039360464,1140.884165586675,1438.4123059802796,279.74887956384265
88.8%,222.0141640811567,1186.3402451801503,1408.354409261307,290.89487292514104
89.2%,330.95734556144885,1162.9453050315665,1493.9026505930153,285.15834989200386
89.6%,285.63448142615766,1230.2874093378193,1515.921890763977,301.6708748225766
90.0%,334.5775106103804,1327.8598817082072,1662.4373923185876,325.5959941688108
90.4%,298.21959946846295,1329.8227127971888,1628.0423122656518,326.0772873749737
90.8%,361.346932335775,1280.4161809972436,1641.7631133330187,313.9626289976592
91.2%,343.5719727985619,1298.464881205673,1642.036854004235,318.38823486825646
91.6%,408.50731923165733,1290.284922893192,1698.7922421248495,316.3824798215829
92.0%,338.91417506378355,1182.6953512193963,1521.60952628318,290.001131884283
92.4%,213.6476388951138,1303.7168264985567,1517.3644653936703,319.6760306458929
92.8%,285.72582929281884,1172.4892528560797,1458.2150821488985,287.498560047476
93.2%,160.4048916326724,1295.0890531265056,1455.493944759178,317.5604697442996
93.6%,237.359767990457,1242.128009100217,1479.487777090674,304.5742322507966
94.0%,278.610872542017,1243.3524559440496,1521.9633284860665,304.8744709980594
94.4%,346.2447340663376,1167.8638848448288,1514.1086189111666,286.36440326123255
94.8%,328.0251232492176,1288.4360170882996,1616.4611403375172,315.92912150271115
95.2%,312.61332958783055,1231.2590477665426,1543.8723773543732,301.9091240418887
95.6%,317.1696262273799,1266.445329224767,1583.614955452147,310.53692615437967
96.0%,331.2613170150057,1251.6166057896587,1582.8779228046644,306.9008701098991
96.4%,242.5169796142385,1229.0567010803256,1471.5736806945642,301.3691007542804
96.8%,197.32403060631498,1310.9887357436162,1508.3127663499313,321.45912881217276
97.2%,241.19823070852647,1297.160645730466,1538.3588764389924,318.06843166309153
97.6%,343.53064586457185,1221.063116483479,1564.5937623480509,299.40904520953825
98.0%,364.0408880177953,1238.0469501524112,1602.0878381702064,303.5735419944851
98.4%,258.1887797892756,1263.1589578390378,1521.3477376283136,309.7310961317361
98.8%,374.18252937342174,1220.969851450626,1595.1523808240477,299.386176289774
99.2%,304.764056968927,1244.8881745270942,1549.6522314960212,305.2510346895286
99.6%,248.28830835483564,1236.48493158599,1484.7732399408255,303.19052945298876
100.0%,395.6451201889254,1243.1928807595596,1638.838000948485,304.83534259185143
