#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.1%,261.80537003714716,1114.2607411547933,1376.0661111919405,279.19742389654243
0.1%,365.94596647584603,1142.8654115813245,1508.8113780571705,286.3648219745006
0.1%,324.9334178704514,1153.9478577254306,1478.881275595882,289.14172176072105
0.1%,378.71688355097325,1190.3538818128072,1569.0707653637805,298.26388479141065
0.1%,273.7836310579622,1157.8324811767038,1431.6161122346662,290.11508178351033
0.1%,335.5431601804985,1177.1037546894727,1512.6469148699712,294.9438348044545
0.1%,294.8691533158826,1185.360333011832,1480.2294863277145,297.012664219923
0.1%,279.7978662028475,1134.5434895238375,1414.341355726685,284.27961954880067
0.1%,389.9932822751541,1066.9353889397996,1456.9286712149537,267.3392331379512
0.1%,308.22626486360673,1164.0209253044734,1472.2471901680801,291.6657041778794
0.1%,210.34336753823243,1169.5510423973283,1379.8944099355608,293.05137127458715
0.1%,210.6046804844289,1189.032294201705,1399.636974686134,297.93273801144704
0.1%,332.84728411654305,1125.1920612119793,1458.0393453285224,281.9364564111332
0.1%,197.80182788586205,1165.460036068352,1363.2618639542143,292.02629842941906
0.1%,202.0589972684212,1106.2262718406234,1308.2852691090447,277.1842477591805
0.1%,197.9740298403749,1166.521631341797,1364.495661182172,292.2922996036679
0.1%,260.9913477038317,1090.342335476964,1351.3336831807958,273.20425102208446
0.1%,216.7387337531714,1225.7852458308598,1442.5239795840312,307.14182977646755
0.1%,324.9833642416213,1218.75156300225,1543.7349272438712,305.3794181130915
0.1%,180.17866012544064,1225.1853913856642,1405.364051511105,306.9915258039539
0.1%,201.30690077890404,1126.0131888242756,1327.3200896031797,282.14220422721957
0.1%,167.5585207805138,1040.9414924876817,1208.5000132681955,260.8260099232992
0.1%,34.95472083941331,1091.0957718316874,1126.0504926711008,273.39303761532904
0.1%,105.5394520785913,1157.3323487874695,1262.8718008660608,289.98976490791375
0.1%,241.10095204195375,1129.2699084492651,1370.370860491219,282.95823201682657
0.1%,243.46530336586886,1070.4587140896672,1313.9240174555362,268.22206358244256
0.1%,154.9254476367799,1156.5504570075016,1311.4759046442814,289.79384831256937
0.1%,203.8185617262706,1199.784506700604,1403.6030684268746,300.62689200970203
0.1%,296.23099347653397,1041.8000526049495,1338.0310460814835,261.0411371050691
0.1%,136.783850410983,1295.2566389934684,1432.0404894044514,324.5490965759802
0.1%,243.73837195536532,1176.487015455511,1420.2253874108765,294.78930005421324
0.1%,275.9370610815336,1103.2335426915904,1379.170603773124,276.4343673784321
0.1%,189.98539307433697,1102.084176297932,1292.069569372269,276.14637362223993
0.1%,237.67360168829748,1099.5340535543442,1337.2076552426415,275.507395980533
0.1%,278.0094895908445,1145.7624155346602,1423.7719051255049,287.0907167412418
0.1%,139.6778214519682,1114.5205376202578,1254.198359072226,279.26252042306993
0.1%,107.86473537536904,1103.7907670716052,1211.6555024469742,276.5739896460813
0.1%,172.577262373285,1234.8500621725564,1407.4273245458414,309.41317729614593
0.1%,182.21335491313096,1329.3109744912606,1511.5243294043917,333.0820030962605
0.1%,291.89304763140376,1151.6388768614665,1443.5319244928703,288.5631664143512
0.1%,274.5591116851649,1283.5860485975802,1558.145160282745,321.62482701003745
0.1%,366.6976206093382,1092.7656913192266,1459.4633119285647,273.81146501011665
0.1%,243.4688373942729,1107.912660974109,1351.381498368382,277.6068019104363
0.1%,291.9501106482994,1186.1551205381186,1478.105231186418,297.21181206897523
0.1%,308.93515634217465,1121.8294061492877,1430.7645624914624,281.0938846536618
0.1%,268.6814032217328,1240.1687537420873,1508.8501569638202,310.7458680478405
0.1%,340.91434046086545,1188.8798664503483,1529.7942069112137,297.89454458513546
0.1%,501.0721538043807,1152.9022977339605,1653.9744515383413,288.8797385054866
0.1%,408.69013194734083,1181.9464264729609,1590.6365584203018,296.1572505129943
0.1%,296.3750546675268,1185.8453141602195,1482.2203688277464,297.13418468839774
0.1%,219.8792527050049,1189.0725151759784,1408.9517678809834,297.9428160766511
0.1%,276.524659915202,1086.0952801473998,1362.6199400626017,272.14007738357725
0.1%,261.2763426893654,1236.954706618135,1498.2310493075006,309.94053259614043
0.1%,264.1008269222729,1139.6102776947375,1403.7111046170105,285.5491915192523
0.1%,224.4077382496153,1088.2874595373723,1312.6951977869876,272.6893660875525
0.1%,207.86129334022996,1098.7603983338977,1306.6216916741278,275.3135431985451
0.1%,236.605519233638,1076.8795830219742,1313.4851022556122,269.83092405725347
0.1%,258.3568825633058,1118.5721366766961,1376.929019240002,280.27771909016724
0.1%,327.4043615423982,1149.116527775538,1476.5208893179363,287.93114794600854
0.1%,191.5824021318532,1189.1055725751442,1380.6879747069975,297.9510991834204
