#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
14.0%,-243.27066663436756,1287.3069132868006,1044.036246652433,315.65226121057253
14.4%,-341.7659263457752,1295.9421507652514,954.1762244194763,317.7696523377621
14.8%,-425.35307018935055,1213.2143087800846,787.861238590734,297.4844894770923
15.2%,-374.6777572218084,1282.4284901432404,907.750732921432,314.4560544004381
15.6%,-431.5052884746399,1232.5002906512905,800.9950021766506,302.2134812384812
16.0%,-345.37092770652487,1232.9344969956558,887.5635692891309,302.3199501877398
16.4%,-295.83529640009897,1338.633519976691,1042.7982235765921,328.2377288210616
16.8%,-302.0995645115237,1217.7083124005783,915.6087478890546,298.58643524469136
17.2%,-347.92191523128406,1344.8574490135452,996.9355337822611,329.76385849054424
17.6%,-217.68462815872522,1289.5602940146057,1071.8756658558805,316.2047982277815
18.0%,-316.19944965493687,1279.4823877394251,963.2829380844883,313.7336595496656
18.4%,-356.98248787072197,1249.6525357128778,892.6700478421558,306.4192730994946
18.8%,-499.0671265647291,1307.9368431159319,808.8697165512028,320.7107938199829
19.2%,-284.40942066247794,1244.4187353779275,960.0093147154496,305.1359265304673
19.6%,-321.8729057527846,1203.6630454964613,881.7901397436767,295.14248554487114
20.0%,-460.62737997943543,1165.3686518945667,704.7412719151313,285.75256321371324
20.4%,-447.31880024676775,1293.7561735044035,846.4373732576357,317.23364289182524
20.8%,-387.8674424910714,1199.617816470975,811.7503739799035,294.1505809137143
21.2%,-521.9651282688515,1305.0605244533235,783.0953961844721,320.0055101922454
21.6%,-510.8650862575739,1254.7805637890085,743.9154775314346,307.67668393219896
22.0%,-544.0443237420673,1288.3726103803951,744.3282866383279,315.9135739510594
22.4%,-322.6145958656057,1180.5918874629133,857.9772915973076,289.4853550448554
22.8%,-400.49889531866074,1212.6723022213748,812.1734069027141,297.35158752956
23.2%,-348.4894085738588,1253.6712550316774,905.1818464578187,307.40467745571834
23.6%,-402.52884586887905,1170.3189569644337,767.7901110955547,286.96639572937653
24.0%,-291.83116678587305,1184.8662697486848,893.0351029628117,290.53344887536025
24.4%,-359.57023220157964,1221.9477892531263,862.3775570515467,299.6259701380758
24.8%,-402.51333903743046,1150.918797152594,748.4054581151635,282.2094071284077
25.2%,-378.07424997845976,1148.888656990352,770.8144070118923,281.7116094966449
25.6%,-365.35917657653783,1202.6059946289477,837.2468180524098,294.8832928899561
26.0%,-376.1021943014521,1253.2270489597038,877.1248546582517,307.29575653747054
26.4%,-330.2279841491936,1345.635643408023,1015.4076592588294,329.9546745405033
26.8%,-313.53141278653266,1219.1225469466224,905.5911341600897,298.93321061560977
27.2%,-357.0572825406579,1297.0038306973302,939.9465481566722,318.02998005587165
27.6%,-359.2567844770756,1248.1519190924134,888.8951346153378,306.05131653484733
28.0%,-386.05658863350845,1235.1934831390117,849.1368945055033,302.8738616728984
28.4%,-393.88490998682363,1181.8560398025627,787.971129815739,289.7953297217614
28.8%,-338.4410647994123,1309.6431133826127,971.2020485832004,321.1291773945254
29.2%,-407.9428941082677,1252.445523404389,844.5026292961213,307.10412367495513
29.6%,-428.8466286023531,1313.62270134458,884.7760727422269,322.1049866020391
30.0%,-445.92005923643853,1304.5351184179622,858.6150591815236,319.87667875243585
30.4%,-456.1572187921382,1237.3942129648938,781.2369941727555,303.4134885005673
30.8%,-424.2462188228867,1157.562190486074,733.3159716631874,283.83839094429516
31.2%,-457.4474293138355,1132.5755824572564,675.1281531434208,277.7115852518275
31.6%,-417.6070672929657,1203.9748768125487,786.367809519583,295.21894769932965
32.0%,-445.8288165008066,1159.800610988932,713.9717944881254,284.3872596608184
32.4%,-469.6956214353331,1193.7061560176353,724.0105345823022,292.70102061822786
32.8%,-471.2471019288505,1182.6783992056062,711.4312972767557,289.9969751898462
33.2%,-454.8157569942076,1251.1465726698484,796.3308156756408,306.7856163071108
33.6%,-377.85510313810505,1223.9111574517617,846.0560543136567,300.10739504544756
34.0%,-460.3500847558348,1244.5545603884075,784.2044756325727,305.1692313090283
34.4%,-317.69324007401445,1216.1428277980026,898.4495877239881,298.20257281872824
34.8%,-361.2061468582783,1274.771583704124,913.5654368458456,312.578553544629
35.2%,-425.90511517586964,1173.043828843244,747.1387136673743,287.63454406383977
35.6%,-423.8709006421375,1241.325757128326,817.4548564861884,304.3775171967762
36.0%,-397.7640490258383,1186.251663038537,788.4876140126986,290.8731522670644
36.4%,-494.2268417686063,1156.3528004051088,662.1259586365026,283.5418441691616
36.8%,-507.8369081678507,1200.0091435156503,692.1722353477996,294.2465357052638
37.2%,-387.6766043952505,1228.4664108034087,840.7898064081583,301.22435946628116
37.6%,-376.9692100602372,1298.766243418997,921.7970333587598,318.4621299612582
38.0%,-457.16408499022987,1187.0089830855572,729.8448980953274,291.05884985233706
38.4%,-491.4976803622593,1264.7625008029256,773.2648204406663,310.1242906040684
38.8%,-497.79601301047467,1319.8985451572323,822.1025321467577,323.64384596030214
39.2%,-477.07391520854594,1217.5803330650424,740.5064178564965,298.5550542536991
39.6%,-409.1900888121203,1234.5847731743477,825.3946843622274,302.7246038115566
40.0%,-360.8695141971312,1282.8956975553474,922.0261833582163,314.57061532958704
40.4%,-431.27856804643295,1319.2302447441748,887.9516766977418,323.47997630779565
40.8%,-517.2129315832641,1263.177149686373,745.9642181031089,309.73555683779443
41.2%,-552.5178688234325,1254.08603355703,701.5681647335975,307.5063826342409
41.6%,-517.6950556819359,1155.2861268525448,637.591071170609,283.28029199744157
42.0%,-490.33726301198874,1110.5886115332976,620.2513485213088,272.320301310379
42.4%,-576.1718871318365,1296.7661363306288,720.5942491987923,317.97169654666965
42.8%,-487.2084802972813,1165.9009811617993,678.692500864518,285.8830922547494
43.2%,-482.8298053774876,1295.8106226309992,812.9808172535115,317.7374011686268
43.6%,-436.5972543877358,1270.195075908756,833.5978215210203,311.45637745814525
44.0%,-479.3731390981893,1307.713350603729,828.3402115055396,320.65599265631914
44.4%,-403.44386304738805,1265.5450763649164,862.1012133175284,310.3161809319777
44.8%,-488.22378101121507,1197.149981180228,708.9262001690129,293.5454588703388
45.2%,-456.9074309402579,1266.604515639096,809.6970846988381,310.5759592327531
45.6%,-410.2546917251894,1192.1085090879228,781.8538173627335,292.3092718745718
46.0%,-363.95331121284005,1221.718847012674,857.7655357998339,299.5698326815458
46.4%,-433.5843037111043,1286.6062492014335,853.0219454903291,315.48045586981624
46.8%,-406.96013797020214,1244.724452421272,837.7643144510698,305.21088944337197
47.2%,-487.8296990544044,1242.205325434258,754.3756263798535,304.5931904925466
47.6%,-487.2116391874424,1277.6118801900182,790.4002410025757,313.2750044057464
48.0%,-485.1779789613824,1271.2316671606118,786.0536881992293,311.71055334209507
48.4%,-523.0537798980598,1257.881830240884,734.8280503428242,308.43712556274346
48.8%,-583.2423616469734,1276.9760311975826,693.7336695506092,313.1190919576898
49.2%,-508.0532370851379,1200.250157474656,692.196920389518,294.30563319037645
49.6%,-490.46523583642374,1207.510290697815,717.0450548613912,296.08584383395095
50.0%,-509.47641739916713,1220.5885489906198,711.1121315914527,299.2926795622541
50.4%,-464.06046623518546,1202.172058470159,738.1115922349736,294.77689019116775
50.8%,-574.9544078735912,1295.0856957383482,720.131287864757,317.5596465007105
51.2%,-400.40944763242965,1245.9281937315668,845.5187460991372,305.5060511197255
51.6%,-338.7114213307566,1132.5114612849293,793.8000399541727,277.6958625109429
52.0%,-497.30688187306987,1231.5513077813362,734.2444259082663,301.98078724324245
52.4%,-469.63055336821026,1251.1632173144596,781.5326639462494,306.7896976335251
52.8%,-538.177022335499,1222.081518148973,683.9044958134739,299.6587609418286
53.2%,-455.6434850559165,1259.466084069729,803.8225990138126,308.8255902701453
53.6%,-422.23297720375666,1210.8114204179162,788.5784432141595,296.89529265298887
54.0%,-469.56594223797174,1343.0408465416608,873.4749043036891,329.3184210645096
54.4%,-280.3419327654113,1310.6819244665678,1030.3399917011566,321.3838975892487
54.8%,-301.6204011906498,1273.038416291023,971.4180151003732,312.1535746935445
55.2%,-312.0678674280785,1314.2367142042647,1002.1688467761862,322.25554475221406
55.6%,-323.79436861295005,1310.6482410419862,986.8538724290362,321.3756382930197
56.0%,-381.8961397463544,1229.5085027838943,847.6123630375399,301.479884148573
56.4%,-467.2671961851446,1264.3986656115253,797.1314694263807,310.03507691330975
56.8%,-472.3435013306435,1289.4496354606297,817.1061341299862,316.1776643544027
57.2%,-515.8259568416406,1255.0673333026864,739.2413764610458,307.7470008430338
57.6%,-471.8737719783288,1211.6234992406164,739.7497272622876,297.09441728598887
58.0%,-378.94663364457267,1247.3386747232494,868.3920410786767,305.851906105684
58.4%,-396.1766521904751,1215.119390495355,818.9427383048799,297.95162233019
58.8%,-521.3726316937752,1214.0568401801672,692.684208486392,297.6910811910279
59.2%,-514.0184149788205,1138.3161100567188,624.2976950778983,279.11918315921815
59.6%,-549.2971943030598,1134.0588224151738,584.7616281121141,278.0752809966434
60.0%,-485.53200950589303,1164.6882407324808,679.1562312265878,285.58572396221183
60.4%,-394.9450692407787,1205.5623292757793,810.6172600350006,295.60819672332786
60.8%,-382.7645781537544,1229.6558857910675,846.891307637313,301.5160229892784
61.2%,-421.02749005330645,1200.7270959974646,779.6996059441582,294.42258022268794
61.6%,-509.6109386054269,1236.4881257882412,726.8771871828143,303.19131268280984
62.0%,-487.88638074553717,1148.97103503209,661.0846542865528,281.73180888723334
62.4%,-516.3966044219696,1226.2109018853057,709.8142974633361,300.67130060919635
62.8%,-415.36891532982156,1173.6400497668703,758.2711344370488,287.7807395676324
63.2%,-511.08494590427193,1215.7776008261362,704.6926549218642,298.11301785841937
63.6%,-480.22073204622507,1239.7728532798167,759.5521212335916,303.99673961672494
64.0%,-494.4772536409157,1166.6484050548272,672.1711514139115,286.0663632676539
64.4%,-497.8116424864404,1114.9897286047049,617.1780861182644,273.39947096378756
64.8%,-550.1371673144632,1160.516050283868,610.3788829694048,284.5626879358277
65.2%,-468.44202896307354,1178.636884756525,710.1948557934514,289.0059813861149
65.6%,-393.64999799104004,1175.4286809711043,781.7786829800643,288.21931833875595
66.0%,-431.3681002333942,1216.7710324397747,785.4029322063805,298.35661084465016
66.4%,-404.2622103776739,1215.9630818747555,811.7008714970816,298.15849847520474
66.8%,-293.01793116737383,1209.0968611663973,916.0789299990234,296.47487658970556
67.2%,-412.94405634659154,1265.8281491166636,852.884092770072,310.38559138355987
67.6%,-395.9630218696064,1257.694896540273,861.7318746706667,308.391288750492
68.0%,-429.37139319336893,1233.3872044398277,804.0158112464587,302.43095567286906
68.4%,-361.4084325126482,1245.8983146037576,884.4898820911094,305.4987246506771
68.8%,-380.17442083973924,1258.3509945978692,878.17657375813,308.5521663417785
69.2%,-363.33187261739215,1254.6782375714774,891.3463649540853,307.6515931775301
69.6%,-367.00373877891343,1280.6512294163851,913.6474906374717,314.0202637110521
70.0%,-375.6016986955665,1202.783553146977,827.1818544514106,294.9268308738935
70.4%,-339.7077552363633,1187.3023818976526,847.5946266612893,291.13079229086395
70.8%,-373.8531782505818,1199.948442751293,826.0952645007112,294.23165166065183
71.2%,-413.092696553643,1277.4852318635092,864.3925353098662,313.24394978293003
71.6%,-487.5610314303035,1336.450506741188,848.8894753108846,327.70244616474474
72.0%,-502.5093231998251,1207.3866000397295,704.8772768399044,296.05551444201467
72.4%,-466.2787948394075,1187.6991120678804,721.4203172284729,291.2280719481317
72.8%,-411.95417408891683,1208.656311551907,796.7021374629902,296.3668522479157
73.2%,-400.3347643025393,1277.264221200436,876.9294568978967,313.1897571775531
73.6%,-509.4752452469032,1292.3627747953612,782.887529548458,316.8919765426917
74.0%,-420.36753386799967,1146.5866699286591,726.2191360606595,281.14715403244975
74.4%,-386.1119077482852,1204.7918133937335,818.6799056454483,295.4192634720915
74.8%,-446.9658255720908,1254.0034098094434,807.0375842373526,307.4861229956992
75.2%,-376.041865036443,1197.9474313926858,821.9055663562427,293.7409965157651
75.6%,-366.55457815395675,1223.2495253400677,856.694947186111,299.9451604842951
76.0%,-340.66703320641267,1199.1885443475883,858.5215111411756,294.0453218530947
76.4%,-300.91306019900867,1178.5644101178023,877.6513499187936,288.9882103453808
76.8%,-360.69823095688264,1329.9591168746392,969.2608859177566,326.1107341428277
77.2%,-316.98171722059124,1135.7501322285163,818.7684150079251,278.48999621449775
77.6%,-388.9069374548849,1213.7418024227823,824.8348649678974,297.6138328056903
78.0%,-354.6419321916354,1208.4876120627598,853.8456798711244,296.3254865295584
78.4%,-464.8148462988479,1265.7743366961154,800.9594903972675,310.3723963854969
78.8%,-404.29513952112336,1216.8960167769835,812.6008772558602,298.3872574513363
79.2%,-504.3754019114429,1225.5510983399188,721.1756964284759,300.509514419045
79.6%,-504.1435796983976,1278.0948703605154,773.9512906621178,313.39343532372436
80.0%,-474.6181136619474,1291.774900298162,817.1567866362146,316.74782761252305
80.4%,-599.1472789559054,1141.2859023170192,542.1386233611138,279.84738684756474
80.8%,-606.1192916961163,1195.442053915521,589.3227622194047,293.12666899395145
81.2%,-576.7089182807429,1196.8411684969394,620.1322502161966,293.4697368954434
81.6%,-444.2144277878517,1216.3496843857406,772.1352565978889,298.2532947941887
82.0%,-453.890407797805,1168.1263465655802,714.2359387677752,286.42875981426687
82.4%,-567.9768483341879,1255.2846007497837,687.3077524155958,307.8002755984599
82.8%,-502.11418892801305,1240.4680990943489,738.3539101663358,304.16721637808564
83.2%,-343.4193531333022,1166.2086892001669,822.7893360668647,285.9585433667576
83.6%,-442.10683248174064,1295.3333216022825,853.2264891205418,317.6203652485695
84.0%,-368.2299271574411,1230.545565308402,862.3156381509609,301.7341755902633
84.4%,-408.4002051130318,1340.975721325682,932.5755162126501,328.81204497239156
84.8%,-362.20338264772784,1284.4291259235813,922.2257432758535,314.9466174521901
85.2%,-439.94585015866494,1334.915004241484,894.969154082819,327.3259354576838
85.6%,-435.62714510654246,1232.3854367927013,796.7582916861588,302.1853186614001
86.0%,-274.25946488846057,1246.2102918823884,971.9508269939279,305.57522259567355
86.4%,-274.86250400522226,1227.5923924927736,952.7298884875513,301.0100470492158
86.8%,-402.5506352884953,1252.7571258731032,850.2064905846079,307.180529715219
87.2%,-435.13250245498534,1232.9397621620885,797.8072597071032,302.3212412253882
87.6%,-465.76011277316746,1223.595746598028,757.8356338248605,300.0300551755504
88.0%,-452.4484060407338,1253.249217578816,800.8008115380821,307.30119236219764
88.4%,-408.55190107099247,1313.8607092345853,905.3088081635929,322.16334698827706
88.8%,-445.00368572911304,1240.8458743875842,795.8421886584712,304.2598482316929
89.2%,-418.9170559318553,1163.6815304353202,744.7644745034648,285.3388749952694
89.6%,-497.50719360828384,1304.7096251116602,807.2024315033764,319.91946841812756
90.0%,-397.1418242963074,1192.940401645368,795.7985773490606,292.5132549062261
90.4%,-435.7278684409986,1336.2133067040875,900.4854382630889,327.64428386692964
90.8%,-321.9340513632857,1251.693799609964,929.7597482466782,306.9197983108427
91.2%,-361.2841905446095,1238.7069101303894,877.4227195857799,303.73536654246755
91.6%,-430.31310780040906,1324.0685588850783,893.7554510846693,324.6663482469658
92.0%,-358.7296833642437,1302.7791413254217,944.049457961178,319.44610688633816
92.4%,-553.7707141928349,1278.7711027215535,725.0003885287185,313.5592499182568
92.8%,-541.3729063367587,1209.9840685446713,668.6111622079127,296.69242301334737
93.2%,-451.33454399110724,1240.7563857977852,789.421841806678,304.23790530927783
93.6%,-505.65216340379084,1341.9711160846646,836.3189526808737,329.056119328885
94.0%,-366.82711456196694,1253.953809706135,887.126695144168,307.4739608728954
94.4%,-335.9346515193266,1255.4403619089608,919.5057103896341,307.8384687920143
94.8%,-362.64188347880594,1182.8060657777091,820.1641822989031,290.0282794901256
95.2%,-394.8995681608722,1267.3953561269054,872.4957879660333,310.76987615004566
95.6%,-371.3500145704579,1436.8887608343455,1065.5387462638876,352.3302654433661
96.0%,-392.01211036583476,1196.4243404266488,804.412230060814,293.36752916116865
96.4%,-484.0183565996835,1264.6111555860853,780.5927989864017,310.08718021537555
96.8%,-541.0129636700326,1229.8893378405076,688.876374170475,301.5732662671086
97.2%,-489.83919242275357,1144.155995395119,654.3168029723654,280.55114393970507
97.6%,-441.2681867438955,1161.2904239732488,720.0222372293533,284.7525671352262
98.0%,-467.4294657088998,1192.4222315129925,724.9927658040928,292.3861977357193
98.4%,-517.5768600033189,1208.3897116654293,690.8128516621105,296.3014810018387
98.8%,-476.1192399004715,1241.2930401923622,765.1738002918908,304.36949488701447
99.2%,-355.66167612133665,1249.946323601119,894.2846474797824,306.49131094088466
99.6%,-350.35966135316505,1280.4374735707527,930.0778122175876,313.9678500128699
100.0%,-435.5549415040327,1290.7597613908677,855.2048198868349,316.49891192021767
