#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.0%,354.95476989615554,1218.569810136389,1573.5245800325445,305.333876768898
0.0%,446.2589042622044,1224.0114016595373,1670.2703059217417,306.6973622432096
0.0%,448.03687256091655,1337.6267443345312,1785.6636168954478,335.165663977601
0.0%,472.42773272395675,1412.5760796824559,1885.0038124064126,353.9455245425634
0.0%,443.3192742206934,1280.661192156199,1723.9804663768923,320.89195331760664
0.0%,488.5398297832314,1218.039341769366,1706.5791715525975,305.2009586860282
0.0%,363.5088770927734,1363.7189135463664,1727.2277906391398,341.7035111427692
0.0%,553.5239635296059,1304.256774606582,1857.780738136188,326.8042372132574
0.0%,474.9101417779857,1340.0029865834927,1814.9131283614784,335.7610728347565
0.0%,450.5307864884094,1285.8595477175925,1736.3903342060019,322.194491787853
0.0%,433.81515509870366,1207.7806570123473,1641.595812111051,302.6304666540124
0.0%,392.5381271036799,1221.7916504014356,1614.3297775051155,306.14116492774934
0.0%,566.6507674951717,1272.9369916178568,1839.5877591130286,318.9565204226718
0.0%,584.6977709511464,1274.6462960784925,1859.3440670296388,319.384816408017
0.0%,412.18622085000914,1320.0447865999267,1732.231007449936,330.760198429679
0.0%,517.3328965984529,1238.2243383687558,1755.5572349672086,310.25866093089905
0.0%,479.42073130445806,1230.9614810241915,1710.3822123286495,308.43882560346134
0.0%,456.8324742240122,1307.8132147580234,1764.6456889820356,327.695365197804
0.0%,504.02967191391303,1249.6541761240308,1753.6838480379438,313.12260573211404
0.0%,567.7080537974563,1244.9857041629539,1812.69375796041,311.9528388212606
0.0%,566.6843707523282,1311.7900858520748,1878.4744566044028,328.69183947318504
0.0%,564.2386417578157,1291.102938428639,1855.3415801864546,323.50831459874195
0.0%,516.850847164163,1292.634446504482,1809.485293668645,323.8920606050932
0.0%,355.7574356237527,1256.3493932568638,1612.1068288806164,314.80020892396453
0.0%,406.03143666936523,1221.6893322502883,1627.7207689196534,306.115527333995
0.0%,369.93037422390597,1206.4418208146942,1576.3721950386002,302.2949979404537
0.0%,278.5029734784878,1242.7370444262415,1521.2400179047293,311.38939798329363
0.0%,255.19788336003467,1252.2910407143072,1507.4889240743419,313.78331805336677
0.0%,332.66408839935787,1188.305973100746,1520.9700615001038,297.7507456170104
0.0%,413.2139153891601,1179.341266747048,1592.555182136208,295.5044823973734
0.0%,400.9244287720452,1257.3046965511487,1658.2291253231938,315.03957679268063
0.0%,425.758795229518,1230.0445928784677,1655.8033881079857,308.2090833188844
0.0%,468.9097173983498,1237.9411848792768,1706.8509022776266,310.18771189544447
0.0%,534.4107333577516,1295.5340861085765,1829.9448194663282,324.61861578000907
0.0%,504.7803891006595,1325.8364482419279,1830.6168373425874,332.2114000657084
0.0%,500.56267262838185,1216.8736696783105,1717.4363423066925,304.90887925353064
0.0%,443.2750268134863,1084.9550808015438,1528.2301076150302,271.85438059077666
0.0%,375.5625669537303,1192.0358310960137,1567.598398049744,298.68532646089744
0.0%,436.2064702827997,1294.5471143353186,1730.7535846181183,324.371312822654
0.0%,423.853659444958,1083.7125230508439,1507.566182495802,271.5430361179574
0.0%,328.88459117126513,1129.674646475445,1458.55923764671,283.0596461742932
0.0%,339.0400328762938,1235.9896514855639,1575.0296843618576,309.6987212345978
0.0%,403.0215755840335,1269.6608330684858,1672.6824086525194,318.1356218722005
0.0%,419.9622542444181,1255.7539950408207,1675.7162492852387,314.6510215372317
0.0%,392.64016636278234,1205.5817008255472,1598.2218671883295,302.0794799056328
0.0%,340.9118211916124,1131.379046562671,1472.2908677542832,283.48671328351344
0.0%,205.59964389124474,1196.9573136804665,1402.5569575717113,299.91848958742645
0.0%,410.44871822042444,1215.4653130661811,1625.9140312866057,304.555990990029
0.0%,395.32489838119125,1248.2431762969543,1643.5680746781454,312.7690551650987
0.0%,398.53445362964,1278.7402943004488,1677.2747479300888,320.4106389240491
0.0%,383.79464587041275,1303.3398954122988,1687.1345412827116,326.57449717161967
0.0%,481.5334381887842,1246.0495198184135,1727.5829580071977,312.219396350872
0.0%,448.2426060848884,1287.2596314701316,1735.50223755502,322.5453071423841
0.0%,401.7877941318593,1157.2040876740862,1558.9918818059455,289.9576268533991
0.0%,423.36480809906345,1338.3740375721973,1761.7388456712606,335.3529113059377
0.0%,356.89818935515643,1389.237696055257,1746.1358854104133,348.09768628895125
0.0%,486.02960977992745,1287.844674397273,1773.8742841772005,322.6918998312349
0.0%,417.39898381458124,1204.5982006671713,1621.9971844817526,301.83304682181455
0.0%,405.33946245901654,1168.1376372512693,1573.477099710286,292.6972180130329
0.0%,373.4892659137222,1095.320416466041,1468.8096823797632,274.45159586406305
0.0%,320.47776985537763,1211.2265711548857,1531.7043410102633,303.4939004231752
0.0%,372.0916179935948,1279.860577011065,1651.9521950046599,320.69134525721466
0.0%,376.57007918580337,1259.9850333796498,1636.5551125654533,315.7111818399131
0.0%,402.53891867313814,1217.2641610909084,1619.8030797640465,305.00672367398295
0.0%,351.97367591414263,1214.830800458393,1566.8044763725356,304.3970028116061
0.0%,418.9258740088003,1143.0563917072122,1561.9822657160125,286.4126753693066
0.0%,351.31185488466514,1264.1749034491036,1615.4867583337686,316.7610267161136
0.0%,449.8918913898017,1220.8706161310315,1670.7625075208332,305.9103837594648
0.1%,412.7342772643496,1167.1987806640109,1579.9330579283605,292.4619711530393
0.1%,465.0093361583066,1243.791817711169,1708.8011538694755,311.6536897895736
0.1%,450.26810141953297,1256.9481852580689,1707.2162866776018,314.95024668264307
0.1%,421.8705050083836,1248.8088647408415,1670.679369749225,312.91079825127946
0.1%,437.71209478688866,1216.5672141081227,1654.2793088950114,304.83209147615054
0.1%,532.0743601561016,1201.6979789842471,1733.7723391403488,301.10634579691606
0.1%,580.7521724021349,1301.5660333131557,1882.3182057152906,326.1300251462343
0.1%,467.0466962350389,1323.647609776255,1790.694306011294,331.6629484884697
0.1%,455.478632333714,1283.5665154044632,1739.045147738177,321.61993262850064
0.1%,512.5533567538373,1276.0490402483701,1788.6023970022075,319.73629837642045
0.1%,439.66040068002076,1218.0870684506258,1657.7474691306466,305.2129174367646
0.1%,331.16993023787995,1213.0503034748372,1544.2202337127171,303.9508683004421
0.1%,304.35451145652655,1256.6901278096304,1561.044639266157,314.88558589710135
0.1%,375.81880017461253,1236.969230058374,1612.7880302329866,309.9441716968922
0.1%,405.158783031829,1196.4088795756513,1601.5676626074803,299.78106987623505
0.1%,462.4801415358621,1202.254532646254,1664.7346741821161,301.24580000449356
0.1%,364.66963381477797,1270.363483788903,1635.0331176036811,318.31168324077777
0.1%,447.2908546211863,1195.1123743370877,1642.403228958274,299.4562079213032
0.1%,310.0068002224566,1200.8770587028173,1510.883858925274,300.90064993118716
0.1%,286.6933419888355,1321.0034151761492,1607.6967571649848,331.00039950566554
0.1%,286.91346634286947,1232.3610139331179,1519.2744802759873,308.7895029345371
0.1%,265.3947710125392,1203.0713258118988,1468.466096824438,301.45046174952466
0.1%,360.37064671378243,1187.9792684410922,1548.3499151548747,297.66888407780215
0.1%,305.3061096725569,1282.56913856625,1587.875248238807,321.37002250100693
0.1%,434.2497950508513,1203.4603283871566,1637.710123438008,301.5479331158662
0.1%,346.61700211609127,1319.4560039847595,1666.0730061008508,330.6126686968991
0.1%,426.932818953318,1332.7374136889625,1759.6702326422806,333.940557079007
0.1%,414.7074540452547,1267.8919932122262,1682.599447257481,317.6924082571885
0.1%,424.5013587701071,1215.2874556582144,1639.7888144283215,304.51142572061656
0.1%,442.13572729305815,1224.8221030185045,1666.9578303115627,306.90049758004164
0.1%,490.71356656399735,1268.6604172050377,1759.373983769035,317.884950264036
0.1%,409.8053977561958,1322.9938121983862,1732.799209954582,331.4991281251124
0.1%,461.9102458695393,1181.286780338032,1643.1970262075713,295.99196469186364
0.1%,447.93206538693187,1204.1157590958792,1652.047824482811,301.7121626885858
0.1%,396.00605815731456,1285.9275902124873,1681.9336483698019,322.2115410193196
0.1%,376.76583162286215,1284.1991810874229,1660.965012710285,321.7784580277595
0.1%,421.27802946635916,1280.2186520690586,1701.4966815354178,320.78106719577085
0.1%,498.49993930698406,1359.036361167557,1857.5363004745411,340.53021613816435
0.1%,454.86263547014255,1337.997465159298,1792.8601006294405,335.2585545331387
0.1%,464.6428150421318,1418.1369438255956,1882.7797588677274,355.3388958479135
0.1%,621.7593578832704,1211.1428382829533,1832.9021961662238,303.4729196946298
0.1%,532.8611868634141,1368.8201417095736,1901.6813285729877,342.98171265276756
0.1%,498.1112858296425,1259.5019228775832,1757.6132087072256,315.5901300944351
0.1%,520.892027670337,1271.9153403922257,1792.8073680625628,318.70052792488235
0.1%,440.17926884327017,1208.0004668917145,1648.1797357349847,302.68554384537316
0.1%,427.1913469172438,1286.0499978600542,1713.2413447772979,322.24221238608646
0.1%,432.30518849214104,1330.8865426678237,1763.1917311599648,333.47678912777224
0.1%,472.3962437123177,1315.9437890195043,1788.340032731822,329.73262210255
0.1%,354.36706789422993,1129.2178829412376,1483.5849508354675,282.9451961202166
0.1%,340.1613855522719,1202.8418365431892,1543.003222095461,301.3929592186815
0.1%,354.91189064520586,1208.7593139250243,1563.6712045702302,302.87568617831766
0.1%,351.89415945581914,1264.2353616413511,1616.1295210971703,316.776175568537
0.1%,309.3141517431761,1287.2070779769429,1596.521229720119,322.53213894990176
0.1%,359.67515043097535,1232.4020562878484,1592.0772067188236,308.799786810912
0.1%,334.81810121339976,1333.6195777834973,1668.4376789968971,334.16159864814
0.1%,432.3244782218319,1249.6182598387359,1681.9427380605678,313.1136062816623
0.1%,467.9741029917237,1160.6182096686348,1628.5923126603584,290.8130945464982
0.1%,349.18652947714725,1211.0020772871726,1560.18860676432,303.4376495770033
0.1%,384.36076990579716,1313.2208139497106,1697.5815838555077,329.050333301786
0.1%,456.7842008913917,1217.5254474870167,1674.3096483784084,305.0721935285675
0.1%,327.1218006809081,1255.1786783627297,1582.3004790436378,314.5068659293789
0.1%,387.083152308109,1166.2822777946221,1553.3654301027311,292.2323254061543
0.1%,363.9640358123187,1302.3310023376662,1666.295038149985,326.3217014506356
0.1%,341.9798326331361,1284.8888697318596,1626.8687023649957,321.95127152257754
0.1%,334.82794239142413,1266.6693327351948,1601.497275126619,317.38604939262547
0.1%,372.76506884696175,1217.3736608861363,1590.138729733098,305.03416075366783
0.1%,382.5338862430126,1201.2323767559847,1583.7662629989973,300.9896810541947
0.1%,469.09252666554687,1208.43120328709,1677.523729952637,302.79347234677823
0.1%,547.269549208969,1258.694690322482,1805.964239531451,315.387863926791
0.1%,469.52640790606324,1296.43153367462,1765.9579415806832,324.8434868889578
0.1%,438.85627085415433,1313.7593047694331,1752.6155756235876,329.18526154982123
0.1%,465.52901873028804,1342.872049219708,1808.401067949996,336.47996641813717
0.1%,472.7458446504231,1298.7140646658788,1771.459909316302,325.4154147593259
0.1%,508.42127128412835,1190.9884399505313,1699.4097112346597,298.42288437815154
0.1%,404.56527307139424,1239.3557562542032,1643.9210293255974,310.5421573759412
0.1%,401.5203612762699,1323.5561699696405,1725.0765312459102,331.6400366532901
0.1%,482.4344961662332,1266.7559542851336,1749.1904504513668,317.40775392972677
0.1%,460.7224112093112,1294.4557397084636,1755.178150917775,324.34841731939775
0.1%,513.6059259670909,1224.6297658341464,1738.2356918012374,306.85230415061443
0.1%,482.8440528652204,1250.9151433731292,1733.7591962383497,313.4385630251991
0.1%,487.28684776328953,1301.0835479422215,1788.3703957055109,326.0091300382428
0.1%,582.2584137879801,1278.8467238998637,1861.1051376878438,320.43730671273227
0.1%,426.98369148288316,1237.1330305728757,1664.1167220557588,309.98521476696783
0.1%,437.3557235384367,1259.2947432619947,1696.6504668004313,315.53821763551076
0.1%,507.081293534161,1250.5503551140002,1757.6316486481612,313.3471589772462
0.1%,341.8402553268936,1274.79392147943,1616.6341768063237,319.4218065218397
0.1%,338.00486825282417,1208.4396345901675,1546.4445028429918,302.7955849565224
0.1%,468.1386193480605,1251.7735447548903,1719.9121641029508,313.6536504330248
0.1%,374.4372137356411,1173.1174811075211,1547.5546948431622,293.9450045720672
0.1%,494.92872638532003,1220.5965117809917,1715.5252381663117,305.8417021434092
0.1%,428.93709598371265,1293.1188015680202,1722.0558975517329,324.01342419711114
0.1%,341.15523053920066,1252.6833869665713,1593.838617505772,313.8816272361835
0.1%,439.81242344940233,1247.9109747442808,1687.7233981936831,312.6858162836635
0.1%,450.05436839258107,1225.4570960567298,1675.511464449311,307.059606138673
0.1%,470.7498862697709,1199.9645426551792,1670.7144289249502,300.67200315188774
0.1%,473.9109919986745,1180.5231079235107,1654.4340999221852,295.8006132756643
0.1%,494.81370344714844,1258.1607160841158,1752.9744195312642,315.25406738683176
0.1%,484.62551274464477,1261.9931634162183,1746.618676160863,316.2143537747675
0.1%,511.27347102314167,1328.3298441581808,1839.6033151813224,332.83616381342017
0.1%,441.08710795467107,1284.9600174757131,1726.0471254303843,321.9690988282218
0.1%,539.2016661515896,1252.4334933820849,1791.6351595336746,313.8190120488579
0.1%,422.54663477347685,1196.53478107581,1619.081415849287,299.812616688584
0.1%,428.5621764721533,1118.8294916828129,1547.3916681549663,280.3422038665583
0.1%,368.8258412334931,1194.0290507318769,1562.85489196537,299.1847623353197
0.1%,462.59267119561844,1217.5064569178028,1680.099128113421,305.0674351108946
0.1%,508.164333287114,1171.5286996569143,1679.6930329440283,293.54690772474913
0.1%,327.90588787618304,1212.5839447311382,1540.4898326073212,303.8340139996099
0.1%,346.1735960964231,1203.2419926029245,1549.4155886993476,301.4932252847002
0.1%,298.6436652641269,1296.6531864499777,1595.2968517141046,324.899025849987
0.1%,307.82443055648855,1197.7943390504033,1505.6187696068919,300.12822086341146
0.1%,403.9341254819593,1205.4537728807431,1609.3878983627023,302.047425332305
0.1%,414.2124394535472,1236.1371145468838,1650.349554000431,309.7356706714036
0.1%,417.1207237408978,1237.2588705215053,1654.379594262403,310.01674615650984
0.1%,450.8545257000303,1254.9793860049374,1705.8339117049677,314.4569297601837
0.1%,349.9665650856656,1267.703959428033,1617.6705245136986,317.64529311957904
0.1%,412.3750252414943,1236.422378878247,1648.7974041197413,309.8071486150343
0.1%,391.1174938392048,1225.1073079556909,1616.2248017948957,306.9719606414275
0.1%,378.27593753395115,1223.9882655715185,1602.2642031054697,306.69156509364194
0.1%,379.9255276205363,1178.7837668706804,1558.7092944912167,295.3647910993177
0.1%,343.4150047056437,1260.5788419076111,1603.9938466132548,315.85997090262634
0.1%,357.75100735392243,1231.4776126675436,1589.228620021466,308.5681513706656
0.1%,222.94593237976306,1218.4017175693384,1441.3476499491014,305.2917582503473
0.1%,349.66294315942787,1198.5083871326945,1548.1713302921223,300.30713803939244
0.1%,274.2122819836564,1207.7170308101045,1481.9293127937608,302.61452400154127
0.1%,266.06144089745237,1250.983014713372,1517.0444556108246,313.4555693708885
0.1%,378.95853122215846,1209.1384489172594,1588.0969801394178,302.97068504997435
0.1%,329.2622269323211,1215.772728016987,1545.034954949308,304.6330191569223
0.1%,468.8482363386486,1172.45614506088,1641.3043813995287,293.77929531414185
0.1%,287.1619114386238,1236.7128527733048,1523.8747642119286,309.87993190552817
0.1%,339.64130310112057,1199.599645605361,1539.2409487064815,300.580571844534
0.1%,376.326062837984,1197.639507362164,1573.965570200148,300.08942508887026
0.1%,265.2439045688119,1216.0285116950445,1481.2724162638565,304.697110209717
0.1%,379.3992760899199,1200.6074933709467,1580.0067694608665,300.83310564514136
0.1%,508.5443662988457,1146.0666718267328,1654.6110381255785,287.1669534512087
0.1%,333.0856000210331,1174.864991227927,1507.95059124896,294.3828736504885
0.1%,406.7783010027821,1178.950617209316,1585.728918212098,295.4065983559164
0.1%,423.686603862705,1246.2758424556719,1669.9624463183768,312.2761054270856
0.1%,345.7518335636563,1321.220180262847,1666.9720138265034,331.05471377122427
0.1%,393.4261069392562,1226.524782200156,1619.9508891394123,307.32713348641545
0.1%,376.34695022929895,1153.149383217998,1529.496333447297,288.9416500743659
0.1%,334.42777198048293,1248.888477202152,1583.316249182635,312.9307465392223
0.1%,407.9206010780713,1291.5324077038313,1699.4530087819026,323.61592560112916
0.1%,348.57185438561453,1238.4361691791812,1587.0080235647956,310.31173882765006
0.1%,373.860247735865,1284.023926067797,1657.884173803662,321.734544832044
0.1%,394.59953870092335,1231.7109927965348,1626.3105314974582,308.626628824278
0.1%,415.6438638230104,1182.9580377214627,1598.601901544473,296.41072731975476
0.1%,433.02089560624245,1240.0867998119281,1673.1076954181706,310.7253330641212
0.1%,420.2461063683195,1256.5146382526473,1676.7607446209668,314.8416139339685
0.1%,515.4042410985255,1169.1150111410802,1684.5192522396057,292.9421160536263
0.1%,382.0935383206038,1239.3695580872043,1621.463096407808,310.54561566543896
0.1%,255.93975885361493,1324.3394626730599,1580.2792215266747,331.8363042743902
0.1%,325.2065754535468,1226.0090422136764,1551.2156176672231,307.19790585565795
0.1%,394.2766011283544,1157.5565020114727,1551.833103139827,290.04593039987475
0.1%,362.5042440577331,1188.7306161431447,1551.2348602008778,297.8571473227642
0.1%,342.4369355899512,1199.7354101077742,1542.1723456977254,300.6145900037766
0.1%,342.17111517034414,1213.7559345107761,1555.9270496811203,304.1276764389496
0.1%,444.6499011205234,1210.5124995041112,1655.1624006246348,303.31497734170046
0.1%,362.83534766668834,1355.6463399460315,1718.4816876127197,339.6807873132525
0.1%,377.9867607606337,1277.143583464001,1655.1303442246347,320.01055523108704
0.1%,361.90710658338367,1115.0195064901216,1476.9266130735052,279.3875457586356
0.1%,239.3927442809877,1241.442806975679,1480.8355512566668,311.06510426211935
0.1%,291.8121219635109,1233.070807146672,1524.8829291101829,308.9673539790944
0.1%,418.3647259907884,1194.6778648934612,1613.0425908842496,299.3473340169839
0.1%,433.3155425456327,1299.5967306072025,1732.9122731528353,325.6365820749072
0.1%,431.78943505879556,1295.2768516871838,1727.0662867459794,324.5541612182196
0.1%,415.0797153959379,1265.0467486467776,1680.1264640427155,316.9794827060239
0.1%,338.2104686417631,1225.3065042638211,1563.5169729055842,307.02187274370795
0.1%,344.000447420598,1244.797327969352,1588.79777538995,311.90563788701377
0.1%,338.7806486959437,1190.557058239234,1529.3377069351777,298.31479418160967
0.1%,295.37232276029795,1086.545685011362,1381.9180077716599,272.25293416214276
0.1%,278.318580325289,1149.0374445977666,1427.3560249230557,287.9113322792693
0.1%,306.8833254283244,1141.0179548858528,1447.9012803141773,285.9019095419926
0.1%,243.66258764237728,1209.0081210811916,1452.6707087235689,302.9380291421171
0.1%,390.02410947261706,1177.3967828986065,1567.4208923712235,295.0172581228013
0.1%,354.65354598850314,1206.045978937743,1560.699524926246,302.1958128680257
0.1%,328.462735781365,1237.719404380575,1566.18214016194,310.1321409311082
0.1%,350.74273502073333,1260.2954193764444,1611.0381543971778,315.78895445409387
0.1%,442.8238562337766,1259.6361868362178,1702.4600430699943,315.623772266315
0.1%,334.08042017392495,1251.2709358035577,1585.3513559774826,313.52771301168656
0.1%,402.54933654459796,1302.8135723858084,1705.3629089304063,326.44261777597546
0.1%,410.84379203171983,1264.4402738939448,1675.2840659256647,316.8275199001965
0.1%,367.6906761278924,1279.9253877289514,1647.6160638568438,320.7075847106984
0.1%,408.86174320549185,1200.2116700776473,1609.0734132831392,300.7339252291708
0.1%,418.45706659191,1279.5633564294822,1698.0204230213922,320.6168714669769
0.1%,401.7977677823028,1221.2610146660973,1623.0587824484,306.0082049078348
0.1%,337.3010728432564,1103.2636228497963,1440.5646956930527,276.4419044856561
0.1%,394.44502070043666,1225.3412890734435,1619.78630977388,307.030588683235
0.1%,424.06409960131907,1204.070887347049,1628.134986948368,301.7009192908635
0.1%,367.78441140241057,1208.2596790105026,1576.0440904129132,302.75049395366955
0.1%,280.6684289959171,1140.4755250904864,1421.1439540864035,285.76599431504667
0.1%,293.01059394367223,1056.630284873312,1349.6408788169842,264.7571099399578
0.1%,241.35172696384575,1171.863463049314,1413.2151900131598,293.63078851971994
0.1%,341.7902719414319,1142.4789437113875,1484.2692156528194,286.2679857226971
0.1%,347.6969068694773,1120.4709796956897,1468.167886565167,280.75350726048146
0.1%,436.50134178540543,1176.026135531318,1612.5274773167234,294.6738185669745
0.1%,369.48070830935364,1258.8689502075383,1628.3496585168919,315.4315277742185
0.1%,442.21831929508494,1216.092726064391,1658.3110453594759,304.7132002376938
0.1%,435.4599765154376,1230.2561442303731,1665.7161207458107,308.2620911924388
0.1%,259.06958780502646,1383.5866375995677,1642.6562254045941,346.68171522863906
0.1%,406.647433284568,1199.7087071371714,1606.3561404217394,300.6078991096911
0.1%,366.5650657925307,1159.7616146815908,1526.3266804741215,290.5984597623115
0.1%,319.00353951012596,1227.8817597100829,1546.8852992202087,307.6671478215382
0.1%,265.9816891283874,1233.4458780047382,1499.4275671331256,309.0613345111934
0.1%,397.83681227985437,1233.3224679297791,1631.1592802096334,309.03041196879485
0.1%,516.6770338024708,1299.083708379243,1815.7607421817138,325.50803542585317
0.1%,369.5547848632392,1257.3645826217835,1626.9193674850226,315.0545822900754
0.1%,411.112672777022,1171.7568915864397,1582.8695643634617,293.6040851846778
0.1%,376.916009267069,1320.4739269172724,1697.3899361843414,330.86772700595185
0.1%,426.497024894995,1238.772059013363,1665.269083908358,310.39590187221665
0.1%,312.49942728707003,1291.1180196336175,1603.6174469206876,323.51209345715785
0.1%,367.3762496329133,1324.0090991411357,1691.385348774049,331.75352594104703
0.1%,423.9274232448601,1289.7967748170815,1713.7241980619417,323.18103257033965
0.1%,394.04998812907616,1283.259156453293,1677.309144582369,321.5429184932908
0.1%,359.60552429720553,1205.839101323885,1565.4446256210904,302.14397608089166
0.1%,393.5890967137252,1131.4752154308,1525.0643121445253,283.5108100673711
0.1%,361.3855958048239,1242.4112159490835,1603.7968117539074,311.30775598686074
0.1%,262.2733228711836,1181.4617069144806,1443.7350297856642,296.0357955904241
0.1%,398.78845418372043,1197.8949109123419,1596.6833650960623,300.1534208940081
0.1%,396.2545041550967,1266.6651509160847,1662.9196550711813,317.38500156505734
0.1%,452.2973328853175,1227.541069420367,1679.8384023056844,307.58178193927915
0.1%,453.05267174514574,1193.9531072956138,1647.0057790407595,299.16573338546675
0.1%,432.78781141454374,1250.137231151973,1682.9250425665168,313.2436435775846
0.1%,474.0737893622181,1258.3505628389182,1732.4243522011363,315.3016367957844
0.1%,493.2594897278019,1200.0217244718867,1693.2812141996887,300.68633105138986
0.1%,390.66591970486263,1204.4407186093385,1595.106638314201,301.7935869510385
0.1%,508.55312247258087,1202.479884974497,1711.033007447078,301.30226595289395
0.1%,527.3321252039093,1212.2551580654388,1739.587283269348,303.7516307775467
0.1%,463.06938935519133,1277.5585533139426,1740.627942669134,320.1145331500957
0.1%,406.1762051246361,1255.6284411562424,1661.8046462808784,314.6195618260172
0.1%,365.46306952694863,1280.063988748358,1645.5270582753067,320.74231360864707
0.1%,355.609741774296,1214.2575740483464,1569.8673158226425,304.2533709567957
0.1%,446.0380695602262,1229.1086526074064,1675.1467221676326,307.9745671926763
0.1%,574.5058925638234,1128.4487652570342,1702.9546578208576,282.75248029691636
0.1%,471.4325667093798,1197.9453473208312,1669.3779140302108,300.16605861406833
0.1%,479.60605774325495,1196.5733141616179,1676.1793719048728,299.8222718239531
0.1%,390.8285045425847,1137.7363925138297,1528.5648970564143,285.0796569696951
0.1%,414.42694220114663,1203.6179084620603,1618.044850663207,301.58741754652556
0.1%,351.28490901840064,1252.50465728316,1603.7895663015606,313.8368434029753
0.1%,494.09096843879365,1176.9449322523762,1671.03590069117,294.9040390783228
0.1%,517.2375996409332,1175.8717561526105,1693.1093557935437,294.63513612645954
0.1%,526.5157074101935,1265.6417163859826,1792.157423796176,317.12856222929184
0.1%,441.9696646503926,1303.5759125782974,1745.54557722869,326.63363538075544
0.1%,468.51702159786475,1178.0251737505014,1646.542195348366,295.1747123887278
0.1%,384.31866263400644,1209.952034344807,1594.2706969788135,303.17454304039023
0.1%,446.42340791681085,1191.4858778942937,1637.9092858111046,298.5475261135346
0.1%,500.20650791962055,1295.9057883585447,1796.112296278165,324.71175224871394
0.1%,506.6727318192326,1306.1392295950861,1812.8119614143188,327.2759190772768
