#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
25.2%,462.78751578111576,1133.092142931209,1595.8796587123247,277.8382477283296
25.6%,506.154768205437,1243.355227548618,1749.509995754055,304.8751506054165
26.0%,607.4472381730145,1291.7265020538848,1899.1737402268993,316.73596018985404
26.4%,564.28307150553,1261.5149430492263,1825.7980145547563,309.32797782287633
26.8%,574.7976308803457,1373.0771025671029,1947.8747334474485,336.68341851373737
27.2%,526.1423362104483,1251.438588149686,1777.5809243601343,306.8572195476184
27.6%,523.1309971735643,1197.0419234858216,1720.172920659386,293.5189627370325
28.0%,508.00852100405837,1221.1597981040595,1729.1683191081179,299.4327518888381
28.4%,532.5277656117946,1189.1281895149582,1721.6559551267528,291.5784868514925
28.8%,539.0108104979988,1189.2412443064763,1728.2520548044752,291.60620829089055
29.2%,567.3936206093085,1205.2807560945207,1772.6743767038292,295.5391539717951
29.6%,519.5577258012372,1228.1180187355806,1747.6757445368178,301.13893248467895
30.0%,495.3948491275571,1187.346701925609,1682.7415510531662,291.141659720299
30.4%,405.2323577555396,1234.2819499281318,1639.5143076836714,302.65035046806213
30.8%,468.1004549809272,1225.932897425349,1694.0333524062762,300.60313292089586
31.2%,498.2767978972874,1244.456498585993,1742.7332964832804,305.1451862042043
31.6%,538.200311410334,1277.4812120099189,1815.681523420253,313.24296410044633
32.0%,530.7631548193406,1155.0019712969224,1685.765126116263,283.2106160384749
32.4%,427.85311602996023,1270.707101184815,1698.560217214775,311.5819278878966
32.8%,466.77505037805736,1314.8456036542148,1781.6206540322721,322.4048466239901
33.2%,512.3994720430155,1209.9525855984848,1722.3520576415003,296.68470328229427
33.6%,496.4322946040611,1251.933569946968,1748.365864551029,306.97859085539085
34.0%,438.44089456458147,1231.1191467458027,1669.5600413103841,301.87481981102775
34.4%,414.74986893672235,1177.2921043732997,1592.041973310022,288.67623642443135
34.8%,554.6533960965908,1256.3761816226872,1811.029577719278,308.0679351342473
35.2%,460.56094969158914,1245.9106214998938,1706.4715711914828,305.5017423456446
35.6%,457.92668246656797,1224.4723659420524,1682.3990484086203,300.24500537530946
36.0%,448.9268143354125,1163.198913305792,1612.1257276412045,285.2205355482718
36.4%,525.9840163562903,1198.146623605528,1724.1306399618184,293.7898391590775
36.8%,418.61479030091607,1201.641368656998,1620.256158957914,294.64676315013605
37.2%,393.96974018682215,1199.3503847261454,1593.3201249129675,294.085005692993
37.6%,535.5193662257188,1277.3624128886584,1812.8817791143772,313.21383413084186
38.0%,505.7907272068885,1229.6911859195095,1735.481913126398,301.5246787070787
38.4%,500.64863369797945,1189.064756165373,1689.7133898633524,291.56293276720527
38.8%,568.5779624046692,1207.1065455709497,1775.684507975619,295.9868440842157
39.2%,508.07786583663983,1310.482739986121,1818.5606058227609,321.33505684194733
39.6%,597.8892443864058,1239.4242301878314,1837.3134745742373,303.9112559871728
40.0%,573.5393178447517,1231.881902339035,1805.4212201837868,302.0618502116802
40.4%,571.4918748581009,1311.9040260911381,1883.3959009492391,321.68356128035697
40.8%,659.927532125454,1268.9234336739519,1928.850965799406,311.1445662321479
41.2%,525.7070678051462,1335.433995402652,1861.1410632077982,327.45319394738823
41.6%,551.3240345499021,1331.0681941742782,1882.3922287241803,326.38268386505405
42.0%,455.0680419799007,1235.4244989370407,1690.4925409169414,302.93050757316547
42.4%,540.4244738671941,1176.2173126235805,1716.6417864907746,288.41269364172143
42.8%,470.41109564991996,1285.4737156943297,1755.8848113442496,315.20275460159166
43.2%,485.99714094494357,1158.0972480185505,1644.094388963494,283.969588965731
43.6%,523.14795950829,1152.567907685654,1675.7158671939442,282.6137749317449
44.0%,398.43112040037613,1250.8395187272808,1649.270639127657,306.7103255817331
44.4%,419.95602654024015,1163.1076052441729,1583.063631784413,285.19814648485624
44.8%,429.32256970351125,1198.2237462829892,1627.5463159865003,293.80874991554117
45.2%,374.64131475007196,1372.6573025938662,1747.298617343938,336.5804820582265
45.6%,508.9257933543747,1148.7565960386912,1657.682389393066,281.67922767877445
46.0%,465.70512672267137,1272.4438629781769,1738.1489897008482,312.007788093882
46.4%,500.0119459693942,1140.0040999497862,1640.0160459191804,279.53308432074215
46.8%,481.28200864946507,1178.633321751323,1659.915330400788,289.0051077244907
47.2%,479.29933074990913,1157.4562062753894,1636.7555370252985,283.81240323661643
47.6%,577.6560419635089,1271.1400119636921,1848.796053927201,311.6880791598618
48.0%,534.206226350364,1211.883527661159,1746.089754011523,297.1581771851054
48.4%,628.8833451721846,1089.0942910263032,1717.9776361984877,267.0498170139073
48.8%,480.6387789168082,1216.6059557573822,1697.2447346741903,298.3161334514718
49.2%,547.2443363670616,1218.5832644769578,1765.8276008440193,298.80097662445826
49.6%,504.88559078951266,1294.93075677947,1799.8163475689826,317.52165491361126
50.0%,520.2670739170455,1330.870393386233,1851.1374673032785,326.33418240408054
50.4%,523.7001726766854,1366.0186355701874,1889.7188082468729,334.9526571504134
50.8%,662.294824140826,1311.8000236686328,1974.0948478094588,321.65805951423084
51.2%,593.2449535307087,1266.7329536930686,1859.9779072237773,310.6074527031474
51.6%,610.9626170522218,1203.6808916685632,1814.6435087207851,295.1468614901254
52.0%,553.8072348251659,1184.0245297028114,1737.8317645279772,290.32705120430836
52.4%,512.7382477103088,1219.2563708570485,1731.9946185673573,298.96602471727743
52.8%,582.6282990169989,1236.1568006113962,1818.785099628395,303.11007056394317
53.2%,542.2766953830055,1251.0248146369727,1793.3015100199782,306.75576080179104
53.6%,511.4819365180423,1324.9313217068598,1836.4132582249022,324.87790077789134
54.0%,480.33170373762766,1303.4454804547352,1783.7771841923627,319.6094956250531
54.4%,553.2847173821439,1225.5350618705857,1778.8197792527294,300.5055822193849
54.8%,542.7465760019389,1167.5870259140079,1710.333601915947,286.29651646077497
55.2%,514.2941226526298,1184.4266673620455,1698.7207900146752,290.4256567972288
55.6%,481.02368887811224,1199.4804530058748,1680.504141883987,294.1168989005758
56.0%,544.2171957385849,1245.3103161961906,1789.5275119347755,305.35454533724294
56.4%,521.5700632962823,1326.378271105676,1847.9483344019584,325.23269794776553
56.8%,514.5492613829691,1222.495995927879,1737.0452573108482,299.76039237624633
57.2%,543.4213130272954,1225.847240286318,1769.2685533136134,300.5821294839183
57.6%,460.3734601167247,1283.588701149821,1743.9621612665455,314.7405422905664
58.0%,547.1786629477904,1244.5328858370303,1791.7115487848207,305.16391663147755
58.4%,617.8075321144886,1235.0254829529417,1852.8330150674303,302.8326674261578
58.8%,535.7116145313078,1243.548143516566,1779.2597580478737,304.92245429102394
59.2%,486.1436557829022,1200.732708631572,1686.8763644144742,294.4239564606535
59.6%,402.36166048036284,1204.3776190074952,1606.739279487858,295.3177015265698
60.0%,587.3938882493919,1154.3156987370476,1741.7095869864395,283.0423395512631
60.4%,539.5128403790521,1202.9686110448083,1742.4814514238606,294.97220773259164
60.8%,517.1645477627692,1247.2482967540154,1764.4128445167846,305.82974510424924
61.2%,642.7425544958015,1206.542639467725,1849.2851939635266,295.8485722900102
61.6%,566.563441125789,1267.8198419915445,1834.3832831173336,310.8739616028948
62.0%,552.399146678787,1213.8816712594128,1766.2808179381998,297.6481291448925
62.4%,539.3591905429929,1129.1470223937436,1668.5062129367366,276.87089005663046
62.8%,549.9202136163462,1236.6202772160632,1786.5404908324094,303.2237166857587
63.2%,601.274040723526,1323.6871296234747,1924.9611703470007,324.5728204272405
63.6%,493.24887686443094,1349.6780716438193,1842.9269485082502,330.94589240800667
64.0%,457.48030305318866,1223.5361304842206,1681.0164335374093,300.0154370911343
64.4%,373.71521945700977,1192.914942676047,1566.6301621330567,292.50701227585466
64.8%,461.92666818215946,1176.6885803259236,1638.615248508083,288.5282501685642
65.2%,417.9806025641516,1232.0859597046242,1650.0665622687757,302.11188580785404
65.6%,465.7324671216029,1221.1754969331591,1686.907964054762,299.4366012979048
66.0%,493.21097922420574,1280.156773743496,1773.3677529677016,313.89902141086327
66.4%,402.2456383980848,1247.5971754921106,1649.8428138901954,305.9152914191423
66.8%,415.8314477851029,1293.1535086789295,1708.9849564640324,317.08586732024287
67.2%,428.5071731780879,1307.3323975628268,1735.8395707409147,320.5625816076138
67.6%,525.6924103038893,1149.5816659766585,1675.274076280548,281.88153777972104
68.0%,482.2643096874117,1231.2417222435658,1713.5060319309775,301.9048757616629
68.4%,447.48576261349046,1259.3534111847414,1706.839173798232,308.79796247559506
68.8%,496.7460120765886,1306.0338474329556,1802.7798595095442,320.24417246946774
69.2%,568.444878862548,1227.3343513903073,1795.7792302528553,300.9467744476023
69.6%,554.3016113856806,1274.5921921527577,1828.8938035384383,312.53456609435875
70.0%,618.9218122378702,1241.765851639404,1860.6876638772742,304.48542994558096
70.4%,665.2006614229836,1216.225309762516,1881.4259711854995,298.22279769155307
70.8%,704.2120938724628,1326.1885764498675,2030.4006703223304,325.18618413942073
71.2%,705.2649284072544,1314.6594072351213,2019.9243356423758,322.3591905958048
71.6%,755.3521206531808,1315.4172533675196,2070.7693740207005,322.54501717909443
72.0%,680.4699986937187,1232.540524975921,1913.0105236696397,302.22334683884185
72.4%,599.3011671333497,1323.0327459352573,1922.333913068607,324.41236320545977
72.8%,616.5302567679751,1303.1869651822406,1919.7172219502156,319.54610675525197
73.2%,599.8595734995572,1284.9046813906082,1884.7642548901654,315.06322535427523
73.6%,598.0993446405067,1187.6442992605334,1785.7436439010403,291.2146316516462
74.0%,588.8814120752589,1248.2642891023856,1837.1457011776447,306.07887006336017
74.4%,529.6462721620602,1350.6517261107435,1880.2979982728039,331.18463596709915
74.8%,599.0006349515647,1261.7307415864186,1860.7313765379834,309.3808923963379
75.2%,578.6127432252824,1292.9953267790684,1871.6080700043508,317.04708055241116
75.6%,604.205130899116,1221.4598134550613,1825.6649443541774,299.5063167263793
76.0%,504.0011888291609,1260.9018004026318,1764.9029892317926,309.17763305206483
76.4%,486.36904632736605,1130.0437221029385,1616.4127684303046,277.0907640337783
76.8%,475.46319641069033,1174.5164657121,1649.9796621227902,287.9956398932792
77.2%,514.2100400116831,1280.4774743472933,1794.6875143589764,313.97765834640325
77.6%,609.493542112375,1147.0363703920461,1756.5299125044212,281.2574221951314
78.0%,581.0290249708082,1193.393597692921,1774.4226226637293,292.6243801986527
78.4%,498.6130470559292,1215.466660216849,1714.0797072727783,298.0367741084553
78.8%,485.5382720520363,1174.9432786777936,1660.48155072983,288.10029595963346
79.2%,511.8636206369292,1148.2447076340156,1660.1083282709449,281.5537108103761
79.6%,499.80558552496666,1127.7347784728324,1627.540363997799,276.52460279411724
80.0%,616.511066628166,1266.6289931755837,1883.1400598037496,310.5819612122822
80.4%,509.7021840656382,1169.7074397570373,1679.4096238226755,286.8164495220723
80.8%,537.2221396293294,1332.8406546721596,1870.062794301489,326.81729752112005
81.2%,660.7428402965054,1206.0656719891956,1866.808512285701,295.73161815765235
81.6%,610.783581863046,1287.6388607886165,1898.4224426516625,315.73365592574874
82.0%,629.0392191490844,1265.8385072249423,1894.8777263740267,310.38813122877184
82.4%,580.7885870534553,1279.7203772500234,1860.5089643034787,313.79201542920714
82.8%,558.1366747804817,1216.6919720381177,1774.8286468185993,298.3372249512803
83.2%,473.1273769712732,1224.7089324327887,1697.836309404062,300.30301232528916
83.6%,447.17006097328533,1184.5086389930834,1631.6786999663686,290.4457565344594
84.0%,514.4491360156344,1293.369422661383,1807.8185586770173,317.13881020129554
84.4%,442.42991801239646,1264.7980158019382,1707.2279338143346,310.1329990089014
84.8%,462.2596786843292,1201.472624206033,1663.7323028903622,294.60538640698013
85.2%,537.3080761525237,1232.9613795465302,1770.2694556990539,302.3265418854018
85.6%,605.5348155102117,1178.9922179905902,1784.527033500802,289.0931103665144
86.0%,561.6407209787163,1269.0755051899898,1830.7162261687063,311.18185471200275
86.4%,640.3721104269963,1149.8980219574003,1790.2701323843967,281.95910939814235
86.8%,623.6558808491066,1166.5511282667196,1790.2070091158262,286.04251065114687
87.2%,637.0111261095956,1219.874584432559,1856.8857105421546,299.1176128980033
87.6%,586.5515349692458,1183.4781146559505,1770.0296496251963,290.19306827970746
88.0%,584.8586901312434,1214.1318757265992,1798.9905658578427,297.70948017549534
88.4%,562.4347172261907,1208.7624439522701,1771.1971611784609,296.3928762922338
88.8%,641.4836458644238,1154.0106843460085,1795.4943302104323,282.9675489312179
89.2%,517.4648804995459,1168.7102787516894,1686.1751592512353,286.5719420756504
89.6%,507.3827140233303,1255.9300974059013,1763.3128114292317,307.9585536881714
90.0%,556.0779289019148,1235.081627772458,1791.1595566743727,302.8464343367932
90.4%,532.9419080934547,1170.5537471069822,1703.4956552004369,287.02396711242466
90.8%,605.3417096632897,1188.4103680444282,1793.752077707718,291.402474458504
91.2%,653.0172208095074,1216.537439490781,1869.5546603002886,298.2993330177453
91.6%,610.524760962632,1245.0282677590342,1855.5530287216661,305.28538605126346
92.0%,587.774201025698,1182.5890657180569,1770.3632667437548,289.97507029905773
92.4%,479.07002458862473,1256.3396984209326,1735.4097230095572,308.0589893226377
92.8%,557.466779020581,1153.529899843994,1710.996678864575,282.8496588510439
93.2%,531.8163967333797,1212.526165084312,1744.3425618176916,297.3157541806634
93.6%,446.44553554869776,1147.3662454625326,1593.8117810112303,281.3383087427304
94.0%,497.3699082272443,1205.6848242288966,1703.0547324561408,295.63823292412764
94.4%,469.15415442024675,1204.3299952826621,1673.4841497029088,295.30602401883976
94.8%,558.5245868689572,1093.0141828618143,1651.5387697307715,268.0109885176172
95.2%,484.8454455619435,1264.879678564951,1749.7251241268946,310.1530230105871
95.6%,639.0126057461982,1286.411529978414,1925.4241357246121,315.432710019613
96.0%,506.44123935057985,1323.751809436562,1830.1930487871418,324.58868014883836
96.4%,599.8671695367443,1220.2589604798436,1820.126130016588,299.2118632801214
96.8%,619.667502107902,1188.9183003863138,1808.5858024942158,291.5270212861512
97.2%,591.5402468510359,1231.2916213218862,1822.831868172922,301.9171111942093
97.6%,608.1763588829515,1375.416884760622,1983.5932436435735,337.25714147948975
98.0%,686.1931279325493,1269.5785056424893,1955.7716335750385,311.30519222272585
98.4%,582.7825425706579,1250.7126871931284,1833.4952297637865,306.679226035747
98.8%,589.7797416098487,1356.3830770711886,1946.1628186810372,332.58998372976805
99.2%,597.8042931643073,1295.8813449638974,1893.6856381282046,317.7547425377027
99.6%,503.3685127931043,1247.4929796141023,1750.8614924072067,305.88974221703467
100.0%,467.18759113058786,1244.5296231687796,1711.7172142993675,305.1631166135484
