#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.0%,250.8198955801023,1199.8338982612922,1450.6537938413944,300.6392679249587
0.0%,188.07971878495846,1171.0386152027631,1359.1183339877216,293.4241085341854
0.0%,203.68545883636523,1231.9293572385673,1435.6148160749326,308.6813438361547
0.0%,310.60890769900925,1105.886099956469,1416.4950076554783,277.0990117724585
0.0%,157.56679013407114,1152.2380447857217,1309.804834919793,288.7132983670934
0.0%,192.06645257926482,1091.3238578740993,1283.3903104533642,273.4501885433983
0.0%,219.0852883881402,1083.504564162181,1302.5898525503212,271.4909283986
0.0%,194.8949192662899,1090.7687681179796,1285.6636873842695,273.311101142922
0.0%,216.1765048662781,1048.6693452285715,1264.8458500948495,262.76235794115377
0.0%,203.9796920077315,1122.9634507985095,1326.943142806241,281.3780392800899
0.0%,283.793080517921,1103.505662500653,1387.298743018574,276.50255173320244
0.0%,294.09587882341066,1228.53044646562,1522.6263252890305,307.82968757939955
0.0%,273.72449826374896,1123.9856709015432,1397.7101691652922,281.6341743200147
0.0%,168.85288343977686,1087.2497438978103,1256.1026273375871,272.42934837123
0.0%,216.10079980523423,1193.8440909331223,1409.9448907383564,299.1384174382688
0.0%,174.33662852058842,1116.3133133679953,1290.6499418885837,279.71173159232796
0.0%,123.1777450502604,1139.7440512356386,1262.921796285899,285.5827108084327
0.0%,117.31907068409782,1102.771586923179,1220.0906576072769,276.3186163196979
0.0%,186.75644639648146,1075.070100787051,1261.8265471835325,269.3775267868322
0.0%,166.9739408972447,1141.3865118389695,1308.360452736214,285.9942579018233
0.0%,244.81473465815623,1173.1247431300628,1417.939477788219,293.94682419822027
0.0%,273.47858180929757,1114.107392831026,1387.5859746403235,279.1589998047896
0.0%,176.36522638989277,1036.6411545789704,1213.0063809688631,259.7484854071321
0.0%,45.92040876315791,1203.8236198031173,1249.7440285662751,301.6389621037087
0.0%,272.04036480656396,1115.4542386105436,1387.4946034171076,279.496475458502
0.0%,116.9617130703358,1157.7773418891634,1274.7390549594993,290.1012656752439
0.0%,89.762789155056,1225.240040533619,1315.002829688675,307.00521909921565
0.0%,206.13430058712032,1124.2245473901573,1330.3588479772777,281.6940289822021
0.0%,153.59816978366484,1116.6218107453512,1270.219980529016,279.78903098003445
0.0%,112.91352799488334,1136.5243972689025,1249.437925263786,284.7759704646785
0.0%,126.16386340154531,1133.8036632160602,1259.9675266176055,284.0942431897195
0.0%,146.4672939765755,1155.1369191156448,1301.6042130922203,289.4396617892449
0.0%,62.36583512703015,1196.7624928099663,1259.1283279369964,299.86967382720445
0.0%,73.75570427623359,1117.3073062133265,1191.06301048956,279.9607938015022
0.0%,199.00005039306637,1097.3314785668565,1296.331528959923,274.955502478651
0.0%,249.64163472983057,1152.8187457585948,1402.4603804884255,288.8588031037247
0.0%,140.9045867732058,1232.6509165151735,1373.5555032883794,308.8621430726138
0.0%,106.81113719494988,1180.714654558095,1287.5257917530448,295.8486086190851
0.0%,220.6397021945328,1214.5324274522577,1435.1721296467904,304.3222402613372
0.1%,226.46385742020595,1110.5270063897572,1336.9908638099632,278.26187166050954
0.1%,228.14363732902888,1086.984856675398,1315.128494004427,272.36297626693784
0.1%,184.20603126432258,1122.048798943265,1306.2548302075875,281.1488573370181
0.1%,104.02595483003476,1113.700752337263,1217.726707167298,279.057108950955
0.1%,299.09756393024634,1007.152222561897,1306.2497864921434,252.35952019590653
0.1%,54.138100349188164,1050.3210006521915,1104.4591010013796,263.17620895681597
0.1%,127.41389832251747,1088.2630883922463,1215.6769867147639,272.68325947292874
0.1%,114.29550974755853,1119.4546208461375,1233.750130593696,280.4988408596394
0.1%,140.0451574680692,1107.6921260808704,1247.7372835489396,277.55154305423025
0.1%,47.048253265738765,1171.6527874866745,1218.7010407524133,293.57800009041034
0.1%,84.65626350251756,1128.6641381183085,1213.320401620826,282.80644571616165
0.1%,183.0760005914217,1171.6028369292408,1354.6788375206625,293.565484108789
0.1%,207.76897621752363,1083.169744187415,1290.9387204049387,271.40703342593235
0.1%,112.29805488756415,1092.3251066245691,1204.6231615121333,273.70106884590365
0.1%,156.18022704920972,1052.4543475269134,1208.634574576123,263.71075615003645
0.1%,145.9937873331799,1166.4666170709754,1312.4604044041553,292.27851482051653
0.1%,145.29253565810941,1092.3731281583068,1237.6656638164163,273.7131014770607
0.1%,171.93395082152165,1208.2114113237917,1380.1453621453134,302.7383996446004
0.1%,116.40077741245943,1186.4807268651318,1302.8815042775914,297.2933984018225
0.1%,305.88312696194885,1145.8655616697943,1451.748688631743,287.11656180079626
0.1%,235.60084888857676,1210.2185768748066,1445.8194257633834,303.2413299108112
0.1%,271.36060940003654,1157.8530751106914,1429.213684510728,290.1202419521359
0.1%,183.96081738598343,1072.8126069019368,1256.77342428792,268.81187239921303
0.1%,277.7018108859537,1166.1143865332474,1443.8161974192012,292.1902573282446
0.1%,201.5881181176839,1217.5782812916689,1419.1663994093528,305.0854319579662
0.1%,228.17640025314034,1139.1648018916237,1367.341202144764,285.43756980267926
0.1%,262.9539105911301,1201.5937796787696,1464.5476902698997,301.08023684720024
0.1%,227.47211499153514,1191.0691449818835,1418.5412599734186,298.44310642853594
0.1%,265.0383603395101,1203.397770846004,1468.4361311855141,301.53225823503266
0.1%,227.0471810552059,1175.8076431828956,1402.8548242381016,294.6190715059254
0.1%,144.20943408431924,1079.345335766175,1223.5547698504943,270.44876132704115
0.1%,143.2357821341741,1068.1551824058163,1211.3909645399904,267.6448736230003
0.1%,74.421544776784,1222.688876199968,1297.110420976752,306.365980468988
0.1%,166.1791314757088,1148.3355507001152,1314.514682175824,287.7354605458096
0.1%,254.80850324723352,1171.6688412315666,1426.4773444788002,293.58202263563
0.1%,306.8900186589907,1173.411563815723,1480.3015824747135,294.0186921135105
0.1%,271.45277451291645,1050.505394935614,1321.9581694485305,263.2224121541569
0.1%,175.63312768219794,1098.0819894026629,1273.7151170848608,275.1435560322084
0.1%,174.3622165881298,1096.820445665487,1271.1826622536166,274.82745429000096
0.1%,248.83807658488251,1077.9792038248193,1326.8172804097017,270.1064531897788
0.1%,252.5644275953091,1119.6094759987664,1372.1739035940755,280.5376425135919
0.1%,183.45706420014903,1153.7265347110936,1337.1835989112426,289.08626542705554
0.1%,169.21854163276498,1213.3993516994394,1382.6178933322044,304.03832840876794
0.1%,207.7751024324951,1098.4240924058927,1306.1991948383877,275.2292758944285
0.1%,207.28134474343221,1192.1625455624428,1399.443890305875,298.7170769760962
0.1%,222.83161035669218,1116.329288036111,1339.1608983928031,279.71573432348487
0.1%,233.76464977982903,1148.835746625763,1382.6003964055922,287.8607933415605
0.1%,337.35689110513204,1220.8817512988057,1558.2386424039378,305.9131738695732
0.1%,327.0722222684492,1220.431320531212,1547.503542799661,305.80031060040193
0.1%,261.0224258144683,1244.5417224099021,1505.5641482243705,311.8415914649366
0.1%,235.95604154492935,1154.975971722219,1390.9320132671482,289.39933361831714
0.1%,303.6158885702124,1138.5009535695172,1442.1168421397297,285.2712310504065
0.1%,96.21105410450457,1167.6576283022657,1263.8686824067704,292.57694341566156
0.1%,166.54365215108862,1089.0948904790378,1255.6385426301263,272.8916819644035
0.1%,183.46646925871573,1176.5751163697328,1360.0415856284485,294.81137527178583
0.1%,240.5774814163268,1132.7482798617793,1373.3257612781063,283.82979851994406
0.1%,184.9665723955888,1075.96909459526,1260.9356669908489,269.60278533367
0.1%,228.67800278501977,1036.9869607520568,1265.6649635370766,259.8351331630183
0.1%,185.76970715812183,1122.4775257651106,1308.2472329232323,281.256282304796
0.1%,259.2729114415319,1144.6489251845355,1403.9218366260675,286.8117123522276
0.1%,269.99170485347736,1112.3081097507272,1382.2998146042046,278.70815811008947
0.1%,274.31483643665115,1130.8401657588722,1405.1550021955234,283.3516873181797
0.1%,186.46903812637657,1170.6825799749886,1357.151618101365,293.3348977105966
0.1%,209.8648693072667,1218.900997264434,1428.7658665717006,305.4168614685851
0.1%,249.8371461645172,1176.7592811037773,1426.5964272682945,294.8575209515346
0.1%,180.47310588100208,1140.465701335858,1320.9388072168601,285.763532802329
0.1%,243.71441065220387,1117.9899309282785,1361.7043415804824,280.1318373058306
0.1%,226.90877123390015,1192.503866018211,1419.4126372521112,298.80260075742854
0.1%,238.27885933267703,1174.8431382533308,1413.1219975860079,294.3773980073231
0.1%,122.75702272184037,1189.0269191221907,1311.7839418440312,297.9313911917142
0.1%,113.80892981115699,1159.4632617348523,1273.2721915460093,290.5237022382737
0.1%,183.29047077869626,1151.6316312435476,1334.922102022244,288.56135089866194
0.1%,284.2132535067758,1132.5548948648793,1416.7681483716551,283.78134254284595
0.1%,247.1528097325264,1170.4715021062486,1417.6243118387752,293.28200847649083
0.1%,212.3385035017609,1159.3399334239414,1371.6784369257023,290.49280018328056
0.1%,181.9090411328608,1128.2406375957669,1310.1496787286278,282.70033028864515
0.1%,151.0574357007822,1097.0015348936363,1248.0589705944185,274.8728293482143
0.1%,188.13072712711676,1170.0494010812754,1358.180128208392,293.1762437174503
0.1%,181.3552747165046,1053.908493014888,1235.2637677313928,264.07511761339794
0.1%,110.98237537306801,1167.5479556875532,1278.5303310606212,292.5494630330466
0.1%,213.5874265579123,1132.2945914535999,1345.8820180115122,283.71611899222046
0.1%,47.116031773068244,1141.0136549216616,1188.1296866947298,285.9008321111179
0.1%,128.71472383667742,1218.5621306025405,1347.276854439218,305.3319525280197
0.1%,140.48449528279713,1166.5062768009473,1306.9907720837443,292.28845225619165
0.1%,140.04269767356652,1081.9182540518343,1221.9609517254007,271.09345078860105
0.1%,176.906875814153,1080.614275797928,1257.521151612081,270.7667163395973
0.1%,143.10396132904782,1132.4507495348848,1275.5547108639325,283.7552471176269
0.1%,240.00521099696118,1188.7609420610152,1428.7661530579762,297.8647460093498
0.1%,239.494142761195,1201.1595860000484,1440.6537287612434,300.9714420632743
0.1%,277.8774365425716,1040.5708126339766,1318.4482491765482,260.7331296337741
0.1%,147.5827774891004,1206.9421825772433,1354.5249600663437,302.4203722895269
0.1%,116.07025800843249,1128.3640077961743,1244.4342658046069,282.7312428397808
0.1%,202.3768777491662,1175.5445603089158,1377.921438058082,294.55315151254
0.1%,279.911404163252,1091.8356625389083,1371.7470667021603,273.57843011081167
0.1%,258.42421185276436,1077.9908678894794,1336.4150797422437,270.1093758242081
0.1%,109.55179238361643,1148.9990038799872,1258.5507962636036,287.90170028831744
0.1%,249.57747532051332,1136.8388976449155,1386.4163729654288,284.8547740081887
0.1%,235.77673711028456,1116.2756380242222,1352.0523751345067,279.7022913791558
0.1%,201.52376910366502,1117.941532128979,1319.465301232644,280.11971014422016
0.1%,140.19815559473227,1156.2193613099498,1296.417516904682,289.7108865223838
0.1%,186.3578059559461,1104.2363909451028,1290.594196901049,276.68564846426636
0.1%,177.5654718064576,1070.253623260469,1247.8190950669268,268.17067450530647
0.1%,138.0256417546184,1073.8494210616643,1211.8750628162827,269.0716642340715
0.1%,170.80520952382335,1077.9995098463028,1248.8047193701261,270.111541216915
0.1%,164.0520350578246,1171.452239747325,1335.5042748051496,293.5277493635144
0.1%,238.530460925186,1093.6847966727216,1332.2152575979076,274.04176285469424
0.1%,222.37185753073476,1009.4308345233057,1231.8026920540406,252.93046608512975
0.1%,221.3370691971038,1019.1513099496278,1240.4883791467316,255.36610040108536
0.1%,237.95871571093812,1109.7285541836554,1347.6872698945936,278.06180556214093
0.1%,180.71722809791788,1077.890798891858,1258.6080269897757,270.0843017950191
0.1%,120.35797897630957,1076.8661120272686,1197.2240910035782,269.8275486650493
0.1%,288.82525174357545,1086.28129532359,1375.1065470671656,272.18668672381494
0.1%,263.65921683496276,1049.227128588054,1312.8863454230168,262.9021202708384
0.1%,160.33677334711047,1150.717727602772,1311.0545009498824,288.332356433749
0.1%,210.59582957257544,1168.2830281466422,1378.8788577192176,292.7336482325918
0.1%,203.64935418533105,1080.0520341797937,1283.7013883651248,270.6258369156055
0.1%,224.71514655644762,1137.1559184666514,1361.8710650230992,284.9342090932465
0.1%,147.80872115358554,1150.8675924751897,1298.6763136287752,288.369907686132
0.1%,198.2333381478599,1129.476823179571,1327.710161327431,283.0100781041327
0.1%,258.0855834813992,1077.7613190385598,1335.846902519959,270.051858364005
0.1%,149.32104873357946,1163.2292558224847,1312.550304556064,291.4673376090998
0.1%,136.3953356546142,1121.1440781850795,1257.5394138396937,280.92216380317853
0.1%,219.0901845105168,1038.9440299098867,1258.0342144204035,260.3255109059219
0.1%,104.75758754108324,1069.7816372676205,1174.5392248087037,268.05241019925
0.1%,229.7420994207061,1046.662454310493,1276.4045537311993,262.2594964890055
0.1%,78.59205580888863,1078.6217630051483,1157.213818814037,270.26745757701315
0.1%,178.01182990265136,1059.8897010216365,1237.9015309242877,265.57381339042297
0.1%,175.06764008514693,1125.701124539717,1300.768764624864,282.0640110888267
0.1%,217.2762362937824,1119.4107106662666,1336.686946960049,280.48783839975727
0.1%,338.00896316079854,1118.8126021684259,1456.8215653292245,280.337971904744
0.1%,114.44040399279311,1205.1474155623393,1319.5878195551325,301.9706621736196
0.1%,178.6137555106485,1103.4276171069084,1282.041372617557,276.48299610131517
0.1%,210.89802787521262,1135.5631573196076,1346.4611851948202,284.5351150637142
0.1%,177.57529971822277,1193.4567564153788,1371.0320561336016,299.0413640327722
0.1%,222.71003326603926,1180.836877201759,1403.5469104677984,295.8792336299039
0.1%,205.60014009086944,1179.0833790022566,1384.683519093126,295.43986413403445
0.1%,262.3317878683889,1107.7878612028198,1370.1196490712086,277.57553115543266
0.1%,127.73525521636151,1138.1965234069373,1265.931778623299,285.1949507741575
0.1%,168.99559206679282,1103.1939117077266,1272.1895037745194,276.4244371455947
0.1%,162.0131598512371,1188.2543493779128,1350.26750922915,297.73781039467457
0.1%,206.52847788336658,1091.0766869631723,1297.6051648465389,273.3882555693248
0.1%,250.28752306321644,1157.962990186292,1408.2505132495085,290.14778308754666
0.1%,217.01720156168244,1123.223774388758,1340.2409759504405,281.4432678869074
0.1%,234.37750156577528,1109.7027414446502,1344.0802430104254,278.05533773107794
0.1%,228.0595298391343,1223.173522555259,1451.2330523943933,306.487417049225
0.1%,282.4890283768427,1079.2676162883447,1361.7566446651874,270.4292873590592
0.1%,165.67738271537888,1071.783373712358,1237.460756427737,268.55398010838223
0.1%,195.07246855263446,1060.3478762310806,1255.420344783715,265.6886171643022
0.1%,221.76252681419123,1085.411083499357,1307.1736103135481,271.9686400040513
0.1%,143.89138022038054,1069.2599205198114,1213.151300740192,267.92168498690796
0.1%,164.54277704501692,1043.8643053984313,1208.4070824434482,261.5583715735599
0.2%,181.9967388257453,1032.877975663017,1214.8747144887623,258.80555542657197
0.2%,220.41740798611227,1169.067362138201,1389.4847701243132,292.9301767665602
0.2%,210.72746846332484,1147.2887457001366,1358.0162141634614,287.47316533202223
0.2%,180.93523055502658,1161.8755776326082,1342.8108081876348,291.1281499760447
0.2%,193.86281287667532,1116.1925330639215,1310.055345940597,279.6814679847994
0.2%,203.6158883596097,1099.1637313468011,1302.7796197064108,275.41460530547926
0.2%,208.66142373892825,1126.2872194073939,1334.9486431463222,282.2108673596891
0.2%,122.53989055400524,1060.7977780678052,1183.3376686218105,265.8013479006375
0.2%,254.41872187834235,1010.7064009510453,1265.1251228293877,253.2500814565416
0.2%,127.80980055194098,1115.8743503385879,1243.6841508905288,279.60174176457065
0.2%,234.1723951128913,1142.2852859476843,1376.4576810605756,286.21946139912865
0.2%,245.6159854289018,1131.6424486429319,1377.2584340718336,283.5527132595887
0.2%,269.6659956811154,1071.3632670577117,1341.0292627388271,268.44871507354173
0.2%,269.7831891365768,1138.1511849430572,1407.934374079634,285.1835904328557
0.2%,166.45558733049785,1032.752333139818,1199.2079204703157,258.77407350540807
0.2%,149.36396212871443,1066.9930799410502,1216.3570420697647,267.3536886225037
0.2%,198.6905311749125,1071.201641317086,1269.8921724919983,268.4082169309155
0.2%,173.70466315931662,1035.0354535323731,1208.7401166916898,259.3461490605303
0.2%,217.85227668349364,1073.6704785884524,1291.5227552719462,269.0268270826749
0.2%,246.55173816042884,1094.415179125627,1340.9669172860558,274.2247728915542
0.2%,177.73053262820656,1144.64407976569,1322.3746123938968,286.81049824819485
0.2%,245.55243906977307,1112.8281388177713,1358.3805778875444,278.8384604446397
0.2%,106.82617559284797,1168.5949866916362,1275.4211622844841,292.81181487609626
0.2%,270.8234343190883,1142.7874377637402,1413.6108720828283,286.34528427726616
0.2%,279.06616967956165,1112.7090708094374,1391.775240488999,278.80862588261346
0.2%,264.1594937584614,1108.184014134495,1372.3435078929565,277.67479416803616
0.2%,279.3107955557371,1142.2815004234594,1421.5922959791965,286.2185128701419
0.2%,198.26861893603882,1039.1257172906846,1237.3943362267235,260.3710358416929
0.2%,143.0433870260178,1138.0966405248694,1281.1400275508872,285.1699233794601
0.2%,290.35186065946084,1080.5493188465998,1370.9011795060605,270.75044024477927
0.2%,163.30881460542844,1107.2660994510686,1270.5749140564972,277.44479466656946
0.2%,186.66675082533249,1083.844214628633,1270.5109654539654,271.57603373504065
0.2%,193.58290484859754,1074.054288041402,1267.6371928899996,269.1229972218289
0.2%,217.05631828480807,1049.1689221931363,1266.2252404779442,262.8875356454315
0.2%,333.79434476740187,1086.416811761283,1420.211156528685,272.220642726124
0.2%,265.30141097364856,1138.7971144195633,1404.0985253932117,285.34543930646174
0.2%,171.98896864743188,1131.3484377837576,1303.3374064311895,283.47904372116994
0.2%,191.85011180877802,1105.885993018851,1297.7361048276289,277.0989849773769
0.2%,215.76394648441226,1051.9292638269749,1267.6932103113872,263.57918728923204
0.2%,203.3146553675267,1082.8684107006106,1286.1830660681374,271.3315290757007
0.2%,207.29472193610786,1133.5126994341188,1340.8074213702266,284.02133714953993
0.2%,250.28726015467657,1081.2520793679125,1331.5393395225892,270.92652912588204
0.2%,160.29765583268073,1036.5640911216112,1196.861746954292,259.72917581649807
0.2%,120.17277297945674,1070.6598823045438,1190.8326552840006,268.272469780282
0.2%,91.8632100523829,1174.9496173484054,1266.8128274007881,294.4040781980052
0.2%,248.83092594716095,1145.58710135427,1394.418027301431,287.04678872176703
0.2%,217.16333594667623,1193.9620541810336,1411.1253901277098,299.16797518334124
0.2%,126.40068827890133,1180.3939237199584,1306.7946119988596,295.76824392484025
0.2%,129.19059392871048,1204.8939929929497,1334.0845869216603,301.9071627376999
0.2%,148.88615367505372,1138.170293334036,1287.0564470090897,285.18837837282257
0.2%,52.41631567121783,1009.9417471728073,1062.358062844025,253.05848414258114
0.2%,67.29061272655849,1027.7086544541762,1094.9992671807347,257.5102920187395
0.2%,43.268906300723785,1158.0761577899875,1201.3450640907113,290.1761392004863
0.2%,9.179949829416586,1096.6172894244232,1105.7972392538397,274.77654995759605
0.2%,140.6414075016817,1078.7205206144506,1219.3619281161323,270.29220301503227
0.2%,147.8813652988938,1119.5321766765446,1267.4135419754384,280.518273822911
0.2%,221.2011216194755,1080.0230848752085,1301.224206494684,270.6185831634403
0.2%,195.95768575498505,1168.2819819715676,1364.2396677265526,292.73338609521676
0.2%,287.4941716318141,1066.9516561920962,1354.4458278239103,267.34330918116746
0.2%,175.83380604176898,1157.0218984445687,1332.8557044863378,289.91197617069605
0.2%,219.65211816304637,1118.834899048362,1338.4870172114086,280.3435587761191
0.2%,154.83516729273964,1109.2913639389376,1264.1265312316773,277.9522599364453
0.2%,179.26459950269117,1203.5662013300591,1382.8308008327504,301.57446142457076
0.2%,160.02197240474925,1235.9079087072275,1395.9298811119768,309.6782391586432
0.2%,206.84487935986493,1121.382919182004,1328.2277985418689,280.9820095723053
0.2%,111.2434457840867,1194.0288584046623,1305.2723041887489,299.18471414438835
0.2%,121.69056142693978,1141.1976745474435,1262.8882359743834,285.9469414314655
0.2%,198.75504826852142,1055.2223318784497,1253.9773801469712,264.4043228097879
0.2%,142.70682224342625,1093.639080975381,1236.345903218807,274.0303079909826
0.2%,98.49766914794213,1150.2334773579967,1248.7311465059388,288.21101910589664
0.2%,166.64387090338766,1130.6518814965168,1297.2957523999044,283.30450941890683
0.2%,156.48132230804003,1117.437127614757,1273.918449922797,279.99332281334586
0.2%,82.60619501747351,1136.1134141210798,1218.7196091385533,284.67299148327953
0.2%,133.50917038115466,1108.8605892684056,1242.3697596495604,277.84432184453357
0.2%,129.65515969228386,1068.6449808239577,1198.3001405162415,267.76760114226295
0.2%,161.2459015660014,1100.8766847869117,1262.122586352913,275.84381560614725
0.2%,244.6074933412226,1079.6653022286628,1324.2727955698854,270.52893449366223
0.2%,203.9524152481619,1068.1241648758978,1272.0765801240598,267.6371016409776
0.2%,133.23044326811686,1116.921423434588,1250.1518667027049,279.8641041544828
0.2%,83.55566788777736,1071.436057346448,1154.9917252342254,268.46695394739703
0.2%,152.631393615025,1055.7582560565404,1208.3896496715654,264.53860794108647
0.2%,256.0603622680337,1085.8362437196736,1341.8966059877073,272.0751712977346
0.2%,247.34345426450813,1168.4932898224529,1415.836744086961,292.7863329553522
0.2%,171.26919825782988,1229.4944427545609,1400.7636410123907,308.07123362923994
0.2%,134.75064498450743,1154.6882006940175,1289.438845678525,289.3272275781612
0.2%,98.17770854678753,1206.1027891638705,1304.280497710658,302.21004765903996
0.2%,185.26216120927637,1078.1131128507925,1263.375274060069,270.14000642710226
0.2%,174.77921462847962,1168.0681788777056,1342.8473935061852,292.6798140085205
0.2%,121.13887496358598,1147.4249864041883,1268.5638613677743,287.50730281187424
0.2%,158.92083637218622,1122.3545071341493,1281.2753435063355,281.22545784550465
0.2%,158.99271070545615,1069.0349058641025,1228.0276165695586,267.8653036482387
0.2%,87.54285443913886,1160.8772359829836,1248.4200904221225,290.8779980982581
0.2%,179.88900038348675,996.8685880169298,1176.7575884004166,249.78277656023582
0.2%,105.64733730448302,1043.2627321068467,1148.9100694113297,261.4076369141647
0.2%,144.16907022216196,1045.1819854165697,1189.3510556387316,261.8885392380896
0.2%,151.10802677732624,1062.2153627857801,1213.3233895631065,266.1565484266863
0.2%,152.08123521451387,1061.7416480140216,1213.8228832285354,266.03785094498227
0.2%,214.63464282315056,1070.094191831201,1284.7288346543514,268.13072618558584
0.2%,166.9296252100096,1156.013531223835,1322.9431564338445,289.6593122115595
0.2%,132.72510227928478,1174.5784466214889,1307.3035489007736,294.31107491165284
0.2%,112.6330055241879,1139.7226932637225,1252.3556987879103,285.577359196805
0.2%,120.37415418184742,1181.9753216178344,1302.3494757996818,296.164490694501
0.2%,252.89362872488664,1176.5861699044399,1429.4797986293265,294.81414492730835
0.2%,250.75273207851967,1176.5841999189654,1427.336931997485,294.81365131315744
0.2%,218.4035617031755,1074.3521370992219,1292.7556988023973,269.19762848772734
0.2%,257.71036445589175,1108.2101189487314,1365.9204834046232,277.6813351836323
0.2%,239.32729715592836,1164.3811827558159,1403.7084799117442,291.7559729530766
0.2%,301.87402727717534,1066.1079790864449,1367.9820063636203,267.1319111970168
0.2%,183.57856678383632,1072.8037828622141,1256.3823496460504,268.80966138246623
0.2%,194.61208060250283,989.7115913473049,1184.3236719498077,247.98946646755093
0.2%,140.68573021569966,1129.9948955280825,1270.680625743782,283.13989014879513
0.2%,173.32500207126668,1119.9614243390142,1293.286426410281,280.62582929637307
0.2%,150.97321905239983,1134.011780492568,1284.9849995449679,284.1463905959085
0.2%,271.38509852542086,1057.0045950923127,1328.3896936177334,264.850899880699
0.2%,208.05407557434944,1038.333719506023,1246.3877950803726,260.17258701096404
0.2%,180.48856392568268,1080.6469962339186,1261.1355601596013,270.7749150143777
0.2%,172.23993730508437,1085.5160944644886,1257.756031769573,271.9949523292215
0.2%,136.7648717223145,1148.7172060415317,1285.482077763846,287.83109093482375
0.2%,156.96752495513,1126.823337539659,1283.790862494789,282.34520108958213
0.2%,273.64833351218647,1037.5606765570783,1311.2090100692649,259.97888764425824
0.2%,131.9360358649304,1078.892889811367,1210.8289256762973,270.3353931176364
0.2%,179.84025223111547,1088.1271940340894,1267.967446265205,272.6492087760693
0.2%,127.3907110291482,1118.6118840303504,1246.0025950594986,280.2876784814813
0.2%,182.82750863427833,1145.2452730150542,1328.0727816493325,286.9611376813965
0.2%,201.13327894141912,1087.8185464167077,1288.9518253581268,272.5718717431093
0.2%,226.5825009837364,1138.3397149464743,1364.9222159302108,285.230829906829
0.2%,240.28795382534489,1104.3036546612275,1344.5916084865723,276.70250255915647
0.2%,139.80712076346717,1082.5236860563652,1222.3308068198323,271.24515231569103
0.2%,95.98525582399003,1055.5641658516467,1151.5494216756367,264.4899752618505
0.2%,135.87947284718052,1062.4133459060504,1198.292818753231,266.20615654363127
0.2%,141.00147231777245,1187.4920501886825,1328.4935225064548,297.5468030639747
0.2%,241.3836501428069,1082.5279298685314,1323.9115800113382,271.24621567669845
0.2%,117.98635016490152,1138.6657465372816,1256.6520967021831,285.3125227969222
0.2%,130.75008662419418,1199.543683253951,1330.2937698781452,300.56654950328857
0.2%,176.21009099014753,1153.7841860867222,1329.9942770768698,289.1007109827187
0.2%,217.5173940027529,1161.8560342152355,1379.3734282179885,291.12325303264265
0.2%,151.86637318133222,1120.1855060987996,1272.0518792801317,280.6819768817304
0.2%,198.80388182492118,1132.460715859034,1331.2645976839553,283.75774435361967
0.2%,208.6457958840474,1052.8209381738939,1261.4667340579413,263.80261181763854
0.2%,133.64519323014792,1187.0235828432822,1320.66877607343,297.4294204162833
0.2%,183.61553221865643,1103.2599881504048,1286.8755203690612,276.4409937484567
0.2%,138.6179624988676,1191.4456726171059,1330.0636351159735,298.5374519815085
0.2%,212.3784837382155,1137.6121627200835,1349.990646458299,285.04852903248604
0.2%,145.04640579130722,1080.096410917652,1225.1428167089593,270.6369562797125
0.2%,63.27165491626239,1121.09477797782,1184.3664328940824,280.9098107781136
