#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.0%,11.424649752909318,37.921588394054424,49.34623814696374,506.76874923487037
0.0%,32.26131744266604,24.132383222429368,56.39370066509541,322.4953958839056
0.0%,23.685349805979058,24.264224340089097,47.94957414606816,324.25726718528347
0.0%,26.426659391261637,26.04855276380581,52.475212155067446,348.1023095952928
0.0%,20.623004893828096,17.477878832684873,38.10088372651297,233.5672942620468
0.0%,15.948973508551717,28.970809132846387,44.9197826413981,387.15416021119455
0.0%,22.734413508325815,22.710002422358045,45.44441593068386,303.48727492922393
0.0%,24.053312263451517,18.362559231087403,42.41587149453892,245.38980481493675
0.0%,24.651780290994793,18.548109602024493,43.19988989301929,247.86942482512063
0.0%,13.53303295513615,23.43281023134626,36.96584318648241,313.1465857548112
0.0%,22.722072265809402,22.022909619308994,44.74498188511839,294.3052449785998
0.0%,23.879494827240705,17.655718657781183,41.535213485021885,235.943873660349
0.0%,15.54427202232182,30.832492432048895,46.376764454370715,412.03294184883873
0.0%,10.791421489790082,33.44093752107651,44.232359010866595,446.89114561072597
0.0%,10.413891979653272,22.714398975707383,33.128290955360654,303.5460286876012
0.0%,13.87416000990197,34.203963575892395,48.078123585794366,457.08791678535556
0.0%,15.748367253545439,22.30232160800492,38.050688861550356,298.0391936350032
0.0%,26.682044715620577,18.096158122764194,44.77820283838477,241.82972829448957
0.0%,14.51774943433702,27.93288629229596,42.45063572663298,373.2837797239017
0.0%,29.47287103929557,10.76070611975377,40.23357715904934,143.8017185494956
0.0%,24.17317932304286,17.79932025527253,41.97249957831539,237.86290725125812
0.0%,20.255809527414385,21.312992044850084,41.56880157226447,284.8181940267783
0.0%,32.868872463703156,24.988222721293443,57.857095184996595,333.932488335791
0.0%,31.052427295653615,24.422437337677525,55.47486463333114,326.37156160954225
0.0%,16.155599150806665,18.457785101803637,34.6133842526103,246.66236478516294
0.0%,8.100812989942767,24.219356560722865,32.32016955066563,323.6576723530707
0.0%,19.224568011413794,13.983740196098168,33.20830820751196,186.87304063226205
0.0%,14.63954549192158,13.058879775568041,27.698425267489622,174.5135805363771
0.0%,14.72995342221111,13.521146551358857,28.251099973569968,180.69112651219592
0.0%,12.212693811277859,10.411691317856558,22.624385129134417,139.13762608627914
0.0%,19.79587903531501,19.41826017938096,39.214139214695976,259.49776473405956
0.0%,36.54748061927967,16.974202715955105,53.52168333523477,226.83637062450634
0.0%,23.219040662923362,24.519103328203467,47.73814399112683,327.6633667576637
0.0%,15.640684747791965,24.874651087052843,40.515335834844805,332.4147630117723
0.0%,21.13743226171937,25.26801485031081,46.405447112030174,337.67151703349515
0.0%,17.490319546665887,24.417072766440686,41.90739231310657,326.299871652159
