#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
74.0%,570.3182552570662,1310.2660074461246,1880.5842627031907,321.2819132476563
74.4%,652.6475411662021,1271.0716917229252,1923.7192328891274,311.6713267923712
74.8%,573.2937131057463,1301.6282161606864,1874.9219292664327,319.1638959178557
75.2%,592.1378492460802,1291.1159045144216,1883.2537537605017,316.5862394884177
75.6%,670.1213501039981,1183.7505155213628,1853.871865625361,290.2598619465756
76.0%,723.6741729519349,1185.4341927885196,1909.1083657404545,290.67270563679546
76.4%,605.4445193985716,1279.6124751224197,1885.0569945209913,313.7655574414375
76.8%,532.5954671389959,1206.1243230785142,1738.71979021751,295.745999614611
77.2%,545.5134144040373,1201.2445957145133,1746.7580101185506,294.54947300495786
77.6%,634.5851277645199,1202.6768134837016,1837.2619412482215,294.9006579265365
78.0%,523.9160654330775,1165.215795086718,1689.1318605197953,285.7150821774965
78.4%,468.15707197190056,1218.753220959313,1686.9102929312135,298.84265056204777
78.8%,601.0439859281494,1226.7993532350067,1827.843339163156,300.8155909856624
79.2%,508.7993904585999,1232.9693106598675,1741.7687011184673,302.32848662277013
79.6%,567.4388422698845,1284.382114149254,1851.8209564191384,314.9350899969137
80.0%,561.2386224783908,1290.0993680747335,1851.3379905531242,316.33698111616894
80.4%,580.7350210946657,1267.708286407691,1848.4433075023567,310.8466077745803
80.8%,599.9694013944778,1150.4895613444444,1750.4589627389223,282.1041569724142
81.2%,516.1591512825678,1293.6468257988117,1809.8059770813795,317.2068304431606
81.6%,572.3915384092115,1212.398990663811,1784.7905290730225,297.2845705577178
82.0%,626.0840441195822,1211.0959553719324,1837.1799994915145,296.96506164179925
82.4%,615.6699332735049,1324.0189663620918,1939.6888996355965,324.6541879828841
82.8%,541.0680531456751,1260.3138168309235,1801.3818699765986,309.03345737643633
83.2%,565.914717351133,1323.4583889348567,1889.3731062859897,324.51673239194145
83.6%,597.5931956988729,1286.9092598043148,1884.5024555031878,315.5547551538355
84.0%,558.1117632807272,1274.73848625493,1832.8502495356572,312.57043793166173
84.4%,525.3524729891295,1233.1461639891181,1758.4986369782478,302.3718516918958
84.8%,504.69407897117117,1252.1043793800409,1756.798458351212,307.02047393954825
85.2%,406.4395418613551,1284.4083979938844,1690.8479398552395,314.9415348896624
85.6%,538.4297428330101,1238.6609120130263,1777.0906548460364,303.7240876395057
86.0%,476.66141107779004,1249.3627930057598,1726.0242040835499,306.34822715099
86.4%,435.19445358387156,1253.6433900870554,1688.837843670927,307.3978448715943
86.8%,427.78965584477965,1208.6869604259293,1636.476616270709,296.3743674614898
87.2%,507.31366415991215,1173.8048143273697,1681.118478487282,287.82114042740574
87.6%,466.18819210160154,1260.1951064175455,1726.383298519147,309.00434915832204
88.0%,500.8737497546899,1178.0989029620198,1678.9726527167097,288.8740663251663
88.4%,441.8084815568146,1226.937190141347,1668.7456716981615,300.84938908828696
88.8%,482.0166160712265,1294.1067312407972,1776.1233473120237,317.31960090310866
89.2%,459.7447115091204,1270.068180203447,1729.8128917125673,311.4252621771619
89.6%,399.9633975051885,1244.424398926139,1644.3877964313274,305.1373152527534
90.0%,496.7834213931567,1297.3220816852565,1794.1055030784132,318.1080163368351
90.4%,507.9175853374943,1287.5529668581407,1795.470552195635,315.7125944266617
90.8%,491.3416020962609,1203.1297713432052,1694.471373439466,295.0117248144012
91.2%,501.341045328207,1246.3383573089345,1747.6794026371415,305.6066246964895
91.6%,533.7921049772052,1323.9490058128758,1857.7411107900812,324.6370334058927
92.0%,490.84544727158175,1340.3402576269673,1831.185704898549,328.656226999734
92.4%,557.0260904285878,1325.4944877113599,1882.5205781399477,325.01599109724145
92.8%,619.5304580086672,1278.7143286821047,1898.244786690772,313.54532872064254
93.2%,423.26843368319226,1260.0777715154732,1683.3462051986653,308.9755782205015
93.6%,562.4400879516716,1239.1968751359082,1801.6369630875797,303.8555077149492
94.0%,553.2653753716997,1277.482561985446,1830.7479373571457,313.2432951192759
94.4%,575.4017163537735,1236.7308304918777,1812.1325468456512,303.25082474455564
94.8%,621.5491011457023,1284.007679701539,1905.5567808472413,314.84327733058177
95.2%,635.225170686815,1366.9739294725175,2002.1991001593324,335.18689863337204
95.6%,579.2961967733321,1245.1785292316865,1824.4747260050185,305.3222307020037
96.0%,526.076921916751,1239.2952465844503,1765.3721685012013,303.87962874611156
96.4%,587.99112798248,1173.9497774883607,1761.9409054708408,287.8566859131689
96.8%,490.04533890190464,1381.6107649810735,1871.6561038829782,338.77590307167384
97.2%,605.3074389214239,1177.8288019300853,1783.1362408515092,288.80783658569595
97.6%,515.2225307807055,1208.1076192936948,1723.3301500744003,296.23231094294346
98.0%,554.3889313414498,1223.0798151245363,1777.468746465986,299.90354693221195
98.4%,609.0423226666808,1325.0302897756142,1934.072612442295,324.9021681024645
98.8%,662.3956108541072,1229.2673849610471,1891.6629958151543,301.42076119567474
99.2%,648.5248037518445,1247.91853329378,1896.4433370456245,305.994089501952
99.6%,630.4918006379028,1227.4438203188631,1857.935620956766,300.97361662057153
100.0%,570.2164915274266,1266.93445505956,1837.1509465869865,310.6568615591968
