#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
48.0%,384.0234018981748,1201.5377184421336,1585.5611203403084,294.62134774658364
48.4%,385.1818870241125,1215.9217202827383,1601.1036073068508,298.14835646484755
48.8%,348.74199331746524,1173.4399126427247,1522.1819059601899,287.73166522868746
49.2%,462.8947717903926,1250.7436906373835,1713.6384624277762,306.6868281912108
49.6%,447.3071459307055,1255.5295388837728,1702.8366848144783,307.86033530531955
50.0%,569.485707172813,1293.8016364865732,1863.2873436593864,317.24479057772294
50.4%,483.6113752839693,1242.9903094071121,1726.6016846910816,304.7856713714171
50.8%,416.6651631478546,1307.0560972944827,1723.7212604423373,320.49483179319446
51.2%,469.3750414306162,1278.1381183330914,1747.5131597637076,313.40403988134426
51.6%,507.70747197067453,1213.907909632708,1721.6153816033825,297.65456288790716
52.0%,444.75915156796424,1245.525800162559,1690.2849517305233,305.40738277681294
52.4%,474.7184555044108,1152.0103908085152,1626.7288463129262,282.47706979863676
52.8%,478.64663844922416,1259.8786360897134,1738.5252745389375,308.926749501585
53.2%,524.8995292280446,1201.7496878970683,1726.649217125113,294.67332341537497
53.6%,486.01105915493656,1266.623109424474,1752.6341685794105,310.5805184954576
54.0%,500.8371083146744,1252.5335080972186,1753.370616411893,307.1256978364523
54.4%,407.8713197255536,1306.9950401644776,1714.8663598900312,320.4798603664506
54.8%,448.4442090187374,1306.0596061938759,1754.5038152126133,320.250488609812
55.2%,436.4418919705312,1256.0317763510338,1692.4736683215651,307.98348572933213
55.6%,519.6096870696599,1217.68791038417,1737.29759745383,298.5814325972682
56.0%,437.25842338334223,1256.3923056174845,1693.6507290008267,308.0718887954643
56.4%,431.40231248988755,1264.3573529742712,1695.7596654641588,310.0249469068355
56.8%,556.3885789232736,1165.4212597308715,1721.809838654145,285.7654628434096
57.2%,587.7812925473189,1221.340790345583,1809.1220828929017,299.47713183406233
57.6%,491.78102067243026,1220.3726827002224,1712.1537033726527,299.2397483754642
58.0%,529.9204313690492,1223.0413973637837,1752.961828732833,299.894126759814
58.4%,561.3644075254274,1248.3245141828477,1809.688921708275,306.09363746857895
58.8%,410.40159941215353,1127.200905488838,1537.6025049009916,276.39369522820755
59.2%,420.1792695671104,1163.0412644250252,1583.2205339921356,285.1818794786293
59.6%,509.9104767766703,1211.7166598165322,1721.6271365932025,297.11726059253834
60.0%,372.48288643772594,1279.8011595082778,1652.2840459460037,313.81182352797566
60.4%,432.88000341721227,1233.6973763344672,1666.5773797516795,302.50701093125105
60.8%,567.381125642712,1231.2376919803905,1798.6188176231026,301.9038875267117
61.2%,471.19741228536634,1273.2805430923686,1744.4779553777348,312.2129450515808
61.6%,521.5163171689733,1198.4002004091162,1719.9165175780895,293.8520170986326
62.0%,417.88671680218795,1181.3053123833743,1599.1920291855622,289.66028938803584
62.4%,418.28251216131605,1223.4712573309223,1641.7537694922385,299.99952996182486
62.8%,394.2655693568503,1194.215926787757,1588.4814961446073,292.82601823505655
63.2%,403.0018839445218,1203.2043366057683,1606.20622055029,295.03000848358124
63.6%,357.08595404098526,1154.903173382252,1511.9891274232373,283.1863904362919
64.0%,451.6765114088935,1215.2188663241404,1666.895377733034,297.97601415933957
64.4%,321.1730303693498,1234.0548087227653,1555.2278390921151,302.5946546317794
64.8%,434.47189895863545,1204.4818092855571,1638.9537082441925,295.34324935555054
65.2%,396.11999182690204,1168.8782069315698,1564.998198758472,286.61311866621566
65.6%,400.914777666996,1184.5852130575433,1585.4999907245392,290.4645327690522
66.0%,421.34517118161307,1163.8945007302623,1585.2396719118753,285.39109607361155
66.4%,384.71176561789486,1229.2773562645777,1613.9891218824725,301.42320619497843
66.8%,368.07008876332543,1293.4735563716586,1661.543645134984,317.16434415965267
67.2%,426.5485962331188,1145.3447981181455,1571.8933943512643,280.84264262100913
67.6%,419.8419437491109,1323.650176176252,1743.4921199253629,324.5637593097595
68.0%,331.8017073916433,1244.3670290531907,1576.168736444834,305.1232479546331
68.4%,482.731835274684,1165.6359773995043,1648.3678126741884,285.818112384033
68.8%,525.7579691452614,1199.8506446902584,1725.60861383552,294.20767122615797
69.2%,404.1278368959387,1204.087810979395,1608.2156478753336,295.24663956112664
69.6%,348.4161279854378,1142.7708819780971,1491.1870099635348,280.21150917382033
70.0%,365.10923755376666,1235.131031060056,1600.2402686138228,302.8585481996806
70.4%,633.8853908088805,1134.4300588852957,1768.315449694176,278.1663095074269
70.8%,557.0989016918222,1214.2583711376972,1771.3572728295194,297.74049730290585
71.2%,430.4241003200963,1225.3337146392753,1655.7578149593714,300.45621115783337
71.6%,437.179286935357,1261.7164931418074,1698.8957800771645,309.3773986267374
72.0%,577.3991962904729,1206.3781266927926,1783.7773229832655,295.80823316895885
72.4%,524.4654328630754,1221.4956156835094,1745.9610485465848,299.51509556089763
72.8%,487.36786828988033,1198.9535784397958,1686.3214467296762,293.98770737177983
73.2%,545.0296107220736,1283.8031167601268,1828.8327274822004,314.79311776540726
73.6%,586.8058821187101,1211.5114877915348,1798.317369910245,297.0669516778894
74.0%,617.0976606257447,1247.6961740701588,1864.7938346959036,305.93956622470347
74.4%,511.6534315241066,1283.685631860196,1795.3390633843028,314.7643100475752
74.8%,488.31422627407505,1254.0528942550634,1742.3671205291384,307.49825675882397
75.2%,518.1433793951212,1169.474441352166,1687.6178207472872,286.7593174795135
75.6%,465.3612280192274,1218.195100992944,1683.5563290121713,298.7057975493024
76.0%,475.2981647491141,1201.2563423260187,1676.5545070751327,294.5523533161292
76.4%,440.03170861764147,1156.3121569139178,1596.3438655315592,283.5318782396963
76.8%,454.857463749958,1334.265330251596,1789.122794001554,327.16663307078505
77.2%,571.640315686848,1323.0304631646004,1894.6707788514484,324.41180346192675
77.6%,689.4800368036604,1134.7298874570556,1824.209924260716,278.2398285460297
78.0%,587.8696231000981,1188.588771467145,1776.4583945672432,291.44621961609386
78.4%,607.5830552981797,1263.1148883790668,1870.6979436772465,309.72029014246766
78.8%,550.5970988014344,1247.6998325521386,1798.296931353573,305.9404632975752
79.2%,511.46029833833376,1181.7206215417648,1693.1809198800986,289.7621246796779
79.6%,522.7099614126221,1239.778922493718,1762.48888390634,303.99822780968964
80.0%,526.7257535754509,1265.944386780581,1792.6701403560319,310.4140932746588
80.4%,496.6044979718431,1178.1375015976073,1674.7419995694504,288.88353084872097
80.8%,557.6637979382192,1294.6234714332509,1852.28726937147,317.44630744723025
81.2%,519.9911096456924,1178.7641336648069,1698.7552433104993,289.03718327373093
81.6%,525.6712452078569,1185.348077558752,1711.019322766609,290.6515898743303
82.0%,512.4645142238908,1234.5786485098126,1747.0431627337034,302.72310202189817
82.4%,578.8281024451117,1252.3287551911656,1831.1568576362772,307.0754916912681
82.8%,505.85559423932216,1273.5810996849398,1779.4366939242618,312.28664260349143
83.2%,564.7241344996784,1247.1682279190327,1811.892362418711,305.8101119394197
83.6%,448.12460108034395,1317.6181212042259,1765.74272228457,323.0846778475113
84.0%,601.3077498515045,1285.9945914519296,1887.302341303434,315.3304752010844
84.4%,497.0562160811662,1414.1582437079364,1911.2144597891026,346.7566613126174
84.8%,630.2991152996525,1228.524500660822,1858.8236159604744,301.2386033071684
85.2%,633.9409649268387,1133.0665689392479,1767.0075338660865,277.8319768939952
85.6%,494.37852256926294,1105.9950461897777,1600.3735687590406,271.19394265205534
86.0%,413.86806155720353,1126.0254656225309,1539.8935271797345,276.10547316718436
86.4%,522.233876465106,1204.1837016713737,1726.4175781364797,295.27015230190324
86.8%,501.1016996390731,1272.4555687415627,1773.5572683806358,312.0106583889483
87.2%,522.2165393311003,1218.490176728843,1740.7067160599431,298.77815117554616
87.6%,510.7460520498837,1263.7994403399637,1774.5454923898474,309.8881447326536
88.0%,585.5665461445955,1261.3350089131645,1846.90155505776,309.2838573288973
88.4%,468.360848776,1193.5421201461916,1661.9029689221916,292.66079843561823
88.8%,466.4742729150104,1232.4775877108084,1698.9518606258189,302.20791439624236
89.2%,412.0904669229308,1272.866373994412,1684.9568409173428,312.1113893068364
89.6%,377.91247468238157,1186.2512581740014,1564.163732856383,290.87305299283173
90.0%,471.5945244523816,1234.8198275866898,1706.4143520390714,302.78223999450375
90.4%,477.31209592461823,1191.3503460384313,1668.6624419630496,292.1233675820769
90.8%,410.3198262990857,1201.8598876703022,1612.1797139693879,294.7003447940742
91.2%,456.08784921098913,1194.964593005874,1651.052442216863,293.009593870518
91.6%,441.2417638941889,1225.5553853170297,1666.7971492112188,300.51056560117166
92.0%,328.7548351742553,1317.9964790300469,1646.7513142043022,323.1774525401929
92.4%,383.26478163298793,1192.6152578792712,1575.8800395122591,292.43352849139245
92.8%,485.7831484247465,1227.7748960444644,1713.558044469211,301.05479757310064
93.2%,506.0834553366162,1246.3707808299778,1752.454236166594,305.61457505986294
93.6%,483.99196349378815,1243.1577194688477,1727.1496829626358,304.8267209175594
94.0%,593.0976985674713,1336.84280461862,1929.9405031860913,327.7986390079599
94.4%,549.250689310471,1283.7248905522172,1832.9755798626882,314.77393641932906
94.8%,549.1476655827828,1269.5187876449154,1818.6664532276982,311.29054915604564
95.2%,507.6626046215008,1341.7147470546058,1849.3773516761066,328.99325672540857
95.6%,461.55188978443744,1205.4275355090026,1666.97942529344,295.5751448094129
96.0%,492.54176223066406,1185.3097100071855,1677.8514722378495,290.64218201340435
96.4%,328.6481357426511,1239.5775756939115,1568.2257114365625,303.9488568539444
96.8%,488.6603835985193,1148.911824888359,1637.5722084868783,281.7172903481325
97.2%,501.5435274462428,1174.0898780671416,1675.6334055133843,287.8910390763755
97.6%,484.07257998523687,1314.8331029529284,1798.9056829381652,322.4017814073064
98.0%,458.77939670785383,1214.3850647291636,1673.1644614370175,297.7715630248518
98.4%,478.84564200338014,1059.4592848703041,1538.3049268736843,259.78320746836664
98.8%,466.1166917067517,1278.9810289213947,1745.0977206281464,313.61072457358824
99.2%,460.03432002324075,1215.0785413023175,1675.1128613255582,297.941605961896
99.6%,350.8015485136515,1260.7964257518065,1611.597974265458,309.15179481064473
100.0%,423.14780622529213,1291.0925994486909,1714.2404056739829,316.5805250029134
