#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.1%,53.53370707620593,1014.3117948656774,1067.8455019418834,254.15347565856138
0.1%,191.8517728191091,1047.5357511342986,1239.3875239534077,262.47831620911063
0.1%,57.846020831203305,1166.2174662569369,1224.0634870881402,292.2160857472556
0.1%,79.50035362058941,1107.6093081619817,1187.109661782571,277.5307915830959
0.1%,85.33643692977057,1079.8430051042035,1165.179442033974,270.57346104228543
0.1%,74.72514841384054,1089.3735547466326,1164.0987031604732,272.9615061471741
0.1%,102.76114545232986,1085.7014251522228,1188.4625706045526,272.0413901589621
0.1%,91.70191869055814,1046.2835615606446,1137.9854802512027,262.1645583153953
0.1%,112.41093879066761,1106.6354827511175,1219.046421541785,277.28678267566863
0.1%,141.49841666678776,1121.1648288327947,1262.6632454995824,280.9273632391564
0.1%,193.96653593229394,1101.941387668122,1295.9079236004159,276.11059544561374
0.1%,92.30212078676465,1088.357413927385,1180.6595347141497,272.70689437762
0.1%,31.509850888740402,1065.59129466869,1097.1011455574303,267.00244692256416
0.1%,82.20717822414036,1187.8326927167818,1270.0398709409221,297.63215697872937
0.1%,104.77862084163041,1122.343266724559,1227.1218875661893,281.2226413652274
0.1%,140.1847879899766,1100.1727331307861,1240.3575211207626,275.6674282654838
0.1%,124.749541241305,1133.1976555809533,1257.9471968222583,283.9423974283692
0.1%,156.32055060156097,1094.4560914070992,1250.77664200866,274.2350241758101
0.1%,106.21760710875782,1069.4125613543986,1175.6301684631565,267.95993180493184
0.1%,76.37481103947357,1124.9816158952833,1201.3564269347569,281.8837256739525
0.1%,119.61125573777309,1167.8387932658843,1287.4500490036573,292.62233745071495
0.1%,99.51709824658928,1132.681285264926,1232.1983835115152,283.8130118575717
0.1%,152.46812950522076,964.632292533791,1117.1004220390118,241.70541161104768
0.1%,55.31665658472331,1220.033670140274,1275.350326724997,305.7006723733149
0.1%,12.783619963837928,1143.6959798768664,1156.4795998407044,286.57293531810194
0.1%,-54.84391376496581,1066.8279893644874,1011.9840755995216,267.3123223049233
0.1%,56.46603855644355,1085.8270581511224,1142.2930967075658,272.07286969364696
0.1%,169.18208576931755,1038.5393344179006,1207.7214201872182,260.2241074061378
0.1%,52.816801734864754,1113.8643183539562,1166.681120088821,279.098093263523
0.1%,42.889341267791565,1048.225537515774,1091.1148787835655,262.65115419364486
0.1%,-82.96777459651469,1017.0149197028812,934.0471451063665,254.8307906380301
0.1%,-43.218146768333554,1055.4002596254254,1012.1821128570919,264.4489057038634
0.1%,-8.35143418310696,1027.5885305780682,1019.2370963949613,257.4801928906637
0.1%,45.07147322617118,1112.6165965087332,1157.6880697349043,278.785454836933
0.1%,-2.078199218712598,1076.3443188187075,1074.266119599995,269.69680429413484
0.1%,108.41762855765683,1085.0691652123407,1193.4867937699976,271.88296642569384
0.1%,157.730695413905,1123.9634009960016,1281.6940964099067,281.6285942075437
0.1%,-13.673461692827686,1156.2891181887355,1142.6156564959078,289.7283653225754
0.1%,-50.868806246269855,1032.333490413847,981.464684167577,258.66912516989754
0.1%,44.38080852468386,1039.4484027272124,1083.8292112518961,260.45189029458703
0.1%,90.4090471269318,1024.7398351916372,1115.1488823185691,256.76640267623577
0.1%,0.4033029240797532,1063.4056565658977,1063.8089594899775,266.4547972519518
0.1%,51.278170825649624,1049.1351466152112,1100.4133174408607,262.87907258647317
0.1%,-13.870181146429275,1019.3339496218763,1005.4637684754471,255.41186395005528
0.1%,18.99129479731897,1008.1124721475873,1027.1037669449063,252.60012744403105
0.1%,-12.56463008384901,1121.0124569421612,1108.447826858312,280.8891838097214
0.1%,70.1381959439808,1098.8124647344541,1168.9506606784348,275.32658934149
0.1%,114.01018780983031,1069.6512016162353,1183.6613894260656,268.0197272763883
0.1%,145.36498041714833,1131.9093317150234,1277.2743121321719,283.6195854587585
0.1%,87.64035071227045,1170.2624744187824,1257.9028251310529,293.2296329509894
0.1%,109.57038573443612,1048.4827017037264,1158.0530874381625,262.71559115722334
0.1%,46.56723397267183,1110.449480480498,1157.01671445317,278.2424461945024
0.1%,67.72234610382156,1117.5140856746466,1185.2364317784682,280.0126059948093
0.1%,-28.099297520673304,1087.911740519471,1059.812442998798,272.59522314772477
0.1%,56.42102208867982,1083.0963787922874,1139.5174008809672,271.3886504491602
0.1%,108.61426114388269,1059.9270956153368,1168.5413567592195,265.5831832567776
0.1%,-60.47343357013506,1080.68360906845,1020.210175498315,270.784088997365
0.1%,-34.25540625063056,973.8117365587525,939.5563303081219,244.00548109201645
0.1%,-30.708566098627216,984.0284496367467,953.3198835381195,246.56545638927932
0.1%,-30.552028809820854,1151.8694944411338,1121.317465631313,288.62095166314464
0.1%,57.50092203642032,1103.965760583079,1161.4666826194994,276.61783731637746
0.1%,24.88088317420889,1084.8061199321166,1109.6870031063256,271.81705585207834
0.1%,103.71061590700083,1045.4850617446857,1149.1956776516865,261.9644802875484
0.1%,61.11895305188969,1048.9265865994857,1110.0455396513755,262.82681424426687
0.1%,86.0926366353433,1069.0080936502486,1155.100730285592,267.8585853813551
0.1%,93.20149440000961,1125.183282298721,1218.3847766987305,281.9342567016075
0.1%,135.9716547912467,1055.2589289555788,1191.2305837468255,264.41349284448376
0.1%,28.299182507646265,1042.2704729679497,1070.569655475596,261.1590091153151
0.1%,82.57395615607254,961.0927149610085,1043.666671117081,240.81850883909982
0.1%,-10.665440112609303,1093.5497399431315,1082.8842998305222,274.0079220402522
0.1%,-106.73820565737329,1106.5367096109503,999.798503953577,277.262033346121
0.1%,40.105563228362186,1119.210265406393,1159.3158286347552,280.4376133508779
0.1%,50.88218757013283,1068.5620049967338,1119.4441925668666,267.74681010444664
0.1%,53.32043183604901,1032.6853158364427,1086.0057476724917,258.7572811535215
0.1%,-8.729388680117367,1093.2697696964553,1084.540381016338,273.93777062169045
0.1%,34.23962924033276,1146.8920487351984,1181.1316779755311,287.3737660024151
0.1%,83.8440297304482,1038.8432339715698,1122.687263702018,260.3002547290883
0.1%,63.82032587143533,1113.8951121207203,1177.7154379921558,279.10580917779254
0.1%,156.49487802527278,1062.1553124318127,1218.6501904570855,266.14150176524294
0.1%,26.948418199305117,1109.518799272697,1136.467217472002,278.00924781813524
0.1%,-36.83601183808929,1061.6455127656152,1024.809500927526,266.0137625851313
0.1%,25.906792546040492,1058.9835644573077,1084.890357003348,265.34676510171016
0.1%,45.19355931705104,1067.3259963634762,1112.5195556805272,267.4371066269986
0.1%,86.38844923896784,1142.4238369686884,1228.8122862076561,286.25417776910723
0.1%,109.11799864734371,1036.5106349963287,1145.6286336436724,259.7157814538331
0.1%,85.01507276786577,1074.1276032862977,1159.1426760541635,269.1413676325875
0.1%,-36.34921265707362,1101.659112458739,1065.3098998016653,276.03986647852486
0.1%,51.37645705730469,1095.4654324764788,1146.8418895337834,274.48793214967606
0.1%,41.740827285064825,1104.6782383154837,1146.4190656005485,276.7963610138604
0.1%,48.69781972364825,1006.1346584770181,1054.8324782006664,252.1045518023747
0.1%,103.44418059160807,1060.1148355420207,1163.5590161336288,265.630224763273
0.1%,48.8903268006095,1121.044327619684,1169.9346544202936,280.89716956272656
0.1%,39.954820489668236,1149.882819843011,1189.8376403326793,288.12315576185335
0.1%,46.74098594314091,1097.5452058486583,1144.2861917917992,275.009055569316
0.1%,45.19839910414066,1063.7606233405468,1108.9590224446874,266.54374035601217
0.1%,56.715525931920524,1017.7986765800682,1074.5142025119887,255.02717456594726
0.1%,-7.075514177545983,1118.062559325708,1110.987045148162,280.15003561500106
0.2%,-18.431419317176108,1087.0771173881144,1068.6456980709384,272.38609379443017
0.2%,85.80320528691888,1072.359325826602,1158.1625311135208,268.69829493582375
0.2%,82.42318837842504,1076.309434864924,1158.732623243349,269.68806351231245
0.2%,52.27802971834137,1130.2583895089535,1182.536419227295,283.20591315216797
0.2%,149.47017138331944,1100.8576901435206,1250.32786152684,275.8390561676183
0.2%,218.213274927351,1062.5652659901223,1280.7785409174733,266.244222765068
0.2%,93.06337469754726,1103.2860557949095,1196.3494304924568,276.44752545052967
0.2%,124.30105648001933,1059.4425966927504,1183.7436531727697,265.46178361837104
0.2%,110.64765105553585,1034.5662915331445,1145.2139425886803,259.22859235523083
0.2%,18.336007149969348,1056.7126435344671,1075.0486506844366,264.77774633607305
0.2%,73.32754511153564,1051.90962689204,1125.2371720035758,263.57426691337696
0.2%,70.35889034227853,1075.4297748690271,1145.7886652113057,269.4676493886804
0.2%,39.10893116893021,1120.8428828691663,1159.9518140380965,280.8466940740687
0.2%,109.61066820133698,1070.8265249455455,1180.4371931468825,268.3142249946233
0.2%,86.37675309212945,1059.3277377627726,1145.7044908549021,265.43300371419167
0.2%,125.63724131390677,982.4817263523678,1108.1189676662746,246.17789794758832
0.2%,55.10411585564384,1067.70648617309,1122.810602028734,267.532444971732
0.2%,80.51929906997503,1045.6289784141984,1126.1482774841734,262.0005411141571
0.2%,51.308359822410296,1095.6706981592074,1146.9790579816176,274.53936503940776
0.2%,77.31712834887367,1192.3803352847867,1269.6974636336604,298.7716479819513
0.2%,42.14083895244997,1134.1928623796803,1176.3337013321302,284.19176381469714
0.2%,47.19506068650799,1052.5733111505747,1099.7683718370827,263.740564556666
0.2%,7.47495078953051,1142.4689733724108,1149.9439241619414,286.26548748071946
0.2%,-55.84823831565484,1066.4181610278397,1010.5699227121848,267.20963268156527
0.2%,16.179896396775234,1010.930249001842,1027.110145398617,253.30617048204374
0.2%,30.395952407489972,1152.5718224794082,1182.967774886898,288.79693217809415
0.2%,23.911140346074774,1040.2977192969904,1064.2088596430651,260.6647013446371
0.2%,49.03911826081435,1072.995490898913,1122.0346091597273,268.8576971679962
0.2%,16.86284073845593,1086.7980378141447,1103.6608785526005,272.3161655494184
0.2%,-30.34794868233729,1019.1322405643812,988.7842918820438,255.36132223468366
0.2%,21.411851290293896,1057.6911966521182,1079.103047942412,265.0229398527278
0.2%,60.63568374268755,1085.980336217722,1146.6160199604096,272.11127618124345
0.2%,94.20953167734194,1104.9817646431115,1199.1912963204536,276.87241481852976
0.2%,89.64258707700048,1091.5496593630585,1181.192246440059,273.5067670368343
0.2%,46.52318345525231,1067.0533250322974,1113.5765084875497,267.36878407876213
0.2%,57.25039789581169,1122.4152168115093,1179.6656147073209,281.24066971190035
0.2%,-30.84373147201734,1058.2491258446987,1027.4053943726813,265.1627387234335
0.2%,-12.98640045588138,1021.2078116815005,1008.2214112256191,255.8813927061724
0.2%,-5.147014071742788,1007.6945566270358,1002.547542555293,252.49541143597764
0.2%,43.67924416241243,1042.9297556960698,1086.6089998584823,261.32420387854427
0.2%,8.060286029148429,1154.3852168240649,1162.4455028532134,289.2513096957046
0.2%,58.35818307296283,1168.2366139341987,1226.5947970071616,292.72201834376256
0.2%,40.78671787918836,1117.8746342941242,1158.6613521733125,280.102947727251
0.2%,55.506423787906385,1084.6048470279154,1140.1112708158219,271.7666234225063
0.2%,117.8105553511075,1043.496291783506,1161.3068471346135,261.4661593565706
0.2%,45.699538207133486,1085.8726397565913,1131.5721779637247,272.08429095830604
0.2%,113.98021715248609,1061.0330995624468,1175.013316714933,265.8603117972056
0.2%,85.80105943073318,1108.7030082563917,1194.504067687125,277.804837179065
0.2%,7.681884915902728,1040.6125159070962,1048.2944008229988,260.7435791147556
0.2%,-23.134512528259222,1043.427486058618,1020.2929735303587,261.4489188845441
0.2%,-8.335869264706957,1089.0317450903858,1080.6958758256787,272.8758597881467
0.2%,50.20941915825449,1099.536423159141,1149.7458423173953,275.507989726261
0.2%,89.32517050982244,1065.659634954622,1154.9848054644444,267.01957077075866
0.2%,53.76713694595128,1059.2229277492822,1112.9900646952335,265.406741740953
0.2%,38.075707689298056,1074.9842612908535,1113.0599689801516,269.3560182069086
0.2%,193.65989384411978,1130.814334015741,1324.4742278598608,283.3452147253021
0.2%,146.4168007400129,1124.6165115760498,1271.0333123160626,281.79224243163895
0.2%,107.1064701744508,1172.5897310886287,1279.6962012630795,293.81276761863796
0.2%,67.67449170386286,1036.852968469889,1104.527460173752,259.8015590644061
0.2%,81.02098019451478,1149.4883237149797,1230.5093039094945,288.0243078902418
0.2%,82.3014144279964,985.6220178174682,1067.9234322454645,246.96475263514708
0.2%,135.39223634016383,1033.0632708055743,1168.4555071457382,258.8519843498498
0.2%,107.41114153258573,1088.8752651137875,1196.2864066463733,272.8366510062665
0.2%,43.59282700492389,1038.0131843584375,1081.6060113633614,260.09227135039305
0.2%,-16.48679048932229,1021.3924190492969,1004.9056285599746,255.9276492955122
0.2%,98.87856516682825,1063.053746816191,1161.9323119830192,266.3666201387024
0.2%,91.77668845094468,1017.9286895484371,1109.7053779993817,255.05975157822186
0.2%,105.4777815720625,1135.6311904829793,1241.1089720550417,284.5521619570053
0.2%,121.18981966125762,1094.1208559301365,1215.310675591394,274.1510250918348
0.2%,93.5100787922247,1046.123252732898,1139.6333315251227,262.12439014821365
0.2%,83.13649848198929,1091.5614400031452,1174.6979384851345,273.50971888126577
0.2%,87.12182275689611,1105.8076975964364,1192.9295203533325,277.0793666964542
0.2%,123.17093283211511,1125.265812294244,1248.436745126359,281.9549360285309
0.2%,158.39987779949593,1052.2592745956338,1210.6591523951297,263.66187723159885
0.2%,116.3257482710327,1128.8107478058105,1245.1364960768433,282.84318132530325
0.2%,93.27861854039048,1143.050046080238,1236.3286646206284,286.4110853620141
0.2%,201.43711204270858,1084.0238855500122,1285.4609975927208,271.6210534118052
0.2%,210.1206366290553,1150.3787448555295,1360.4993814845848,288.2474184059788
0.2%,87.84500596641067,1098.686442349887,1186.5314483162979,275.2950122394483
0.2%,126.54581115984297,1082.6258290854544,1209.1716402452973,271.2707460295655
0.2%,69.20351738341265,1111.4873827855934,1180.690900169006,278.50251068312343
0.2%,40.36075080969425,1025.5344603334913,1065.8952111431856,256.9655098370419
0.2%,39.02142111258718,1101.3433259370838,1140.364747049671,275.96074066883693
0.2%,47.67673003285634,1172.7730883664087,1220.449818399265,293.8587109761647
0.2%,110.33105555376727,1039.4954113772603,1149.8264669310277,260.4636691301051
0.2%,5.53333905245772,1106.362248000795,1111.8955870532527,277.21831895295867
0.2%,116.05763139234915,1057.7530333476266,1173.8106647399757,265.0384341131379
0.2%,99.14975976849132,1131.3322469046434,1230.4820066731347,283.47498681458393
0.2%,214.19568831200792,1086.5025121303554,1300.6982004423633,272.24211644532477
0.2%,130.77788320949003,1074.465289909827,1205.2431731193171,269.2259808940006
0.2%,147.78820657691267,1097.6943005820217,1245.4825071589344,275.04641384995364
0.2%,122.07505849672648,1057.3637556108024,1179.438814107529,264.94089380027634
0.2%,120.38536500698376,1040.0618886530767,1160.4472536600606,260.60560987185636
0.2%,251.25331246202416,1078.708442767396,1329.9617552294203,270.2891767002217
0.2%,74.69204608301482,1119.0331095287763,1193.7251556117913,280.3932238621057
0.2%,85.20255190224873,969.5132487691242,1054.715800671373,242.92842015538935
0.2%,90.0449356147725,1044.8581186917277,1134.9030543065,261.8073887928464
0.2%,58.47863517076473,994.2824167512973,1052.761051922062,249.13476633385778
0.2%,106.51981491273528,1026.3677084295186,1132.8875233422539,257.17429465130044
0.2%,23.721357482343166,1039.5341796063594,1063.2555370887026,260.4733831847188
0.2%,36.51753771243864,1056.0219816373856,1092.5395193498243,264.60468897586406
0.2%,23.844920368230284,1080.4722806733378,1104.317201041568,270.7311369895159
0.2%,-45.17140579679608,1051.5165694369325,1006.3451636401364,263.4757795263085
0.2%,71.94306751016325,1048.4428376794492,1120.3859051896125,262.705602532054
0.2%,66.80082968615898,1073.2534398324635,1140.0542695186225,268.9223307632439
0.2%,51.794901583104036,1081.1905174441504,1132.9854190272545,270.9111037143157
0.2%,23.091126690376825,1132.7968022923972,1155.887928982774,283.8419566595332
0.2%,45.91786352612945,1013.2941820010191,1059.2120455271486,253.89849504240675
0.2%,37.21285580547783,982.1212586344454,1019.3341144399233,246.0875764864396
0.2%,32.48594887057905,1157.7774819096423,1190.2634307802214,290.10130075981215
0.2%,130.4239128227435,1038.2636106598616,1168.687523482605,260.15502001921993
0.2%,60.52440438635654,1140.047132751966,1200.5715371383226,285.6586531578881
0.2%,145.01995939836706,1068.0409067412393,1213.0608661396063,267.6162398661196
0.2%,41.60410010955175,1109.856954325462,1151.461054435014,278.093978452647
0.2%,82.88017711283544,1031.9737957695265,1114.853972882362,258.57899741579615
0.2%,65.17160811606823,1045.3669716387542,1110.5385797548224,261.9348907559908
0.2%,74.88351618654599,1181.5300403312688,1256.4135565178149,296.052917717435
0.2%,61.04494972646887,1036.3951522133348,1097.4401019398038,259.6868452324215
0.2%,109.07689004214171,1047.318332475647,1156.3952225177886,262.4238381797225
0.2%,-13.009830590261004,1131.1213896439262,1118.1115590536651,283.42215285765826
0.2%,9.981680634345423,1023.555973495237,1033.5376541295825,256.4697655215047
0.2%,-37.40741095037356,1090.0629705655604,1052.6555596151868,273.1342512808119
0.2%,71.13270988607051,1114.613915827953,1185.7466257140234,279.2859179583807
0.2%,78.4147319143749,1092.5582203056804,1170.9729522200553,273.7594795363619
0.2%,57.002150946718245,1084.6414251848764,1141.6435761315947,271.77578871642464
0.2%,-20.060920902042056,1076.5733135831638,1056.5123926811218,269.7541829183299
0.2%,-7.561844387436395,1144.7540622071022,1137.1922178196658,286.8380562632823
0.2%,-28.257544535379964,1073.6063448077398,1045.3488002723598,269.010757247583
0.2%,-40.27793522636716,1104.616100953764,1064.338165727397,276.7807914162976
0.2%,30.39326993498662,1119.4350869619834,1149.82835689697,280.49394630495124
0.2%,94.98723458730956,1003.8435318089138,1098.8307663962232,251.53047013555363
0.2%,-18.888814475481894,1030.367667869381,1011.478853393899,258.17655411360795
0.2%,28.11695122014612,1057.8954642689148,1086.012415489061,265.0741226596676
0.2%,39.24794096560703,1029.5051924869488,1068.7531334525559,257.9604458940007
0.2%,80.45971496671518,1111.224077007435,1191.6837919741502,278.4365348372162
0.2%,109.22724669472717,1081.0310795199077,1190.258326214635,270.8711537671662
0.2%,-1.0539194434633146,1070.2794316115487,1069.2255121680855,268.1771412368984
0.2%,40.014242753574166,1102.957235753175,1142.971478506749,276.3651338655199
0.2%,27.92239027587857,1058.085963872416,1086.0083541482945,265.1218556512255
0.2%,-0.5538814001407673,1102.8460004781543,1102.2921190780135,276.33726193116456
0.2%,39.425751492683276,1077.5820497412603,1117.0078012339436,270.0069393211445
0.2%,-19.514203193089998,1199.8934451817333,1180.3792419886433,300.6541884423691
0.2%,8.22397246261653,1131.9999990728718,1140.2239715354883,283.6423037434542
0.2%,49.88210548289794,1115.6986131254785,1165.5807186083764,279.5577077468846
